"pubkey","epochs_delegation_criteria_met_last_10","no_epochs_at_least_100_stake","max_observed_commission_last_10","max_observed_mev_commission_last_10","avg_activated_stake_last_10"
"A9V5e8ZLwQ2ArKZnCcrmz9Q92pDCkUXE5tqJmJDZkCMo",0,204,8,800,3028691
"7xENfwKCajMB5aVTgmTB6h7d7Su91wTcnfMjoAQCMvKq",0,214,100,10000,2916667
"GvZEwtCHZ7YtCkQCaLRVEXsyVvQkRDhJhQgB6akPme1e",10,216,0,0,2753612
"GHViLgbrJdZDPb6sphRbeuPNM9cmjsFuGWzrTF1sKF5n",0,215,100,10000,2660987
"BLADE1qNA1uNjRgER6DtUFf7FU3c1TWLLdpPeEcKatZ2",0,216,3,10000,2643171
"CertusDeBmqN8ZawdkxK5kFGMwBXdudvWHYwtNgNhvLu",0,216,5,3000,2567568
"BkSS8kGUNcQkTgEKMmBhHxGVLdzw43EAzDYpZqyyxFrT",10,216,2,200,2532140
"72LbWsZFEyB7xrB9ggeoPUrSw2vzPEnsPJJHZo1svkM7",0,216,100,10000,2502415
"At2rZHk554qWrjcmdNkCQGp8i4hdKLf52EXMrDmng5ab",0,217,100,10000,2502415
"oixpqSNX7CKWHw93ViA8u1CcLzZXDmacKJjV4AvxMZE",0,216,100,10000,2502395
"2uXzxR2EZVaHE3CuaDaUJ8C9Qr54LMfwkY5BtRPAzbPE",0,216,100,10000,2502391
"8mHUDJjzPo2AwJp8SHKmG9rk9ftWTp7UysqYz36cMpJe",0,217,100,10000,2502383
"BhREyEsP3YAtQbTCrKcXgTNTeaq9gdjWji3Nz4d8Q1P2",0,217,100,10000,2500000
"HDc84gs3CtqhebHycmoDpc5n2y3CFfd5GqYZkr2XiBMR",0,217,100,10000,2500000
"BU3ZgGBXFJwNTrN6VUJ88k9SJ71SyWfBJTabYqRErm4F",0,216,100,10000,2499999
"JDMq8hxZnad2smKLGkFbfg8zVMZHKQcMugD4tMR9u2da",0,217,100,10000,2499999
"33hurzEz6aEnzfESL6pnNyR6DCgcKzssT1pwSzDCBTRQ",0,217,100,10000,2499999
"E9W5kU2fnha9yp4RmFZgNNsRUvy6oKnB9ZyR9LC81WaE",0,216,100,10000,2409417
"HxYHGzR58gyf6c4JAX85eK8GVuaZU2zne4be82Lq9SBQ",0,217,100,10000,2322628
"Haz7b47sZBpxh9SwggGndN3fAyNQ1S949BPdxWXS3ab6",10,53,0,0,2214046
"CxFH1pqJnEmyaE4wEwqdqMKpQMpkmdaMxhS7SzpHokA8",0,218,100,10000,2182665
"beefKGBWeSpHzYBHZXwp5So7wdQGX6mu4ZHCsH3uTar",0,216,8,800,2163483
"EXhYxF25PJEHb3v5G1HY8Jn8Jm7bRjJtaxEghGrUuhQw",0,215,6,10000,2093089
"FjkSLYmi6BJAJQn1iSLUGrPrBQjMaD4y1DVdnv3yaTsX",0,217,100,10000,2083334
"9GJmEHGom9eWo4np4L5vC6b6ri1Df2xN8KFoWixvD1Bs",9,217,2,200,2050141
"ERut3CwqVeoa616QBaoHc5jL52RpkXjZZZ7MeaMaCtLi",0,201,8,800,2025290
"8wTSPukwTAzNzEYyUdc8UiKkTg1hNtZ1xLum7o1Ne6wr",0,15,100,10000,1916154
"8BMMDVM8Tb88a2Hx1VSZ1TKmH1rMHbVU7xVafMk9JrEW",0,215,100,10000,1875000
"HhYEE3dAShc3772wEiy73XDYnLjVxyBL8eAWKyRcF14y",0,217,100,10000,1835664
"F5b1wSUtpaYDnpjLQonCZC7iyFvizLcNqTactZbwSEXK",10,217,0,0,1818895
"51JBzSTU5rAM8gLAVQKgp4WoZerQcSqWC7BitBzgUNAm",0,216,10,1000,1719380
"9Diao4uo6NpeMud7t5wvGnJ3WxDM7iaYxkGtJM36T4dy",0,54,1,10000,1612663
"74pfDmYto6aAqCzFH1mNJ8NxF7A4LQ4cXkipGwgjY39u",0,216,100,10000,1566399
"DQ7D6ZRtKbBSxCcAunEkoTzQhCBKLPdzTjPRRnM6wo1f",10,216,7,0,1460356
"GE6atKoWiQ2pt3zL7N13pjNHjdLVys8LinG8qeJLcAiL",10,217,5,500,1456190
"FuvD3qqrVjuh355sBs1u8bUS3aU8NgknymLskPvtAc6N",0,115,100,800,1334197
"7jPqpHuN5v59dtBom2tjmYEfi6WaM4sFtJeTD6fzhcdS",0,217,100,10000,1325925
"2LrSZWeyvFovnzVFpFPQE7Lxt64xs3s3Re9HLxMJtGwf",0,217,10,760,1320626
"mrgn4t2JabSgvGnrCaHXMvz8ocr4F52scsxJnkQMQsQ",10,88,0,0,1303035
"6F5xdRXh2W3B2vhte12VG79JVUkUSLYrHydGX1SAadfZ",0,215,0,10000,1224697
"7KVnUL45FH4N8Z7x1dnvJ7GzMx12cs81mS26mHzNjQPN",10,72,0,0,1209190
"AzbQjKoLepbDS8C6hgkRY7UCRwbwZZ9HqdtnWyef9WjX",0,218,100,10000,1207979
"GRt2mJZKpK9WXph5HGg4pdgewCYLKitRRSiTkrtHLXV8",0,19,100,5000,1192153
"SLaYv7tCwetrFGbPCRnqpHswG5qqKino78EYpbGF7xY",10,19,0,0,1191538
"AS3nKBQfKs8fJ8ncyHrdvo4FDT6S8HMRhD75JjCcyr1t",0,217,0,1000,1138276
"mrgn6ETrBDM8mjjYN8rbVwFqVwF8z6rtmvGLbdGuVUU",10,206,0,0,1071150
"Bkskrv38Kn7zJR5mvmbCDGn2M4Jyhzt2ZqwQXV6rYnXa",0,216,100,10000,1059610
"Chorus6Kis8tFHA7AowrPMcRJk3LbApHTYpgSNXzY5KE",0,215,8,5000,1048957
"DsiG71AvUHUEo9rMMHqM9NAWQ6ptguRAHyot6wGzLJjx",10,218,0,800,1041640
"DMSuZcavta8L1w1tSiH8bALWjz6Q6KSryGG6m6Az4Qt5",10,218,0,0,1032390
"FsT844wGgZg7MLR9Uc9T9qHQxmSoFVanhfgAEQvS966r",10,83,5,800,1000609
"EARNynHRWg6GfyJCmrrizcZxARB3HVzcaasvNa8kBS72",0,217,5,1000,986327
"FQwewNXahV7MiZcLpY6p1xhUs2acVGQ3U5Xxc7FzV571",0,214,8,800,942963
"A3ahHFBFkPkuLMhxLGEnKVVZu2J6Qy8Z7z2zozyXGhw2",0,218,100,200,915880
"8hPk5CbKDoM7dN9LssTdVkFhDykeq7A8CZurA5AQSFJH",10,51,5,500,886201
"3tUZu4CkwMLwYdosoGc85n48VgDMyxZVkL1VUJc7DrxW",0,218,100,10000,862895
"8uEgdseqbUrDLfmHbUpTHoH1LLRxeViYDk7K6NdXKRYM",0,217,100,10000,857488
"7S9dHgoeMYvtShTjEC3x5D3THRDQz123WVGPseZsm3hm",0,217,100,10000,846177
"8zHJtME22tiY3UsSHtDJXo2J8hUfwikBxXNbVqQzA92r",0,217,100,10000,839621
"J21SMPFJEY9ExCDPiSJQXN23PVSeoQe3LnKD7QcP3bgP",10,216,3,300,830613
"5sMmkL4BXjU6vZXQxE3RquH2CR8v8Zbfi1EAAFxLfxMx",0,218,100,10000,825470
"5orRi4tMEGneZ9U2y381JnBEnsqFJDBSNQLhBn98Bkcv",0,217,100,10000,824664
"Pond1QyT1sQtiru3fi9G5LGaLRGeUpJKR1a2gdbq2u4",10,218,0,0,818155
"2tucttroqFNXsrYeMBQ8LfzKNfgwT2rHBzAF6RzbbHEp",10,217,5,800,809318
"HM5H6FAYWEMcm9PCXFbbiUFfFVLTN9UGy9AqmMQjdMRA",10,57,0,0,799809
"7opSZGmevWhRDyLt5Wu38FZFjUyredGmMki4DNmxDnjd",0,216,5,10000,776920
"juicQdAnksqZ5Yb8NQwCLjLWhykvXGktxnQCDvMe6Nx",10,214,4,800,765276
"RBFvvcGPBpgkBYmJGsphoDQJD8sszSuorM7TorWm12Y",10,218,6,800,764981
"AiDoLYTz5CVN3ZLzqDWRtaGUaHGzDnWMeC6KCNYJPqFX",9,23,0,0,754763
"Va1idkzkB6LEmVFmxWbWU8Ao9qehC62Tjmf68L3uYKj",10,215,5,800,731894
"voteRnv6PBzmiGP8NicWtQiqEJTwKKq2SxtqtdLUJjd",0,215,0,10000,717416
"GREEDkpTvpKzcGvBu9qd36yk6BfjTWPShB67gLWuixMv",10,111,0,0,709416
"CogentC52e7kktFfWHwsqSmr8LiS1yAtfqhHcftCPcBJ",0,217,0,5000,678028
"edu1fZt5i82cFm6ujUoyXLMdujWxZyWYC8fkydWHRNT",9,218,5,800,669547
"ALiQdX94fYbGUt8ar6chuAN1nj8g8bKSgJ7qV3W7bPsS",0,217,100,200,650554
"EcLPNfLFgCkbcTuvdeQ85pnQMgAfBDqi2dkoNVPrSyr5",0,104,100,10000,633154
"DriFTm3wM9ugxhCA1K3wVQMSdC4Dv4LNmyZMmZiuHRpp",10,196,0,0,622603
"oRAnGeU5h8h2UkvbfnE5cjXnnAa4rBoaxmS4kbFymSe",10,191,0,600,621098
"8tjRQLzor4dP4qd1e7pVDdQmsdwdVv4kSeCVEHwWEiQW",10,216,3,800,604669
"B6nDYYLc2iwYqY3zdmavMmU9GjUL2hf79MkufviM2bXv",9,218,5,500,586492
"EwsDhgfbT6H4FRC7AHdhXNBxfBSbWCbDfknrw6g5Dph6",0,117,20,2000,531889
"H43AYFsvhNuALQieHpLXefp1ECgEBT6oVnS4EcTsC25C",0,23,1,10000,503403
"DLKjd8DJc9NajCaHPeQL6BnhPi3a4BZm7zCdVF3MzDRZ",0,21,1,10000,503384
"8r4Fu6M8brgnL456RJfwxk8kN4iw1LgczfuXeuG1g4px",0,49,1,10000,502693
"SmithX2hngQMZXVN36C6TsyjthTU3YnsALAs1MaDghV",10,217,0,0,501047
"7VGU4ZwR1e1AFekqbqv2gvjeg47e1PwMPm4BfLt6rxNk",0,218,5,1000,467811
"46mwXQRqWwj8Jp4ZR2tL1Yr3Snm99xDfKUs5jz7hLmEK",10,97,1,100,462005
"8HR5rCobbFMDe5EbgKdJLNDWVCeGG79w837BUxtsCngs",8,216,6,500,461520
"BxFf75Vtzro2Hy3coFHKxFMZo5au8W7J8BmLC3gCMotU",10,218,0,0,452579
"xBLpiTwufjcuFCjbk4aCmFy7HUY5D9xy8L1EX2rBwmC",10,13,7,800,440751
"StepeLdhJ2znRjHcZdjwMWsC4nTRURNKQY8Nca82LJp",0,217,7,10000,438536
"RNXpSdqrJL6eoLrbW69Q9qsFviEwRpfFfk3HiRRRohq",10,217,5,800,426625
"CAf8jfgqhia5VNrEF4A7Y9VLD3numMq9DVSceq7cPhNY",10,217,5,800,418182
"mrgn2vsZ5EJ8YEfAMNPXmRux7th9cNfBasQ1JJvVwPn",10,208,0,0,416043
"GB44NXtM7zGm6QnzQjzHZcRKSswkJbox8aJsKiXGbFJr",10,217,1,800,413458
"CooLbbZy5Xmdt7DiHPQ3ss2uRXawnTXXVgpMS8E8jDzr",10,55,0,0,410123
"Ev3gPXRo6TJeQ2QhxfqWFoasdoGbmDytYvJbUabEHfLf",9,217,0,800,387712
"71nnaeTyVeA4pTozAPjRuQyMydQTZCrFUkz7Pzy5tiDJ",10,64,1,100,383989
"4PsiLMyoUQ7QRn1FFiFCvej4hsUTFzfvJnyN4bj1tmSN",10,218,5,500,377633
"D3QPJm7BDzzPeRG51YZSEz3LfV7GvFNu9NkcibzURxuj",10,117,0,0,375486
"696fkFqwiLxsDG8Jr5MvU9kvGm9uuMuTPh3rn3ybRNQm",0,102,0,10000,372015
"mintrNtxN3PhAB45Pt41XqyKghTTpqcoBkQTZqh96iR",0,216,7,10000,362693
"CzmqDuqEpfnkptuLAcikmJrhCnhFXo8aUBj6Rto1SPAc",10,217,0,0,352563
"GNZ1PAAS33davY4Q1BMEpZEpVBtRtGvSpcTH5wYVkkVt",10,217,0,200,352289
"J2nUHEAgZFRyuJbFjdqPrAa9gyWDuc7hErtDQHPhsYRp",0,218,9,800,343666
"QUANT7qKUEW4PS4eP9jq4K35rDHpgWkWcgjbW1CwnGJ",10,167,0,0,342781
"J1to3PQfXidUUhprQWgdKkQAMWPJAEqSJ7amkBDE9qhF",10,217,0,800,330586
"DTDvrj1mKFv453DMAGRuFwg77DuLjsfVHnbLe5BJPL9D",8,217,0,1000,330130
"D8aGMETy3q6ymADJs7YS81QY2qTQmptVox3iCfGDgSTA",10,217,0,0,323991
"BeachiopjxQxL7CaHNSZsynApiZCKx9QFVtcWNz3jDBo",0,215,8,800,321753
"49DJjUX3cwFvaZD5rCAwubiz7qdRWDez9xmB381XdHru",10,218,0,800,320602
"H7JJ6aE73ufbUuDCZSQMxguQsj28XHe4VQyMk2hsVGoo",10,216,0,800,318150
"2Gife8andd4BkEbT5CncpriPxmQYqbspDh8cXkN6RUSH",10,217,0,800,314513
"9sWYTuuR4s12Q4SuSfo5CfWaFggQwA6Z8pf8dWowN5rk",8,217,0,0,308960
"GLCrZmxWYcrGMA5uRa8mmNnQurGBL2p9zrKk9DKugSZX",0,83,10,10000,308415
"DUCKsGEPEdNv9QeskPNwoJdWgAXjxUFrkNDEKjAnLWyY",10,216,0,800,303756
"6tgtejPHUHR1pECzXqQT8EHZqnKCWZFSqdZXDyBaKe3b",0,216,100,200,300020
"HLM6hyDWrEca9QMS92nDBa2AreU1qDkppttPVuJ7E2CU",0,218,0,1000,294677
"39xF5qkfK5HBaG4Hkq6bjumUB2k4B5ozEAmfZoobhUVw",0,216,0,900,292441
"4v2os15BGgAnqiy76YvPmAywp5xKh9jfBPfnQGzUVc9c",0,216,5,10000,289855
"BWkvytz3MAiLkUbMuYK5yV1VYThbBYYQYG3gdef8NLw5",0,216,0,1000,288402
"yrfQfUfsZechz1zqQyTRRz43czTZQidcrm4SNVWiDPi",3,216,0,1000,287468
"Cn9bZCGSYN57GsTfJ5YLCy8HMejHZqrBQkv99eusJtEH",3,217,0,1000,287068
"6JfBwvcz5QUKQJ37BMKTLrf968DDJBtwoZLw19aHwFtQ",10,215,0,0,282769
"2w4dcnbJDcGrAh4CFAYYpAaEJiUB2q1rFMGByBuB5Cqz",10,173,0,800,274017
"1Dadio3JRvpEjY6iSmXmhbGy9RiU8Nxh2GmoVbNusbE",0,161,0,1000,268487
"6hZL2FZim27WkQccMfygvvXH2eow5u3wR6XUJHbMoeWP",0,218,5,1000,267743
"8DHFGo3fDB8GudbNLZEyExLzXQPwvY4twybPbxwDnffx",0,216,0,1000,266567
"2ZuVhyBsUbTh27LBCQH3BkenjPp86gUZiNBKmhPsTRpT",0,156,0,900,265098
"DepooLoEUsBurWjv2xXnb4qfVFnExRCvAma94mcRzcmc",0,38,0,1000,264899
"8yPiZWMNYMhEqTmPSRc6LsWLFC8pewYEzmgc5kRCLTrZ",10,150,0,0,264294
"3xjfK9C9YNcta8MvK1US4sQ3bc6DEjoJoR3qLExGf9xE",0,145,5,1000,263825
"FiijvR2ibXEHaFqB127CxrL3vSj19K2Kx1jf2RbK4BWS",0,213,10,2000,260185
"2EWi8L6xp62VgTqFo3LnhoSP5sL9CWqYxvK7UA63qK9x",0,216,5,1000,258371
"Cat8oWQiFfrR3c7BcceTYcpnYCzSWfCPjMXT7mfHXvEP",10,181,7,800,257180
"1KXz4xKV2viJCGpxqnQqdf2J45vQr5USdmtcJLTaHkm",0,216,0,1000,256113
"5iJDEVRi1nMLwKAWhYbEokZnvBAe15rgFaHGkggVEP9z",1,216,0,1000,255490
"5AC692spnjbegP7ttCXJEzUe8S81sLYsqJd8Ae6Zv1xU",10,132,0,0,255369
"D7ZCDE1PHe8duMjNpxwHrYbrRzcnsS7p4nD2daLzWwtr",0,214,0,10000,254367
"A7uqmajxP3NdzbYDXiGQRGTL8d3dZ5pjS4kR9NTZcxtg",10,217,0,0,253733
"NDf9Pv6TAxTDPR6ud3djsd2Ux1WS2m2YfTw4qEmSnQH",9,217,5,500,253686
"FVhMWs3bbayWpUqDAbWUPH813gzFzJEo8fzhLhhkGstp",0,218,0,900,252062
"AjdEzodq5LpRA63AtQaiHyTLDfjTkr6csrtYWiSDPjaK",10,128,0,0,251576
"DimavhUqvCpWjUZqSFZGLqBiUVUYQ5jZEaCHutKKVs45",10,217,0,500,250901
"EsELtZoep4TYcugKyMnB4ZWZYxn99V5Vb1TwexDzFey",3,214,0,1000,247488
"FPjq7vB2V3TiseJJSPsp47UWSfT4AwvKjiU7GEro7bX9",0,126,0,1000,246942
"8inoRcYLtHdDL1qHWvGph7pkJKuJdrE2kNkFpjcYaYHf",5,217,0,1000,245940
"76nwV8zz8tLz97SBRXH6uwHvgHXtqJDLQfF66jZhQ857",9,216,5,10000,244131
"GA2t11gJcmuZ4y7pShTzgYDkxVaJaVQJqkVUqojhPPsT",10,217,0,500,242281
"9xEFsHZt2mbuGQjtVGABxpeQiNeDvj54pfsJrrrUUev6",0,215,0,1000,242271
"cover89z945JotsCRGdbjakJm4rnL5XspFSPgN1mVZj",10,217,0,800,241847
"6SmEcnuXJ3ZYqJWTqCoPQMhfvey6PfWb1LebLzoH3f7m",0,218,0,1000,241815
"6W8yrMwtDU5G6ErazhZHfLjqZV8cMvajpSRGYgrZ3d4v",10,216,0,0,241230
"5mSBnz3zNSVzXQHxBmrTLESynukH2JHVcCN14GHtVsWD",0,216,5,1000,240364
"Ac1beBKixfNdrTAac7GRaTsJTxLyvgGvJjvy4qQfvyfc",0,150,3,1000,240146
"punK4RDD3pFbcum79ACHatYPLLE1hr5UNnQVUGNfeyP",0,69,5,1000,239806
"o27rnqfNHPwHsRp2xPXXwWzn2q2dGxn6UD4Rt5KMU5h",2,217,0,1000,239612
"GrefCNn5jSbcWv3uiervqZiCC87F8oX7PXz9LEBiog6s",0,54,5,1000,238609
"HFLsfstZkJeWDgVEA5fmXeea876Ad9f1VxrbXk386bBY",10,126,0,0,238023
"GdVBPczdFaPf1GXvx8ByHeA1ZHAHwwmdQEPihH74SXm9",0,217,0,1000,237621
"6GoijNiK3JZVAY96ykCfPhcJnrQfrQMLvrQaX5HyMVhu",0,217,0,1000,236307
"HAK7iPgQTFwqEzPfVrRDbG5epFdk1dsA9qQexytsDoes",0,126,0,1000,235409
"GQ8DSRSNCFGEdCEwc6em1ma18qSPc5cXCSDnSPSznWBP",10,218,0,800,235113
"48oxpSHQkM4sdXUY9NQ8KnEtebzZbyk8uUT7JRdVQNuf",10,215,0,0,233419
"EdGevanAjM8a6Gg9KxBVrmVdZAUGAZ9xaVd7t9R4H2x",4,184,0,5000,232818
"2iWXwF2Q5W6o7yntV2mkbxncB4rYHnX61y3NU8a8EFMJ",0,147,0,1000,232704
"De4k4hrdkxFHmAx4nVRA3g5ukdg4YqmDLdwuYUcrjjud",0,216,0,1000,232498
"CV7uvPY1Hk5Avb2NvkGJoUzGnipZrEZK27j5rQJoUae9",10,216,0,0,232208
"BrRf2kyJEuW8TgdeDjvJcKK4NzTzRtM9RB6WuVKXHxkN",0,121,5,1000,232060
"Eajfs6oXGGkvjYsxkQZZJcDCLLkUajaHizfgg2xTsqyd",0,163,0,10000,231983
"BBGumW2W9u8NEpkKeK4Gq1dCL2dUzAcLVPoPFYHwHHjm",0,152,0,1000,231568
"7emL18Bnve7wbYE9Az7vYJjikxN6YPU81igf6rVU5FN8",10,218,0,200,230202
"GaxxAn5335dA4U3772MCFeqdyqCVEfmsQTQ47YXfC2Xi",0,152,0,1000,230112
"AnodeNCzJGQ7QwheFqJr6EknKGa72m6XHiLtDQiXcmEc",0,122,0,1000,230096
"Bwkz1ddKoGE8hgiSV6HZLXi9RBLqfBi3HZb2QujzVGgz",0,217,100,10000,230007
"Rash24BXgUyy65JJ5KBzpYLrj3pyCqEMEixLVimTcDp",0,217,0,1000,229866
"tri1cHBy47fPyhCvrCf6FnR7Mz6XdSoSBah2FsZVQeT",10,143,0,0,229721
"34yvUa2fxfm2tUqxFEj9PHrVNwCcdzd51eo9hntWpZRs",10,185,0,800,229568
"9jVU1ET9Xxqnrsqjw8FGxmHgcXs6Hbj1HECckWqn2LUD",0,125,100,10000,229110
"4AUED4uj6nSTuANzaAUnGBPJQRmhpDYDwoWJNkoUUBBW",9,57,4,800,229107
"7K8DVxtNJGnMtUY1CQJT5jcs8sFGSZTDiG7kowvFpECh",0,218,5,1000,229002
"BK5Km4MyuncoBWKCM9y3zntA1JjhdqNcHd3mxitms4Xo",10,217,0,0,228279
"3zEbnWKibg574DaGC1EA3zLNwBK6MGQxEySUgQWKBaYV",0,218,0,1000,227250
"i6PZjkPHGYmPfPE8LsJuLn5huZyusXhmysiDiHGPjxb",0,217,0,1000,226869
"StakeyJXE1yJbEApBVswHN4JdZXcj7V5MHbzffa4dFp",10,68,5,800,226671
"BCRg6hEiLbrdgaTUbUbuz8deDcbyCgP37fCBMGqNhhq7",0,217,0,1000,225358
"Simpj3KyRQmpRkXuBvCQFS7DBBG6vqw93SkZb9UD1hp",0,217,0,1000,223843
"3r5ZXC1yFqMmk8VwDdUJbEdPmZ8KZvEkzd5ThEYRetTk",9,217,5,800,222283
"Luna8BkZNpZ9DKmszrZYPvFpTr4eJJfxxTnGDwTrYkv",10,118,0,0,222090
"3uvqr8aX2fS3W9XHdud5avRGbUtY9uswBGmr9S2N7uF2",0,217,0,1000,220389
"HiLaiF6HAUL2kYBsHcVb3CDws9c3dEphtfPbzDnKYFYB",0,215,0,1000,220251
"AAhcGqPdM9WdjhVH6T4vAQLvoDFrYQqirkxCdvxoKhgp",0,216,0,1000,218881
"FnAPJkzf19s87sm24Qhv6bHZMZvZ43gjNUBRgjwXpD4v",10,217,0,800,218699
"AddV9GtVTtepbNa7MBNDx81wTMRgnXf8nzhRuyinVab5",0,216,0,1000,217612
"JokeruQoFrVevoPR5QBRPGncPQbtrpq3PJEcY22JefC",0,218,5,1000,217476
"5iZ5PQPy5Z9XDnkfoWPi6nvUgtxWnRFwZ36WaftPuaVM",0,218,0,1000,217365
"QhyTEHb5JkMBki8Lq1npsaixefUyMXWJtbxK6jNjxnn",0,126,100,10000,217338
"eondcw2upjH14EuvBzmn6HfGEGo8t9hG9JbXtPj6cym",0,215,0,1000,217099
"4tuMshQNpAFpy1YtEHnSsE5EPN1mAT8FevWvn2UPJHNM",0,218,0,1000,216827
"7X7oVv6K6wawMNzVriczSAEk18GzqyrYrvqyJbwLAY3s",0,217,0,1000,214570
"8D8XL6ovqx15RKwC1XtFyTz6H8JYF2fUsxTnsY4b123P",10,218,0,400,214234
"NipDoZC37aMQvv2fFq2moUyyiApQxszc7X4mvWHP2pZ",0,217,0,1000,214067
"21wUViiyG1g47VZ39ZZsSkFX9nu6bkyfy6jryHGD2TUB",0,132,0,1000,214021
"9vNLTLdwAdHw8EdiZrLzDtUpm3hp7E2MGaNi6SmdfBGz",0,218,0,1000,213109
"EBVj3uwSKZpqEb1K267JaPxDQhULVqCy6hYeQqjsPh81",0,158,0,1000,210979
"2QE9X9X4tdDUTYic1DgBBJjU7cWUNPbKYGerCb9KqDQN",2,218,0,1000,209498
"nymsndUdAZyUPpWYz5VEg8Ghj9cFvwTRgciLogpmYaQ",10,97,0,0,207641
"8vyuJTHSDkx7k1zymea4TMsgvixf3rCYBXHPDQajePkE",0,217,0,1000,207017
"5akpkYincAbsTBXVbf2GDCg4KatMnc8BKkXZCh7MWGPK",0,100,0,1000,206573
"7r1g7s6UjYuosRCHwedpGRCbJhZqM2LhUPxgoayRE6Rm",0,217,0,1000,206104
"3Xn3K5zeTzs4sURj1PCRaF6rvFg2hPgT49B4SiM998f7",10,216,0,800,206020
"5frYQSynysBe1akCVK9tNBJ5j8jgBgUsjAXAgqHxvykJ",0,151,0,1000,205432
"7PmWxxiTneGteGxEYvzj5pGDVMQ4nuN9DfUypEXmaA8o",0,218,0,1000,204189
"6tajb2FFdjiRJLrdwfKQsijHGmeVFcTcXJn6NH3BEoLW",0,217,0,1000,202551
"2het6nBRLq9LLZER8fqUEk7j5pbLxq2mVGqSse2nS3tf",10,217,5,500,202523
"STeaKrJdxdPMww27XJsjRBfrzqfjFT1BxotgQtFyDgx",10,28,5,800,201900
"AY271jdvcyo5VzBiWsMGLEjpZFFrarq8FDydJHLmYgCG",9,217,0,1000,201342
"62vDttWmru9mXm1cFBcHa8f7ymya46gqfUTjyZd61M66",5,15,1,10000,201173
"5HScvYkTWL9iojhPv26xK7GqB7oBsj9A2qHCeNRFmdyG",10,218,0,800,200463
"DySC6eaUthvVVzu4s8GFupm4PzYLNvq372AYnNrKP4xP",7,217,0,1000,199527
