"pubkey","epochs_delegation_criteria_met_last_10","no_epochs_at_least_100_stake","max_observed_commission_last_10","max_observed_mev_commission_last_10","avg_activated_stake_last_10"
"6x9uLhegx488uA3dPoq8DWHS488K4FsEqeeMXeW7kQPx",0,41,8,800,3969322
"86dGbSrKhZHgKLWZc1hAyzQkk2asXGCFsoRsu1Ccfzd6",0,127,8,800,3831759
"GE6atKoWiQ2pt3zL7N13pjNHjdLVys8LinG8qeJLcAiL",0,142,2,3333,3813799
"KRAKEnMdmT4EfM8ykTFH6yLoCd5vNLcQvJwF66Y2dag",0,140,100,10000,3740995
"8Pep3GmYiijRALqrMKpez92cxvF4YPTzoZg83uXh14pW",0,143,0,10000,3642687
"iZADA4YKVRJZJaDUV3j79DzyK4VJkK3DGTfvvqvbC1K",0,140,100,10000,3598006
"DdCNGDpP7qMgoAy6paFzhhak2EeyCZcgjH7ak5u5v28m",0,143,5,10000,3535313
"GvZEwtCHZ7YtCkQCaLRVEXsyVvQkRDhJhQgB6akPme1e",10,141,0,0,3445741
"CatzoSMUkTRidT5DwBxAC2pEtnwMBTpkCepHkFgZDiqb",10,47,0,0,3348804
"6jzDwKeR21EFHwaRgZMefMxJ9D2vnQRqfYxkpUuJppPh",10,141,2,200,3283222
"CertusDeBmqN8ZawdkxK5kFGMwBXdudvWHYwtNgNhvLu",0,141,5,3000,3279296
"HxRrsnbc6K8CdEo3LCTrSUkFaDDxv9BdJsTDzBKnUVWH",10,142,0,0,3226262
"3Ty8DYNBkK237zPvACti83EJYGxDcMcoDMCou5r3eV5Q",0,141,3,5000,3134773
"6aow5rTURdbhbeMDrFrbP2GR5vZjMEhktEy87iH1VGPs",0,142,10,800,3008479
"7xENfwKCajMB5aVTgmTB6h7d7Su91wTcnfMjoAQCMvKq",0,139,100,10000,2916667
"BkSS8kGUNcQkTgEKMmBhHxGVLdzw43EAzDYpZqyyxFrT",10,141,2,200,2840753
"F5b1wSUtpaYDnpjLQonCZC7iyFvizLcNqTactZbwSEXK",10,142,0,0,2665205
"beefKGBWeSpHzYBHZXwp5So7wdQGX6mu4ZHCsH3uTar",0,141,8,800,2620746
"4khYzWBsGrBcvhQkA1UZbiMd51MaJ6zGgec563nqeP5A",0,138,100,10000,2583950
"GHViLgbrJdZDPb6sphRbeuPNM9cmjsFuGWzrTF1sKF5n",0,140,100,10000,2537139
"At2rZHk554qWrjcmdNkCQGp8i4hdKLf52EXMrDmng5ab",0,142,100,10000,2502415
"72LbWsZFEyB7xrB9ggeoPUrSw2vzPEnsPJJHZo1svkM7",0,141,100,10000,2502415
"oixpqSNX7CKWHw93ViA8u1CcLzZXDmacKJjV4AvxMZE",0,141,100,10000,2502395
"2uXzxR2EZVaHE3CuaDaUJ8C9Qr54LMfwkY5BtRPAzbPE",0,141,100,10000,2502391
"8mHUDJjzPo2AwJp8SHKmG9rk9ftWTp7UysqYz36cMpJe",0,142,100,10000,2502383
"BhREyEsP3YAtQbTCrKcXgTNTeaq9gdjWji3Nz4d8Q1P2",0,142,100,10000,2500000
"HDc84gs3CtqhebHycmoDpc5n2y3CFfd5GqYZkr2XiBMR",0,142,100,10000,2500000
"33hurzEz6aEnzfESL6pnNyR6DCgcKzssT1pwSzDCBTRQ",0,142,100,800,2499999
"JDMq8hxZnad2smKLGkFbfg8zVMZHKQcMugD4tMR9u2da",0,142,100,10000,2499999
"BU3ZgGBXFJwNTrN6VUJ88k9SJ71SyWfBJTabYqRErm4F",0,141,100,10000,2499999
"EXhYxF25PJEHb3v5G1HY8Jn8Jm7bRjJtaxEghGrUuhQw",0,140,6,10000,2431359
"E9W5kU2fnha9yp4RmFZgNNsRUvy6oKnB9ZyR9LC81WaE",0,141,100,10000,2409417
"HxYHGzR58gyf6c4JAX85eK8GVuaZU2zne4be82Lq9SBQ",0,142,100,10000,2322628
"A9V5e8ZLwQ2ArKZnCcrmz9Q92pDCkUXE5tqJmJDZkCMo",0,129,8,800,2236856
"CxFH1pqJnEmyaE4wEwqdqMKpQMpkmdaMxhS7SzpHokA8",0,143,100,800,2182665
"FjkSLYmi6BJAJQn1iSLUGrPrBQjMaD4y1DVdnv3yaTsX",0,142,100,10000,2083334
"Ezp1xiZC2mcenHjFB4nAfb8HW9YuGEBFit49yGG7XdAu",10,142,2,200,2047727
"Cat8oWQiFfrR3c7BcceTYcpnYCzSWfCPjMXT7mfHXvEP",0,106,7,10000,2018118
"HZKopZYvv8v6un2H6KUNVQCnK5zM9emKKezvqhTBSpEc",0,143,100,10000,2000000
"ERut3CwqVeoa616QBaoHc5jL52RpkXjZZZ7MeaMaCtLi",0,126,8,800,1970188
"8BMMDVM8Tb88a2Hx1VSZ1TKmH1rMHbVU7xVafMk9JrEW",0,140,100,10000,1875000
"HhYEE3dAShc3772wEiy73XDYnLjVxyBL8eAWKyRcF14y",0,142,100,10000,1835664
"mintrNtxN3PhAB45Pt41XqyKghTTpqcoBkQTZqh96iR",0,141,7,5000,1769000
"RBFvvcGPBpgkBYmJGsphoDQJD8sszSuorM7TorWm12Y",10,143,6,800,1626639
"EARNynHRWg6GfyJCmrrizcZxARB3HVzcaasvNa8kBS72",0,142,5,1000,1540531
"51JBzSTU5rAM8gLAVQKgp4WoZerQcSqWC7BitBzgUNAm",0,141,10,1000,1513983
"DQ7D6ZRtKbBSxCcAunEkoTzQhCBKLPdzTjPRRnM6wo1f",10,141,7,0,1509718
"74pfDmYto6aAqCzFH1mNJ8NxF7A4LQ4cXkipGwgjY39u",0,141,100,10000,1446524
"7jPqpHuN5v59dtBom2tjmYEfi6WaM4sFtJeTD6fzhcdS",0,142,100,800,1439274
"9GJmEHGom9eWo4np4L5vC6b6ri1Df2xN8KFoWixvD1Bs",10,142,2,200,1435923
"2LrSZWeyvFovnzVFpFPQE7Lxt64xs3s3Re9HLxMJtGwf",0,142,10,760,1351041
"FuvD3qqrVjuh355sBs1u8bUS3aU8NgknymLskPvtAc6N",0,40,100,10000,1259118
"DMSuZcavta8L1w1tSiH8bALWjz6Q6KSryGG6m6Az4Qt5",10,143,0,0,1243497
"AzbQjKoLepbDS8C6hgkRY7UCRwbwZZ9HqdtnWyef9WjX",0,143,100,10000,1207979
"AS3nKBQfKs8fJ8ncyHrdvo4FDT6S8HMRhD75JjCcyr1t",10,142,3,800,1174166
"A3ahHFBFkPkuLMhxLGEnKVVZu2J6Qy8Z7z2zozyXGhw2",0,143,100,200,1143880
"FQwewNXahV7MiZcLpY6p1xhUs2acVGQ3U5Xxc7FzV571",0,139,8,800,1107717
"DsiG71AvUHUEo9rMMHqM9NAWQ6ptguRAHyot6wGzLJjx",10,143,0,800,1083369
"Chorus6Kis8tFHA7AowrPMcRJk3LbApHTYpgSNXzY5KE",0,140,8,5000,1064682
"Va1idkzkB6LEmVFmxWbWU8Ao9qehC62Tjmf68L3uYKj",10,140,5,800,1059126
"6F5xdRXh2W3B2vhte12VG79JVUkUSLYrHydGX1SAadfZ",0,140,0,10000,1049162
"Bkskrv38Kn7zJR5mvmbCDGn2M4Jyhzt2ZqwQXV6rYnXa",0,141,100,200,1002523
"J21SMPFJEY9ExCDPiSJQXN23PVSeoQe3LnKD7QcP3bgP",8,141,3,10000,993078
"ALiQdX94fYbGUt8ar6chuAN1nj8g8bKSgJ7qV3W7bPsS",0,142,100,200,934530
"voteRnv6PBzmiGP8NicWtQiqEJTwKKq2SxtqtdLUJjd",0,140,0,10000,892416
"GREEDkpTvpKzcGvBu9qd36yk6BfjTWPShB67gLWuixMv",10,36,0,0,880347
"GNZ1PAAS33davY4Q1BMEpZEpVBtRtGvSpcTH5wYVkkVt",10,142,0,200,878073
"juicQdAnksqZ5Yb8NQwCLjLWhykvXGktxnQCDvMe6Nx",10,139,4,800,864181
"Pond1QyT1sQtiru3fi9G5LGaLRGeUpJKR1a2gdbq2u4",0,143,0,9500,856265
"7S9dHgoeMYvtShTjEC3x5D3THRDQz123WVGPseZsm3hm",0,142,100,10000,846177
"3tUZu4CkwMLwYdosoGc85n48VgDMyxZVkL1VUJc7DrxW",0,143,100,10000,842411
"5sMmkL4BXjU6vZXQxE3RquH2CR8v8Zbfi1EAAFxLfxMx",0,143,100,10000,825470
"5orRi4tMEGneZ9U2y381JnBEnsqFJDBSNQLhBn98Bkcv",0,142,100,10000,824664
"7opSZGmevWhRDyLt5Wu38FZFjUyredGmMki4DNmxDnjd",0,141,5,10000,808019
"8uEgdseqbUrDLfmHbUpTHoH1LLRxeViYDk7K6NdXKRYM",0,142,100,10000,801923
"QUANT7qKUEW4PS4eP9jq4K35rDHpgWkWcgjbW1CwnGJ",10,92,0,0,772119
"8zHJtME22tiY3UsSHtDJXo2J8hUfwikBxXNbVqQzA92r",0,142,100,10000,753293
"CogentC52e7kktFfWHwsqSmr8LiS1yAtfqhHcftCPcBJ",0,142,0,5000,713090
"StepeLdhJ2znRjHcZdjwMWsC4nTRURNKQY8Nca82LJp",0,142,7,10000,696330
"7emL18Bnve7wbYE9Az7vYJjikxN6YPU81igf6rVU5FN8",10,143,2,200,694900
"8tjRQLzor4dP4qd1e7pVDdQmsdwdVv4kSeCVEHwWEiQW",10,141,3,800,688213
"edu1fZt5i82cFm6ujUoyXLMdujWxZyWYC8fkydWHRNT",10,143,5,800,656799
"2PEyBgsPYBQ8pMdXQtEaPGNqWQHE9GCnmV2tTVN4GMru",10,143,0,800,626416
"7K8DVxtNJGnMtUY1CQJT5jcs8sFGSZTDiG7kowvFpECh",0,143,6,5000,621768
"2tucttroqFNXsrYeMBQ8LfzKNfgwT2rHBzAF6RzbbHEp",10,142,5,800,616760
"BxFf75Vtzro2Hy3coFHKxFMZo5au8W7J8BmLC3gCMotU",10,143,0,0,609452
"6W8yrMwtDU5G6ErazhZHfLjqZV8cMvajpSRGYgrZ3d4v",0,141,10,10000,585565
"HAu1TuW2T3mBQYbQdQ7edzVhKxirqT2k7jwUcFxSJGWX",0,142,100,10000,574955
"oRAnGeU5h8h2UkvbfnE5cjXnnAa4rBoaxmS4kbFymSe",10,116,0,600,571115
"FsT844wGgZg7MLR9Uc9T9qHQxmSoFVanhfgAEQvS966r",0,8,5,10000,560053
"Ev3gPXRo6TJeQ2QhxfqWFoasdoGbmDytYvJbUabEHfLf",10,142,0,800,551790
"J1to3PQfXidUUhprQWgdKkQAMWPJAEqSJ7amkBDE9qhF",10,142,0,800,536874
"SmithX2hngQMZXVN36C6TsyjthTU3YnsALAs1MaDghV",0,142,0,9000,520755
"8yPiZWMNYMhEqTmPSRc6LsWLFC8pewYEzmgc5kRCLTrZ",10,75,0,0,506848
"EwsDhgfbT6H4FRC7AHdhXNBxfBSbWCbDfknrw6g5Dph6",0,42,20,2000,495510
"J2nUHEAgZFRyuJbFjdqPrAa9gyWDuc7hErtDQHPhsYRp",0,143,9,800,491481
"7ikNtivRm2EDHQtnheqSnxkbNvRxMgtmthEAG84V8AEf",10,142,5,800,482383
"B6nDYYLc2iwYqY3zdmavMmU9GjUL2hf79MkufviM2bXv",10,143,5,500,481895
"mrgn2vsZ5EJ8YEfAMNPXmRux7th9cNfBasQ1JJvVwPn",10,133,0,200,456390
"8HR5rCobbFMDe5EbgKdJLNDWVCeGG79w837BUxtsCngs",10,141,6,800,448481
"2ayMCC4aizr8RGg5ptXYqu8uoxW1whNek1hE1zaAd58z",0,143,5,10000,441180
"AqCAXRpWJBpaJxEDyv7ruP2wi6fef6DBTaAHSxdTf7hA",0,143,100,10000,434574
"4PsiLMyoUQ7QRn1FFiFCvej4hsUTFzfvJnyN4bj1tmSN",10,143,5,500,428373
"CAf8jfgqhia5VNrEF4A7Y9VLD3numMq9DVSceq7cPhNY",10,142,5,800,424370
"6hZL2FZim27WkQccMfygvvXH2eow5u3wR6XUJHbMoeWP",0,143,0,10000,404557
"RNXpSdqrJL6eoLrbW69Q9qsFviEwRpfFfk3HiRRRohq",6,142,6,10000,403523
"46mwXQRqWwj8Jp4ZR2tL1Yr3Snm99xDfKUs5jz7hLmEK",8,22,1,100,401513
"696fkFqwiLxsDG8Jr5MvU9kvGm9uuMuTPh3rn3ybRNQm",0,27,0,10000,360667
"3xjfK9C9YNcta8MvK1US4sQ3bc6DEjoJoR3qLExGf9xE",0,70,0,10000,357772
"J9pfW4dJM8fkoCLQazymPcbNrUV3DzDo9qqokYiTHLZ",0,97,100,10000,354425
"mrgn6ETrBDM8mjjYN8rbVwFqVwF8z6rtmvGLbdGuVUU",10,131,0,200,341153
"7VGU4ZwR1e1AFekqbqv2gvjeg47e1PwMPm4BfLt6rxNk",0,143,5,10000,333947
"7nwBKRcUZ4A6Ni1VSoKKSacgLCraqdyQxR8SdVUZmiPN",0,118,100,10000,321007
"BeachiopjxQxL7CaHNSZsynApiZCKx9QFVtcWNz3jDBo",0,140,8,800,320676
"EdGevanAjM8a6Gg9KxBVrmVdZAUGAZ9xaVd7t9R4H2x",10,109,0,0,315928
"GB44NXtM7zGm6QnzQjzHZcRKSswkJbox8aJsKiXGbFJr",10,142,1,800,312323
"EcLPNfLFgCkbcTuvdeQ85pnQMgAfBDqi2dkoNVPrSyr5",0,29,100,10000,311334
"R1vAoSPFQdCc6wsAEMtxWXjqptSeN1YUiq2Zni1of21",10,141,0,800,311292
"3Xn3K5zeTzs4sURj1PCRaF6rvFg2hPgT49B4SiM998f7",10,141,0,800,301034
"GLCrZmxWYcrGMA5uRa8mmNnQurGBL2p9zrKk9DKugSZX",0,8,10,10000,300542
"6tgtejPHUHR1pECzXqQT8EHZqnKCWZFSqdZXDyBaKe3b",0,141,100,200,298521
"9sWYTuuR4s12Q4SuSfo5CfWaFggQwA6Z8pf8dWowN5rk",10,142,0,500,297728
"FahWJg2PkphJaMUUCzdYhXkD5NngUuuFRFD3YCE3BSwb",10,141,0,700,297000
"5iJDEVRi1nMLwKAWhYbEokZnvBAe15rgFaHGkggVEP9z",10,141,0,0,293174
"B1w6SZcyvjyp6zEyStcc8u9AxXAh2AbYvNzMmP9rRKE9",10,140,0,0,286717
"BWkvytz3MAiLkUbMuYK5yV1VYThbBYYQYG3gdef8NLw5",10,141,0,700,282645
"SLNDoinxE7cCgE5ga6FJZ19F4FiUaEmtzSatbY6cjWy",0,43,7,10000,281527
"voEskim7SFWrPx1tV2PVisqyrJejxmDEARX11mtZ5vo",10,142,0,0,280352
"Luck3DN3HhkV6oc7rPQ1hYGgU3b5AhdKW9o1ob6AyU9",10,141,0,800,275256
"34yvUa2fxfm2tUqxFEj9PHrVNwCcdzd51eo9hntWpZRs",10,110,0,800,270731
"A7uqmajxP3NdzbYDXiGQRGTL8d3dZ5pjS4kR9NTZcxtg",10,142,0,800,268338
"7PmWxxiTneGteGxEYvzj5pGDVMQ4nuN9DfUypEXmaA8o",0,143,0,10000,268278
"DySC6eaUthvVVzu4s8GFupm4PzYLNvq372AYnNrKP4xP",10,142,0,0,267557
"NoRDTy8jpkpjPR7yxahVdoEUPngbojPhFU5jb8TtY4m",10,143,0,500,264900
"HQbdXrLm3EuFyu66mCpDS4ir9zRkhNHJVnck4vxG7jEo",0,142,0,1000,264106
"J8xfTV9UVS1cdaZj4toDd5Q1kgJ41buq19YDB3xH77AU",0,142,7,10000,262550
"AuBB9st3RqhHBkzZgBSm6SVnHZNJQSHeBWCSkik4bzdA",10,141,0,800,260543
"9jYFwBfbjYmvasFbJyES9apLJDTkwtbgSDRWanHEvcRw",10,85,0,0,259851
"HcbE5huUVDgsf7SURsRfQqnFMp3Zz3i49eXMddugPyAP",10,141,0,0,258262
"BSRRvjdKd8SHApi3KtTGbzrdhUojitiwAt4xt4nAxbFh",10,141,0,800,258024
"6JfBwvcz5QUKQJ37BMKTLrf968DDJBtwoZLw19aHwFtQ",0,140,0,1000,257381
"Ac1beBKixfNdrTAac7GRaTsJTxLyvgGvJjvy4qQfvyfc",10,75,3,800,256746
"tri1cHBy47fPyhCvrCf6FnR7Mz6XdSoSBah2FsZVQeT",0,68,0,1000,255477
"CzmqDuqEpfnkptuLAcikmJrhCnhFXo8aUBj6Rto1SPAc",10,142,0,0,254406
"8EfUy8zz6DF2iTMQCUe4QAnoq4jVUzfU1yvZMCr2yJ7m",10,143,0,0,254200
"eondcw2upjH14EuvBzmn6HfGEGo8t9hG9JbXtPj6cym",0,140,0,1000,252874
"37BPVW1Ne1XHrzK15xguAS2BTdobVfThDzTE2mv8SsnJ",0,141,10,10000,251046
"6n8taYki7RscA1XW7xGmevLcqj855oSgDgjPe1dZyHfW",0,142,7,10000,248964
"FiijvR2ibXEHaFqB127CxrL3vSj19K2Kx1jf2RbK4BWS",0,138,10,2000,248728
"DriFTm3wM9ugxhCA1K3wVQMSdC4Dv4LNmyZMmZiuHRpp",10,121,7,800,248654
"BeSov1og3sEYyH9JY3ap7QcQDvVX8f4sugfNPf9YLkcV",10,128,0,0,248571
"5iZ5PQPy5Z9XDnkfoWPi6nvUgtxWnRFwZ36WaftPuaVM",0,143,0,1000,248329
"BXNW9ysAB9ksEDidcNWraaFkMeA88q6xzFRSyNnGvQYC",10,142,0,0,246354
"GNajgJGjkdnmZTRGZzsQ4P4eL54gHRMfDDLyZpnZYmUy",10,143,0,0,245948
"2het6nBRLq9LLZER8fqUEk7j5pbLxq2mVGqSse2nS3tf",10,142,5,500,245184
"5K8qgC9nHzKHSSyo9fKLsMfYmavYdMgEaYx86cMmVKVv",0,143,0,10000,244988
"GA2t11gJcmuZ4y7pShTzgYDkxVaJaVQJqkVUqojhPPsT",10,142,0,500,240120
"9w3YAf77BSGLQXahTpwAe9U9mNdCXkqmxH17uCyN1wyH",10,142,0,0,240046
"FVhMWs3bbayWpUqDAbWUPH813gzFzJEo8fzhLhhkGstp",10,143,0,800,238946
"EKUh585fWD7LeDRHgmYd9EXpQnY6KNbNAhyBi3FuVw6Y",10,141,0,800,237602
"NikGQUQqSLtsdHGGx7mQopojZcgd3N9uWFaZQ1r5EXn",10,143,0,0,237270
"8F4e1nbeC6hn9jkojtboERZGaafxUUtsqUy3MKJLohkh",10,141,0,800,237087
"Rash24BXgUyy65JJ5KBzpYLrj3pyCqEMEixLVimTcDp",10,142,0,400,236608
"Atw2Wond9H3DHfgg5NGqi4dxMwF3Nrgdhm39x2oK8MCW",10,77,0,0,236578
"LodezVTbz3v5GK6oULfWNFfcs7D4rtMZQkmRjnh65gq",10,141,1,800,235815
"48oxpSHQkM4sdXUY9NQ8KnEtebzZbyk8uUT7JRdVQNuf",10,140,0,500,235514
"76nwV8zz8tLz97SBRXH6uwHvgHXtqJDLQfF66jZhQ857",10,141,7,800,235333
"CrLn7zEBytbmRBUGhkDyyUbGCa6H7bMCnw94Dip8QbcJ",10,142,0,0,234623
"vahVByZszdHguLa7U7GLz8UdUFN85mcwdkefiqVjtGt",10,142,0,800,234611
"Cc7UtVq4G25VbC3w6Ccs2XL2xikjc926q1sHp8zfddoL",10,143,0,800,234188
"CV7uvPY1Hk5Avb2NvkGJoUzGnipZrEZK27j5rQJoUae9",10,141,0,800,234040
"DSRnpPkLWLA5V2TZo3AJwe2eGfkZ4ZaCwRf2v7e4aXg7",10,141,0,800,233731
"C9YVc5dBPRbmyi8tPJKnrBuVwXeULby1eGXWvUVv866a",0,141,0,1000,233520
"i6PZjkPHGYmPfPE8LsJuLn5huZyusXhmysiDiHGPjxb",10,142,0,700,232842
"6SmEcnuXJ3ZYqJWTqCoPQMhfvey6PfWb1LebLzoH3f7m",0,143,0,1000,232711
"Bwkz1ddKoGE8hgiSV6HZLXi9RBLqfBi3HZb2QujzVGgz",0,142,100,10000,230007
"21wUViiyG1g47VZ39ZZsSkFX9nu6bkyfy6jryHGD2TUB",10,57,0,100,229739
"b3d74rXdGgdw9XeqRWgAnm7bsZgg9mf5J5hjZMqKxRD",10,142,0,500,229614
"9Gko8QZBbV5SrEvHKtQHcMrGGSfgFP3KJUozEGifu25x",10,142,0,800,228221
"1Dadio3JRvpEjY6iSmXmhbGy9RiU8Nxh2GmoVbNusbE",10,86,0,0,228060
"2ZuVhyBsUbTh27LBCQH3BkenjPp86gUZiNBKmhPsTRpT",0,81,0,900,227442
"8D8XL6ovqx15RKwC1XtFyTz6H8JYF2fUsxTnsY4b123P",10,143,0,0,226272
"3r5ZXC1yFqMmk8VwDdUJbEdPmZ8KZvEkzd5ThEYRetTk",9,142,7,800,223235
"9xEFsHZt2mbuGQjtVGABxpeQiNeDvj54pfsJrrrUUev6",10,140,4,800,222680
"GuxBSrv5jnSwwPepkqnmkM7YCBSakKanbnw4BKMdda4j",10,142,0,0,221463
"Ebm1XKkMzaFg2L5rzLPBnFHMtpDPa6SWJ7nVUzZUmXmR",0,84,0,1000,220842
"5XGMWvqZSBk1fktPtxbwaMF5dhkbrtchpwd4xiXG9q8u",10,143,0,500,220692
"EBVj3uwSKZpqEb1K267JaPxDQhULVqCy6hYeQqjsPh81",0,83,0,1000,220211
"2g2QU1NDRax6i2mKzRwgRfdBFoDkMC6bj7Zp5Q3i8sCq",10,142,0,500,219085
"Ac8zL56RqrEwZcJa2HL7ZVCBW8py1ehVYj5qmfJXcdFQ",10,143,0,800,218680
"49DJjUX3cwFvaZD5rCAwubiz7qdRWDez9xmB381XdHru",10,143,0,800,218559
"QhyTEHb5JkMBki8Lq1npsaixefUyMXWJtbxK6jNjxnn",0,51,100,10000,217338
"BCRg6hEiLbrdgaTUbUbuz8deDcbyCgP37fCBMGqNhhq7",10,142,0,500,213652
"HFLsfstZkJeWDgVEA5fmXeea876Ad9f1VxrbXk386bBY",10,51,0,0,212147
"HkqCfZFY5Hh8UDSGH6AJqtxpS6CFC2aqqFgqiDYtSPZw",9,141,0,10000,211965
"3NXnw51gHc2rDWTCWU4eVpP1yHyKKbJa1p6JDgMkmiDa",10,141,0,0,210261
"Fy6zNoZ1eCPpQX3JXeQ9Yd1HW1BFL8rrFmDvYYDnuxjT",10,140,0,500,210098
"AAhcGqPdM9WdjhVH6T4vAQLvoDFrYQqirkxCdvxoKhgp",10,141,0,500,209422
"DUCKsGEPEdNv9QeskPNwoJdWgAXjxUFrkNDEKjAnLWyY",10,141,0,0,207462
"7wqiBhRVEkbV3A8LbR9W1eNb5s27CBwoRCVro1okB6ew",10,142,0,800,207438
"6hkfqeNAbURk7CmAQsP4Qm6WwHVF4LxHupEvQf7Tkrf1",0,142,0,1000,207432
"3uvqr8aX2fS3W9XHdud5avRGbUtY9uswBGmr9S2N7uF2",10,142,0,500,206418
"CqSMzh8DWZeqYVa5M1V1rHU825T19NCjYipM3pkdHncm",0,143,0,900,205155
"HVuzQEZtxQycpfJsLNAeykrqT2vLzKtUyKaAnNsnKy1A",10,143,0,500,204446
"845yWKspevkXJP3aUrXHsYPJAwmhmeFFzRGA93LC1Yfp",0,141,10,10000,204329
"H1ScoL1TosVSRvJgARRnMs9extCdXZRWdKRqY4H7k3ik",10,142,0,500,203427
"HG574XwiowrjLx8h91KhHUhPeMfmUPBLfC9XrXynj9x",10,141,0,0,202659
"6tajb2FFdjiRJLrdwfKQsijHGmeVFcTcXJn6NH3BEoLW",0,142,0,10000,200855
"DTDvrj1mKFv453DMAGRuFwg77DuLjsfVHnbLe5BJPL9D",9,142,0,100,199832
"HWeDLvzf8PhbYCuNFXB9E3fiCaz8RCtHW8b52iPAboCJ",10,143,0,800,198629
"Simpj3KyRQmpRkXuBvCQFS7DBBG6vqw93SkZb9UD1hp",0,142,7,10000,196118
"9vNLTLdwAdHw8EdiZrLzDtUpm3hp7E2MGaNi6SmdfBGz",0,143,0,1000,195833
"7Eg46UwGgsufXdd9C9kF27UAyD2t4VdmCdVTtPFoqxCy",0,142,0,1000,195828
"BTquv7QcKQU48GyQEspnpseM7dKjMiXSb2XF1TF8BnfZ",10,142,0,700,193682
"7XTz9RDt9gbckonUUYvzQ8q3Pfdo36oiQsreXsHhNFzj",10,54,0,0,192826
"2EWi8L6xp62VgTqFo3LnhoSP5sL9CWqYxvK7UA63qK9x",8,141,7,800,192705
"DimavhUqvCpWjUZqSFZGLqBiUVUYQ5jZEaCHutKKVs45",9,142,0,500,192465
"J9m57tJrjukiCzubJVYQtskwfHiKD7DB6295nhwVRhpc",10,141,0,0,192053
"GQ8DSRSNCFGEdCEwc6em1ma18qSPc5cXCSDnSPSznWBP",10,143,0,800,190449
"6xwWwNVXJLGhgPfBpew7UDcSjQr73McXSRK2EhdhcL1u",0,54,0,1000,189560
"8FPz3JG4E3HVXxGbPZVibarva4AGXSZWx3qKLUS5uFtN",10,143,0,0,188845
"39xF5qkfK5HBaG4Hkq6bjumUB2k4B5ozEAmfZoobhUVw",10,141,0,300,188687
"4v2os15BGgAnqiy76YvPmAywp5xKh9jfBPfnQGzUVc9c",10,141,0,100,188056
"4jEHuQZTNTRYAhxRYEjV3HJ1b4wqdQjnBRdPzFWzkCft",0,142,0,1000,187564
"EsEtxoyhFTgfvudcy2VwwQJ1qA6BScLUW39PKpYczuxF",0,141,0,10000,185572
"DPmsofVJ1UMRZADgwYAHotJnazMwohHzRHSoomL6Qcao",10,142,0,800,185296
"A2MtELFxn9wAiUrobrZ6vsypQtGHdH3ZesEnvAogvuFZ",10,142,0,800,184895
"6anBvYWGwkkZPAaPF6BmzF6LUPfP2HFVhQUAWckKH9LZ",10,140,0,0,183708
"2Gife8andd4BkEbT5CncpriPxmQYqbspDh8cXkN6RUSH",10,142,0,0,182976
"AjdEzodq5LpRA63AtQaiHyTLDfjTkr6csrtYWiSDPjaK",10,53,0,0,179206
"HjQugFHAUm7XbaZhmjnGioNUccdMUnFmwFTJgepm5q3n",0,64,7,10000,178848
