"pubkey","epochs_delegation_criteria_met_last_10","no_epochs_at_least_100_stake","max_observed_commission_last_10","max_observed_mev_commission_last_10","avg_activated_stake_last_10"
"57SfBPYR4n47Mb6EKW3yAu5tYicUi8bYbui1T4qZ7RYh",10,135,0,800,34718
"Gd5ngiHe5vQbDW6EbQ1wNNsvumwL1M3ranZ3xh4Wy8Hm",10,133,0,0,34710
"qjUuLxWo29QCBr7ZQw4EPLkAtmjHS2ZdZpZcH9g7fRb",10,131,7,700,34709
"BrRf2kyJEuW8TgdeDjvJcKK4NzTzRtM9RB6WuVKXHxkN",0,38,7,10000,34672
"4LhqjPqhFMdXPMPN3B7raXVmd8zCKdEddRcrFuRf46Y9",0,135,7,10000,34415
"EzZEi48kvDWPJJBM1z9nmjpgRyMwWJwaa4xVW2U6psPr",10,134,7,100,34411
"8sHMgX4GyEByphQm8b8ESKJhSpveSMrnwh4Y4pt8t8FD",10,133,7,800,34408
"BdM7KCd6ZYWcaCMmHVi8YeL4jFzDVM9cRLJUeRAGSvMS",0,132,7,10000,34379
"4FjeYfSue9UkfPEM6PhPtALxzvAnXDUSd4zr8MNAfvWo",10,134,7,700,34334
"52J4Nhv5u3bKiKBw5nvAJjUigoWHfP7PBQCfC4craVEY",0,69,7,10000,34297
"5ysJtUNfmASWjzdQy1vyvrVp9jAg5Vq791HABeobrCX5",10,134,7,800,34223
"5yRVhTi64LAPM9P51NbKpEBcXx1BDCiMU6HHhdcZrPmv",0,47,7,10000,34181
"ADaCfGqp5drykfme5omgfFsVgyFv2kHJMQCTxcGngrn2",10,134,3,300,34170
"8jxSHbS4qAnh5yueFp4D9ABXubKqMwXqF3HtdzQGuphp",0,135,5,10000,34094
"AnodeNCzJGQ7QwheFqJr6EknKGa72m6XHiLtDQiXcmEc",0,39,7,10000,34091
"Rn3ERP5cLVcB4oWRZpoujk5VRPM7SLrM2txPVHGYwn2",0,88,7,10000,34051
"AL6ax4FgMDFNXSgahcifrsri5XYqE7Gsk7z91uBputHh",0,133,7,10000,34044
"5RGkitNE39MRL78ttAPTfBMv7g3eKHzFiKHZ2Sr2J555",0,95,7,10000,33933
"CnuTdyrVwnNFLzUWSkhbX7VGYUTVEqhavjehAXHhAw3e",0,65,7,10000,33885
"E3yhPs5PPN4RZh8FbJo2eqtdrAYKCK9H7pcSD1vCNCP4",10,135,6,800,33861
"F1emDGY23U6YpJj4H4af2CHcHUmiDGgAWs2xvWYZHWdR",0,132,7,10000,33719
"BeLBaGs8dVP1bcA2zhv1RHmEPFY9PfmSR2mFgoqKkiaz",0,133,7,10000,33700
"3RhKQt1L4RtZMGMY111bjymGqKcd6ZbExux9NCm8t1hd",0,135,7,10000,33676
"8AShJVwfs9MjHAA5MxRb3QUdt1KZQhwiHip8XdeiogbX",0,133,7,10000,33659
"HpeyxYuEXXdB7Xx58pWN6o6aKdw6mxSRBHYAZpXsdkpS",0,134,7,10000,33612
"6tWV1iEX8vNzboPfm6UBuCGmT3p4btaaxidVYc3wRkki",0,135,7,10000,33575
"F9PZNSEtgbqmgsa4mkgkAuLFYQ8nHzn1UqubJQiLkBn3",0,135,7,10000,33542
"31BQ9aXoHU7TpJ4uQHyYGZW4JVb62LefFWW53NpeSYmB",5,45,7,10000,33475
"9hRVfSz8GudfGFQd3X7HTjaGRiuwj7dpjS3jtuy8c7mk",0,134,7,10000,33367
"7miZ2ZoXwS3YDzBRCbWcEtNVyuxk8WbbcyQwq7i5btvZ",5,135,3,1000,33356
"BJipnsRJCxgcMoYc7Env7ee2YASTtwLuyvD23AsJ3E6U",10,134,0,800,33328
"DzGHc5pLJACrLNrXQqvhoLW5cyEDQnuRcP4QDEhumkpG",0,134,7,10000,33325
"56CMrsFGVrnXJ3PwNV935vFYhfCBdX9btYPnLPE1ATFH",0,134,7,10000,33325
"9FZWpUMfXZ3993g2BfqSFg7xcx9iUCxQwKeYzr2WQCM1",0,134,7,10000,33292
"EJ59wFK3qPrnsFFSpZ7jSwCnXe8hVQ12heXYUqry7Muc",0,131,7,10000,33232
"CwrJAdkEp7fibRs8Th989tX8gFyJo88jVoK9HmaSCkP7",0,134,7,10000,33224
"HNXuDfYtRnRjcUJHqfNg6sKzeqfz3YBCXeZQEBwZJg16",0,133,7,10000,33209
"AdtBv6jyEjY74XhkxZkowMuGfV1r58j44WCRyeToic99",0,133,7,10000,33206
"8vumofCfwJXMWKcBufRnMicvUmXp41pxa4nMGysSpcWq",0,65,7,10000,33173
"JBaE8QhwFwka2kZxdF1DJHKb7XGdSRuiWutVB9SyENbJ",0,133,7,10000,33156
"26WLNWKrYSyPkQF2NU9LgLSRXGiXWjhPnvspG8ibFh63",0,134,7,10000,33120
"9oNSYHVuPFYSVRBUN1nRW3Hoz58XGH957etGuQ1pWAmG",0,133,7,10000,33090
"8EQwZusrHgjZyDKXVdtsCeGNsL6VmEB5xq2EP6XK4AUq",0,66,7,10000,33068
"5nH6sYJNSa71DCBQHgRCsX1dh5W1bWrUPeYieo9xyZ7f",0,130,7,10000,33039
"8PTusiY7z4wfjScHU6hr459AFDzrCki4wWmwhXd91mMr",0,135,7,10000,33026
"ADYZmUgm49MeEotqzz59eVtoeNKBv5d4jRn8xjvR2uj3",0,134,7,10000,33010
"8GqyNGq1DGAbQLJCqidEV3cyPzByQdj9Ak5MrVibnu6c",0,134,7,10000,33001
"GpPNw6TxbR2z75ECU6Bdbtpi24vSWP8JQA6CFKo2tiPX",0,38,7,10000,32982
"5evi7HwSeD95YbvwMpA7cfz6uDFmovHXpcGYAwZbKsoz",6,134,7,10000,32974
"DhU3Q2NoCxU5ArXJWm3zxFDRuBiPU4fGrJ8kUasPxMnQ",0,135,7,10000,32964
"2YNubqM7eHLEL7JnygJYSWPq42LXYKiL5GkXfvEbZGQW",0,134,7,10000,32957
"ECJMTMCroXLtAqUnSbrCH85ARP9zg2vYooM3fwAMfMSM",0,67,7,10000,32910
"42QPziW5fPVjK2HWX89UE3BbyChbJD5tze2VazQU1qvw",0,134,7,10000,32867
"EQPh7izMjykXgiKr5Qwk8JRGdooHph8YJouLZmqFAMxt",0,70,7,10000,32800
"5qdCvzzeCXfGH7EPjfu1fBNjL6DtcwV2w24A2m1xRM9p",0,134,7,10000,32763
"JDeNVy8krNyf4dziyKnXwSMoBeFDhGUnHEeSmqWBAHkz",0,134,7,10000,32761
"31XTYdLdpZh3gAEr6oKkXRhx9hiEWJwRh84jo92C5CBX",0,133,7,10000,32756
"HtRAGpko23W2t8wPUU8HuUQC1TrRUuK64K8RCqRD5ubX",0,134,7,10000,32755
"mitDy3gnfY2kcvvrHygv3qsU5i6QqNve3cw6LDibRS2",0,134,7,10000,32741
"GdRKUZKdiXMEATjddQW6q4W8bPgXRBYJKayfeqdQcEPa",0,135,7,10000,32711
"Csp2hDVRX4cRitFEswJJcoH9ju4rcPUSsqU9pkh5JBQU",10,135,6,800,32706
"CtiiCQbRh13cqorWaEimroRznTL2qTytNhzYz53BCnbq",0,134,7,10000,32693
"FSZ4GBucapayiQC8w1VNpKDmzM6NZDBSZmEFZsgMteRr",0,135,7,10000,32689
"EXYEG9LAhC2AP9FYGGUhjJDTKfCU57S1Mi3Zp28cV6CU",0,135,7,10000,32685
"6QbXuFT59Gu9ihxPmUcLFpTfgXwaSxoJPUTcEDkidPAE",0,134,7,10000,32661
"WEBbpK9jEYGWJnz2BL25mMomTEPYiNtzB976ynKmwGE",0,96,7,10000,32651
"HYjVeaM7XjdVPVUR2xkSDRDKUvaz1VaVAxn4RTj2gwDu",0,134,7,10000,32639
"5zDuZ9QYyREv5yWJpKJ9x96R5HPEmBMMcMV8VhP1zmUb",0,30,7,10000,32622
"F9BQ33SM3CWo3wUK4GZwnKUWciKMB7pF54no9cKzj68u",0,59,7,10000,32617
"C2bJpaAU2cBupABkV5p9ed37sn7z8f2nfXqZ1gFBNBvv",0,134,7,10000,32595
"9b9Th2hxmgf49rzs2mQcg1hHoasmQT51DDwUH1jFtPtk",0,133,7,10000,32571
"33jhUy4KkZ3AxRfqLshb4u6u6pA1MC6yoNHrKWNeRxbg",0,19,7,10000,32565
"J4JhJL3kurhw8RZKhXp3fFTjyd5NX2yCbKDBN1eMh1Uy",0,133,7,10000,32553
"FKCcfoLt2pq7boiNqRGucVq5LE1K5Dt4HALCx2WbEQkv",0,134,7,10000,32550
"3Qvmhayko5Yn3sSXDsHsMzS8QjdU4CshQF2y6L276kgi",3,134,7,10000,32537
"2mxWiqtwdpE8zgkWxwFaJLn127dbuuHY4D32d8A6UnPL",0,133,7,10000,32504
"ERXQNpsCnxHWhiTjFTKuRYRJs13hHqSKJdx5aDGe8Ww3",0,133,7,10000,32501
"5pfqseENmSjqymBEUc86MM1YCX2d4hzb9HnsugADb72B",0,50,7,10000,32493
"GSaWJ4FjXQ3RGctXaBdcW9oh939cwxXUeeV9A9d4shvf",0,134,7,10000,32493
"Gzb8kTzQdDuX84fjBZ9th5vZz1T1xwJayxsiGwKR28F5",0,67,3,1000,32482
"J4pH3yiFrzFG1AQPRGBJXo3HP72MCZwsQamtp9ym4LwN",0,30,7,10000,32482
"7dz4Zpj4bt6T6DsF8Lt3GKpWrkUXCXdmKxK2UGeAG2bi",0,18,7,10000,32480
"E6tRN81TCBxALWoZh7ncDiKgF8Ud4nqrKHMgQRyHp6RW",0,30,7,10000,32475
"4ysUQbvWDjUdRprcjaBEH4V2VqPJgrPSwRsS6ATTMbiB",0,135,0,1000,32472
"8SRc8gaFpmnb2behQp6KXZxrt9KcV56eFTzUDhzk4qei",0,134,7,10000,32469
"BmMVRAVef2qmJ1tJpG3JwRUtnfEiTbvDw9ZeFEi4wE7D",0,133,6,10000,32465
"4BVYjw1ztUzUPsxsaCheWWwThT2X4rjogZytGnuWPUGg",0,134,7,10000,32461
"CvfYpW8gRQ7bHy9uvuvqy2vpcNmXuBnvaoa2AC8pGHJx",0,134,7,10000,32455
"5CcxrEwDtJYJWatpYd3Ngo5TjZa61WTR279KetxRXJde",0,31,7,10000,32451
"9DR48EtgDzh3Gx5HiiQikZn9c2y12casm1bcUMuurV2x",0,67,7,10000,32446
"FKSXgi9YVuMwUzc4miWhFnJPMTbjJ53XMFgyoCZCo8c",0,30,7,10000,32437
"6h4mhExruKD3zp7FLFU6ZDK9yVqoLHHdKVGpGXcauveT",0,94,7,10000,32430
"EsnouLyTd4WcFyBtdL6XFWnVRnzuZj7ZPfYpawdsiW1n",0,129,7,10000,32425
"7teJuHhmHjCHDZiB2TEgdS5wFru4sRJB9JJR4wAQ8pM5",0,134,7,10000,32418
"AMZPPHg2Ht7PBMQuzwrk9FAx47xZVPwxSstC4GcuhfKo",0,134,7,10000,32394
"4gg56BTsCSEXW3CLw7BuT31x3ptEjSz6aeVE1Xjby22R",0,14,7,10000,32346
"F4UVoVGgmd2aJwnfz3eojQ92P9AvYbRG51z1xnEj8tFy",0,49,7,10000,32289
"HCb9Hg2yV89V4coUp7d1ZtJHV5CW63PNCeYXds1HYSC8",0,13,7,10000,32278
"BXaSsyrvY5o19AoRDovjzVyZU9nXHixuDfNjBH8pfbjd",0,133,7,10000,32276
"5jfGwxqrdtXkz6qYb78qHx1vsU3CjzHvQizjnFmXPF1D",0,133,7,10000,32259
"DiYFYCDVurwZPVWieFsDNjG6iS2nSfBb5JQg3huY5eEu",0,56,5,10000,32241
"6aM8GTtjdEQseVJmptnXQ7ndCKMGK4qunisuU5GDu9Fs",0,135,7,10000,32227
"3yoaBCgeuNNCK7SWqUdSvbjKZdj9BeN3neQc647oUV8g",2,133,7,10000,32207
"BfVYYC3HBuQW5GLkR1VTyQD7ERGSuX3gBpqX1DJU4Gqq",0,134,7,10000,32205
"7DvyDUHg2bLVxZ3ZfdrUoAHwoF4cv9AH4aKToBqT6c7C",0,66,7,10000,32172
"GUjKRSnp6WXcXTd4Wo8TKbHCgyFc4WtrH9dsveZmEyED",0,12,7,10000,32131
"9NZ18GkTnXZug6eXAzpBsmyCsYfAJ7mL9bgUfSJDSAKr",0,68,7,10000,32117
"BrF3uiDCn4yX55kZ5wcGN6NBUdg9pksWRzaniBALJLJu",0,133,7,10000,32110
"8mu3JHHF1Qkcrbqjo6KWxyWvTxarZjqptJTokR2jrDFo",0,133,0,10000,32108
"63CeFmqGDCSUUbF2EZ6UfMwoCzrZYJptAvj143qVeh1",0,133,7,9900,32080
"DpvUS8Losp2UGGaSGyupyKwQqHkmruzfwrZg2VYK7Zg7",0,135,7,10000,32076
"FxDYPzbpwsiuJoWiHyEfw2itgQvZAdX2PHufoLiqvbvm",0,133,7,10000,32008
"65XpGeR8ScLit1sEZTf5moSEJR27QJTPWJ8AdAuHM6Wz",0,39,7,10000,31999
"ApcUbFDskBMrYJqu9orEnPSq5uMAH1YjhwR4DP2JwKT8",0,70,7,10000,31996
"Gk8yrBiy3gBWCgnHaXcEeMEyCZf9sK3kvTaSdAQAj7zm",0,134,7,10000,31988
"H4cXCqtAy8qdu9qe2dSxoPhUscMTYVrmVBXyPqRVTNR1",0,48,7,10000,31983
"2WKHhJ34gNkw1G8iReLXn8roPfQUjsLyzjWHspNdvbFw",0,49,7,10000,31982
"75EiDe2N17CA64fUhhJLK9rKm4TcRfhMFdghzScycWfa",0,50,7,10000,31982
"F13Fo2eRH5EecT1gL9TAisbLxwDYiLsK7sTjHAEmprTM",0,47,7,10000,31982
"8HKqT579dAjdTy86zKUs8kAaGDHXY11wDC3ohGCkLSQH",10,133,7,800,31977
"ANRnEc3NFWyDFkJNHPnts9XAT1odt931qbgzMsSGdE1z",0,133,3,10000,31943
"EbTAFfpPzoHYAbj4HoSbiJ9nYtZjwPULi6y2TxummJcw",0,133,7,10000,31923
"CrEA7jydDYM1kxLR3MoYXm3r7WJxmgR54MyjhF9FgbtW",0,72,7,10000,31921
"BgheKvqFnT6qEyBtweMGGBRGtgqzb7DxAYn13uXqfoZW",0,133,7,10000,31913
"3m8Ct5n9feJFEuuXFb67oqt9XEJeBYkGyEdQRX33QQ5H",0,70,7,10000,31896
"AZUYzQX7nrbN1iE25YsSCSZAywZcyr1C1anMnwZtaqX9",0,134,7,10000,31893
"9MDcVy7CjbNuxUvSzeUFbppSP1XWzXGTPo1PiC4CqtGM",0,134,7,10000,31886
"BX7MLgYCYkZtnTTjccyJDMdD4ycr6D4cFMgaXfkbT8Vc",0,134,7,10000,31866
"AbacusTT3yhEFEKkQKjGStDhKDnvSFGpg9EqBwz8FnDF",0,55,5,10000,31860
"8gGA1SZZ4ASou3mHm61T6vM4jskkjYzXFmbCLwtU3x3j",0,134,7,10000,31840
"Cue647T8jgwpRSDUb8ttTYx7NiEfJCRZNiiw1qmchXsG",0,35,7,10000,31829
"8TdjJkjmZM4m2gPCCSfVYwd8gZc5sb9WtcYm4Dm2wUvk",0,51,7,10000,31821
"FGtsnE1HB4bBi6g4xAt5mvWtuC3qBPWPBgWVrnRmUiVH",0,134,7,10000,31813
"4KfAqBj3Jvi9GGngFK1MbZkjHTcSFyvhFnVwc2QrNiEh",0,133,7,10000,31801
"6eWT6jb6A6iQkzYYL6JktAzshdG3agSwBaz8PWSpW9DL",0,131,7,10000,31798
"F6EGV11LvuJiwEMkuH3idx9AeqjyrvKa47596eQEP6AX",0,135,7,10000,31780
"8GN7k7hoSXtuZ9iGwNcQbEDHBiyf8AhFKCSAi2me1pTe",0,134,7,10000,31778
"FEtRZqL16RiizCa7CmZH9tsN7oNfWdKtBf6GM1ETzWR",0,135,7,10000,31768
"3614D3JSpMS1R9PELGLfTGGWaHGiUJKfBqxgKyGGP6pK",0,104,7,10000,31767
"88KvxpFUnahtg4GCuRayvoyysboHp8j1P38EqgjjdB4r",0,134,7,10000,31762
"Dca6LSCR24veJsdLbDDS8n73vvNfSdQaa4mXhVjTXUWD",0,133,7,10000,31742
"DFciHT8BrdMwUqQj5s1uzuN4u7EZ8qzkCgEEYTsF36uD",0,134,7,10000,31730
"G7vraB2xC1yMLp7X451Wof4DyEqsWzSXXtTKdRJb91k6",0,133,7,10000,31722
"5cXLZKeTuRm95ng96K2qCdxB2kSU1ajW291HmEkNpXkM",0,134,7,10000,31714
"3khMmeupU7B6ZSDSbTX5cYtME9yVqeJ178PQD7mCE7g1",0,135,7,10000,31700
"45W8qw7QurSGkRrsiQpYapifreLouNv7hFbwnnzRjMMR",0,134,7,10000,31694
"EsELtZoep4TYcugKyMnB4ZWZYxn99V5Vb1TwexDzFey",10,131,0,100,31674
"BdDF74LLy8a2o95pXLzMx2ribFE4SDWCfDMkq9MRx4yb",0,134,7,10000,31650
"AumDzwu4mvm8TthHRcKjCGAWMBbEutMYE3tsPqArue7g",0,134,7,10000,31642
"8KokPGKTfneh2YZtd7iFMqnAsdoErKRmLTFrtHmTGUsB",0,133,7,10000,31634
"6csfbzZEnk7kGJRy7Xg4cgAuRdFCUdrjckzRnnY1Qj55",0,134,7,10000,31634
"5Ri6yTqus7LdDaYGAVNGStC77BHZuQy8F6fYsp5cC7Vf",0,133,7,10000,31626
"2UuXvFqNmyxsNygvFUfjmDGMGn7pGQ61t5CUzvgczazW",0,134,7,10000,31624
"DHoZJqvvMGvAXw85Lmsob7YwQzFVisYg8HY4rt5BAj6M",6,71,0,10000,31619
"AVWnWgnS1ysX7ymBbQ9pMdWnt2hpweWGYekHRM8mxpQy",0,132,7,10000,31614
"GAKLDmghREn6YHGu5y5vTHA9JJY1Nuxy7n8zz4RFzH3p",0,133,7,10000,31608
"s2VZdgVB1GkLy9y6N8CwEyD35bomuvxSkc4e8affvt9",1,134,7,10000,31606
"EWQfCyftKLVbeJtJ4idbLDcDFSGaZ6bZHGS5vboUx3VR",0,135,7,10000,31603
"7rFAeD5UT4fy8cQCnY8Y5F8GW1Wgw345Nxb7diXu5cjG",0,134,7,10000,31598
"FwPkzFcLFGH7GCAELuHVxNMuUV21C4wTdai5BA7Ptz6c",0,132,7,10000,31589
"BQMvUHC6wqpd3TR8B5tAF8WXQ9xBRkopVqzAC65BSd4A",0,134,7,10000,31576
"DD74C776HxSr7rzBhoawFqGf2NBbxurBXkjPU1oTkNJm",0,133,7,10000,31575
"2Z3wkL3hKB9ERwcPCDXLok7ZY5SKWC6m2ExhmDRRuCEv",0,135,7,10000,31574
"3JadNLK7V9NNzC9a1jRAZQXExT7mBtBhcjCaaaRE7B3R",0,70,7,10000,31573
"BTQbHhcrqMoH1zyFBeXWVLgF4KV151uS6Kb5zpMBpwT9",0,68,7,10000,31572
"C8MLmDCg3LReWoNCkFdHgsscFpHx2WdtcU9ZziNfXrhd",0,132,7,10000,31568
"8EwqVDPwa773DXfymS5dhvahabfjTSB3qxnpq9kR7bNp",0,133,7,10000,31555
"4ZCnzKSLNUrJnLqPGYvD2DWgZuoFrs419tEk1J1VZyNw",0,133,7,10000,31552
"WTpLibwKTmWo15cRBtJFiBU6NoN8qZEnMDMkuM7N1rH",4,72,7,1000,31534
"BEnZR4K28tNLPiH15tdxYkyhaXGbzxqFCNjzTU66uh8b",0,133,7,10000,31528
"9JiAAwGRDvb6JzAarUfSBTeoD1vmGd2ujxf71CpQZcbJ",0,133,7,10000,31526
"AsiGmWgxcbZm3FdbYHJ241pqt7r5FjUndATazYeJ871w",0,135,7,10000,31513
"GFK84uv9cr1d6KnkPERSEYagTvpLKTuwa8W9adx1qMg6",10,133,0,500,31510
"GwKVEwbWhzhP8FqthJDAk8vTz1eRK4heEFiJ5TmgfrnU",0,134,7,10000,31503
"GFQmJaC2SqTDf2tfAHauiGdaBfBD8tJVpwZTT78SeBCr",9,134,7,10000,31501
"AtBb8cCroMeGNhiF2H5eAzfqnHLn6jS5mZtWFhszwKnp",0,134,7,10000,31492
"VoteMYitKq7mruk9QPJRUgryYbSkyZKBuvnL1VTgoMq",0,24,0,10000,31487
"531ABLCYsNQ4xztxHfoCc4xqEQ8xiEWWSP3TKDG5s7hz",0,134,7,10000,31485
"6thJCXmoS2EEgKxiub4ekWysjKWPDc5kAtuMgSui694H",0,134,7,10000,31482
"AavwT5GecqFL18ino3YVv5z1icD6p7ENTuXuzAUf6QNM",0,134,7,10000,31482
"4XRkaMPQnpAncWVZxAw1NfiqGiAX7oa4Ccg8mTD1JMn3",0,133,7,10000,31476
"66ADRQzSCUySLWsrqaxTLzH29a37SX8xcuda5VJg4Mga",0,135,7,10000,31470
"6GjZkgrdkS19Ws5Zy5BEBgrHqgwXZynr2biHjTZb1hdM",0,133,7,10000,31469
"2ueVedJz8CZm85wet8vxPGX2bD3VrhB9oXk46ym9rcDA",0,135,7,10000,31467
"2Dh9w9HuNuvmpmsfRFqWhNqQuMX8U9BAU4xyyyqzEq2h",0,133,7,10000,31467
"2YnL16L174Tj8awY9FfRfR5odpGNEbLnx3dM6CRt9L81",0,134,7,10000,31463
"78Txiv4aMrEeTLNhJYtfnGwtvuVH4NZ8igXS3oYeKdg2",0,134,7,10000,31460
"5afRnmkFn1pRU9oussqwk1RRBVyoDgUkL16Jz4qNf574",10,134,7,800,31459
"862VZk4B2PrWf96MDbvu6EH1j9PMKqhYA4FAgQWhpRYF",0,135,7,10000,31455
"6CSENi9ZT4iMQGgWi7mBBe9bKwe5qKamcJg6MAANTzrN",0,133,7,10000,31444
"Asns2MR4Su8domaswW1qnMcBBbzcW1SfJurPweKXgvd9",0,132,7,10000,31441
"Aq9DBA3EtBRU19Vk1NKBCEReRaZNv9eSR2VexgbZteu3",0,132,7,10000,31438
"Fgevrsfh8KsFN7eomRWS3N2bjKvqRBGMcEo9oQbT1ikX",0,134,7,10000,31431
"VaCdXKupamusfRsDf9Ai7e8Up36Z4f3MP6SqhnM7c76",0,135,7,10000,31430
"GNEQZLFjM1QXvMStREZhK9Z8mYH2ShECMDDGhNWcGfxn",0,134,7,9900,31423
"8Bsn6atd2NRbtRvkotzM8aLa8PXWv56SQF6bum2advGF",10,132,7,800,31419
"ARondxXAhmFsVfVkhyBuCvnszpzpH2Joge1nD65L1G4V",0,134,7,10000,31416
"FWyBxaJa1GAkM8sUeC46Mxbj9TZHzyn7Eor5ojBPboLK",0,66,7,10000,31394
"GZzcHTsorXLrWEevXYo51ED15NTYPLPLzgGxddYMNdn5",0,135,7,10000,31385
"8vqRKnHH77FdrBxSDR9KozJE98R1ETUJCSrFYqoYmbKh",0,134,7,10000,31381
"YWKwnuovuAw4X3VDPJDPo5DPZ4TmdxsXzLArbvqu3Ph",0,134,7,10000,31376
"137Hw29uc3HsYkz1YtdG8AheS3a55UKiaAfBWSn28vxA",0,133,7,10000,31370
"Bjq4FbzK9aA9bQ7nYd5eGjTtiMyB8yFLVomgr8Wow4hK",0,133,7,10000,31359
"8YBQZbNQKwtNLgcNPExr2iwWUsrSTT4PsR8duxjtWiP3",0,133,7,10000,31352
"DhfTMGRyG6Ce8sm4jrLpFTDERGDR5EL5PBqTvYoT6h5E",0,75,7,10000,31332
"HhsdMwhsaUgAtYZ2pedFEWZwsAhGZsjLF3sjFquS1H2Y",0,134,7,10000,31331
"AduRf23soau1sxTo1eyAoV11RyrtbyeF1fjj48jX9vYh",10,134,7,700,31331
"3S5Pw4wiwvF3B5pXQVzraiFUF2iQUDnowZDTCXBmE33k",0,135,7,10000,31321
"9kpfEBGm2HcM414yEFq7Hp86Y9hkTPoWbqv1SE4BsR43",0,78,7,10000,31310
"7z3wq9dTjdRBKGpapQv6FugsdSUKxZTEEkzSFaUG1noE",0,27,7,10000,31305
"84gebYpPpEafPeGJUVA8QzfaTQC3GeyVufCTHpqsQqE2",0,134,7,10000,31298
"725My2yzg5ZUpQtpEtivLT7JmRes2gGxF3KeGCbYACDe",5,133,7,9999,31283
"2NSXuL3HH6sNgnT8v6ZBdLbs2pwTAB4RjXSyzoQVAgSj",0,133,0,10000,31279
"BfBPPqzYcqEQK9hF7AnQEJojzMtzQzB926qcPc4Y1v3L",10,70,0,500,31276
"HjGn6RPn77LGaWGvzBHvsNAwNMkpBXo9AgfYToA5Ka2N",0,23,7,10000,31264
"AaxfteYTX2ftBRQfW1x6FiC8wY5dCJYgsPr8JwwMUuPZ",10,17,7,800,31263
"8oGhRavfRf13fBdp257nitq8VVgXhRAZxR9fR5Q4oKhH",0,135,7,10000,31246
"3YCCGCuCicRggDgdK3ixZWXNPVRYfQxvytDUgHFrRFJ4",0,134,7,10000,31230
"B5xtyGsUxtzoh1zdAGgPBaDZ2c4hHQaGQ9CqZvTxM3rE",0,33,7,10000,31227
"Bzn4NxNmh6vTrZyMRoL2qjZFNYbckRwNyHQwxzoJoggX",0,70,7,10000,31223
"5KZ2dv5fnpJGy9LjwXkvXX5M7U6NjqxW8UfbVkTph89n",0,134,7,10000,31220
"7bshVP74UGL7gn6CTEztizxKsZrcmwPmB4rT1tVbU3vH",0,133,7,10000,31218
"5cYwwC8dmQ2tvtjDueHrU2B6NvmTHmoimsNGeGXVbkP8",0,134,7,10000,31216
"5woJQ7GLyexhbpT8wzQQV8keYgFhZaJWKf3QGHS4YPmd",0,135,7,10000,31200
"EZCQcPkgsNS5rnfoAWRsVZNGEo3GoZSVV4qSdeWrXzhX",0,133,7,10000,31199
"56ixbAMwsBiguYXsbzABGNaQVDeFDXQdA9m6hvyumtLy",0,132,7,10000,31191
"7EehNwMoKCwFULMYDcNxv991pVdtBALKR9DSXnN8DJE3",0,95,7,10000,31188
"9f6sqJ9JvWm2eMC4D2bTRqjkkrzYQ8bzoUJvffmkkKL9",10,134,0,0,31186
"56V15dWmXcpamgP9N8KEuXRoPXh3F664fawEAhHoH71v",0,91,7,10000,31134
"BgjQPDdsHeD9XXs7pYyHsmvKdkLR1A4SBNYs3mLmPUCD",0,134,7,10000,31134
"7zFvisPXq7xCFoSAL4oxZhRpDonmf8NxQFuLNGW4UYFh",0,24,7,10000,31129
"AY1nugg77a2QEMfTKrfniYqHp5MgLMWykXTKwZwXYxQD",0,133,7,10000,31103
"7JZTyHRTmzHfmHH89uT9xKSKDVJ1VnNQ1FeTeM4iH3J2",0,5,7,10000,31071
"BmCLQofhV75owwSAbhZhvQtRRcCaftKUwNfnGBv41QEg",0,70,7,10000,31067
"8Y1ghRNu6zyAcrb79uddZeWPfth6arWaaSazbpHES2q7",10,18,7,800,31056
"AEtdq4CwtuktCEUWLLpRTNPBZs6tr7BBqxkHJ1DjAttR",0,15,7,10000,31055
"FQ5Hc8CgnBBFT87QYt72SVVYGEk677fZHDKH1wX2TeQ5",10,135,0,0,31043
"A8ARsTnLNEieHGNvnjoiJj9A1JY98dXbnohA18YRmDzN",0,134,7,10000,31038
"EBGfQMkRqBZ6mj2AJ1UxwKD7MbiuMGJamzKZe2UZrG6B",10,134,0,0,31036
"masvNDXtxVVMrYSV84RMry97JyHXAFcdfTZJ5VzpSYR",6,18,0,900,31029
"rM9aGauE58jt9RHYwZwsqiVfE4F8Rq429iWFHohwQuf",0,132,7,10000,31019
"6oKqaVoS6o8hHSzP8uFp7E7C6c9i7hfznvSb5noBQAFT",0,133,7,10000,31002
"ZBfLjZjz48oS3ArtnjmPn4Fc1bd2VbKeBnxeCSrKE9S",0,135,7,10000,31001
"5n1QipQq1eZUTCggETJu3824G44JHJP3o1x9xnY8popV",0,134,0,990,30989
"AFcbrdKxdr2kS5za9U2WhRGLmGSaxC3J9ZzekM8hnXXq",0,135,7,10000,30986
"FSwhPiYebzF5nNGvWbUUZ4SxGx7kw2QcA7A6xgYz1PZJ",0,134,7,10000,30985
"AUTnPgB8m6qsctP9RRAcmnVrLSpZbBYB8nQAzYUN5j8q",0,132,7,10000,30984
"8HKHFcDGkmeedbTcnK8ntXdqRhYJYWEGbk8325tgv47i",0,134,7,10000,30971
"72i2i4D7ehg7k3rKUNZLFiHqvhVFv1UvdCQbiNTFudJa",0,134,7,10000,30943
"6sHtpsxU8KPY5cd6EbutSBUGaXnwu8r3voM3kgjSKoW9",0,134,7,10000,30942
