"pubkey","epochs_delegation_criteria_met_last_10","no_epochs_at_least_100_stake","max_observed_commission_last_10","max_observed_mev_commission_last_10","avg_activated_stake_last_10"
"6jzDwKeR21EFHwaRgZMefMxJ9D2vnQRqfYxkpUuJppPh",10,185,2,200,3343999
"HxRrsnbc6K8CdEo3LCTrSUkFaDDxv9BdJsTDzBKnUVWH",10,186,0,0,3228330
"3Ty8DYNBkK237zPvACti83EJYGxDcMcoDMCou5r3eV5Q",0,185,10,10000,3190815
"GHViLgbrJdZDPb6sphRbeuPNM9cmjsFuGWzrTF1sKF5n",0,184,100,10000,3063936
"A9V5e8ZLwQ2ArKZnCcrmz9Q92pDCkUXE5tqJmJDZkCMo",0,173,8,800,3026648
"7xENfwKCajMB5aVTgmTB6h7d7Su91wTcnfMjoAQCMvKq",0,183,100,10000,2916667
"BLADE1qNA1uNjRgER6DtUFf7FU3c1TWLLdpPeEcKatZ2",0,185,3,10000,2734125
"BkSS8kGUNcQkTgEKMmBhHxGVLdzw43EAzDYpZqyyxFrT",10,185,2,200,2711379
"EXhYxF25PJEHb3v5G1HY8Jn8Jm7bRjJtaxEghGrUuhQw",0,184,6,10000,2708827
"CertusDeBmqN8ZawdkxK5kFGMwBXdudvWHYwtNgNhvLu",0,185,5,3000,2657334
"beefKGBWeSpHzYBHZXwp5So7wdQGX6mu4ZHCsH3uTar",0,185,8,800,2619619
"At2rZHk554qWrjcmdNkCQGp8i4hdKLf52EXMrDmng5ab",0,186,100,10000,2502415
"72LbWsZFEyB7xrB9ggeoPUrSw2vzPEnsPJJHZo1svkM7",0,185,100,10000,2502415
"oixpqSNX7CKWHw93ViA8u1CcLzZXDmacKJjV4AvxMZE",0,185,100,10000,2502395
"2uXzxR2EZVaHE3CuaDaUJ8C9Qr54LMfwkY5BtRPAzbPE",0,185,100,10000,2502391
"8mHUDJjzPo2AwJp8SHKmG9rk9ftWTp7UysqYz36cMpJe",0,186,100,10000,2502383
"HDc84gs3CtqhebHycmoDpc5n2y3CFfd5GqYZkr2XiBMR",0,186,100,10000,2500000
"BhREyEsP3YAtQbTCrKcXgTNTeaq9gdjWji3Nz4d8Q1P2",0,186,100,10000,2500000
"BU3ZgGBXFJwNTrN6VUJ88k9SJ71SyWfBJTabYqRErm4F",0,185,100,10000,2499999
"33hurzEz6aEnzfESL6pnNyR6DCgcKzssT1pwSzDCBTRQ",0,186,100,10000,2499999
"JDMq8hxZnad2smKLGkFbfg8zVMZHKQcMugD4tMR9u2da",0,186,100,10000,2499999
"E9W5kU2fnha9yp4RmFZgNNsRUvy6oKnB9ZyR9LC81WaE",0,185,100,10000,2409417
"HxYHGzR58gyf6c4JAX85eK8GVuaZU2zne4be82Lq9SBQ",0,186,100,10000,2322628
"CxFH1pqJnEmyaE4wEwqdqMKpQMpkmdaMxhS7SzpHokA8",0,187,100,10000,2182665
"6aow5rTURdbhbeMDrFrbP2GR5vZjMEhktEy87iH1VGPs",0,186,10,800,2172334
"Cat8oWQiFfrR3c7BcceTYcpnYCzSWfCPjMXT7mfHXvEP",10,150,7,800,2169961
"Ezp1xiZC2mcenHjFB4nAfb8HW9YuGEBFit49yGG7XdAu",10,186,2,200,2085589
"FjkSLYmi6BJAJQn1iSLUGrPrBQjMaD4y1DVdnv3yaTsX",0,186,100,10000,2083334
"F5b1wSUtpaYDnpjLQonCZC7iyFvizLcNqTactZbwSEXK",10,186,0,0,2074065
"8BMMDVM8Tb88a2Hx1VSZ1TKmH1rMHbVU7xVafMk9JrEW",0,184,100,10000,1875000
"HhYEE3dAShc3772wEiy73XDYnLjVxyBL8eAWKyRcF14y",0,186,100,10000,1835664
"51JBzSTU5rAM8gLAVQKgp4WoZerQcSqWC7BitBzgUNAm",0,185,10,1000,1771949
"ERut3CwqVeoa616QBaoHc5jL52RpkXjZZZ7MeaMaCtLi",0,170,8,10000,1703632
"GE6atKoWiQ2pt3zL7N13pjNHjdLVys8LinG8qeJLcAiL",10,186,5,500,1601343
"74pfDmYto6aAqCzFH1mNJ8NxF7A4LQ4cXkipGwgjY39u",0,185,100,10000,1566399
"DQ7D6ZRtKbBSxCcAunEkoTzQhCBKLPdzTjPRRnM6wo1f",10,185,7,0,1535796
"2LrSZWeyvFovnzVFpFPQE7Lxt64xs3s3Re9HLxMJtGwf",0,186,10,760,1528761
"mrgn4t2JabSgvGnrCaHXMvz8ocr4F52scsxJnkQMQsQ",10,57,0,0,1459107
"7jPqpHuN5v59dtBom2tjmYEfi6WaM4sFtJeTD6fzhcdS",0,186,100,10000,1451993
"9GJmEHGom9eWo4np4L5vC6b6ri1Df2xN8KFoWixvD1Bs",10,186,2,200,1446875
"mrgn6ETrBDM8mjjYN8rbVwFqVwF8z6rtmvGLbdGuVUU",10,175,0,0,1378518
"DMSuZcavta8L1w1tSiH8bALWjz6Q6KSryGG6m6Az4Qt5",10,187,0,0,1329188
"FuvD3qqrVjuh355sBs1u8bUS3aU8NgknymLskPvtAc6N",0,84,100,10000,1321007
"7KVnUL45FH4N8Z7x1dnvJ7GzMx12cs81mS26mHzNjQPN",10,41,0,0,1223673
"RBFvvcGPBpgkBYmJGsphoDQJD8sszSuorM7TorWm12Y",10,187,6,800,1213283
"AzbQjKoLepbDS8C6hgkRY7UCRwbwZZ9HqdtnWyef9WjX",0,187,100,10000,1207979
"Chorus6Kis8tFHA7AowrPMcRJk3LbApHTYpgSNXzY5KE",0,184,8,5000,1111475
"AS3nKBQfKs8fJ8ncyHrdvo4FDT6S8HMRhD75JjCcyr1t",0,186,2,1000,1101860
"EARNynHRWg6GfyJCmrrizcZxARB3HVzcaasvNa8kBS72",0,186,5,1000,1083036
"FsT844wGgZg7MLR9Uc9T9qHQxmSoFVanhfgAEQvS966r",10,52,5,500,1082727
"Bkskrv38Kn7zJR5mvmbCDGn2M4Jyhzt2ZqwQXV6rYnXa",0,185,100,10000,1080263
"DsiG71AvUHUEo9rMMHqM9NAWQ6ptguRAHyot6wGzLJjx",10,187,0,800,1072007
"A3ahHFBFkPkuLMhxLGEnKVVZu2J6Qy8Z7z2zozyXGhw2",0,187,100,200,1043880
"FQwewNXahV7MiZcLpY6p1xhUs2acVGQ3U5Xxc7FzV571",0,183,8,800,1037446
"6F5xdRXh2W3B2vhte12VG79JVUkUSLYrHydGX1SAadfZ",0,184,0,10000,1012550
"Va1idkzkB6LEmVFmxWbWU8Ao9qehC62Tjmf68L3uYKj",10,184,5,800,930829
"GNZ1PAAS33davY4Q1BMEpZEpVBtRtGvSpcTH5wYVkkVt",10,186,0,200,896412
"GREEDkpTvpKzcGvBu9qd36yk6BfjTWPShB67gLWuixMv",10,80,0,0,895814
"J21SMPFJEY9ExCDPiSJQXN23PVSeoQe3LnKD7QcP3bgP",10,185,3,300,864172
"QUANT7qKUEW4PS4eP9jq4K35rDHpgWkWcgjbW1CwnGJ",10,136,0,0,848832
"7S9dHgoeMYvtShTjEC3x5D3THRDQz123WVGPseZsm3hm",0,186,100,10000,846177
"7opSZGmevWhRDyLt5Wu38FZFjUyredGmMki4DNmxDnjd",0,185,5,10000,832728
"voteRnv6PBzmiGP8NicWtQiqEJTwKKq2SxtqtdLUJjd",0,184,0,10000,828473
"5sMmkL4BXjU6vZXQxE3RquH2CR8v8Zbfi1EAAFxLfxMx",0,187,100,10000,825470
"5orRi4tMEGneZ9U2y381JnBEnsqFJDBSNQLhBn98Bkcv",0,186,100,10000,824664
"3tUZu4CkwMLwYdosoGc85n48VgDMyxZVkL1VUJc7DrxW",0,187,100,10000,822411
"Pond1QyT1sQtiru3fi9G5LGaLRGeUpJKR1a2gdbq2u4",0,187,0,9500,820600
"juicQdAnksqZ5Yb8NQwCLjLWhykvXGktxnQCDvMe6Nx",10,183,4,800,809195
"8zHJtME22tiY3UsSHtDJXo2J8hUfwikBxXNbVqQzA92r",0,186,100,10000,791249
"ALiQdX94fYbGUt8ar6chuAN1nj8g8bKSgJ7qV3W7bPsS",0,186,100,200,762533
"8uEgdseqbUrDLfmHbUpTHoH1LLRxeViYDk7K6NdXKRYM",0,186,100,10000,760908
"CogentC52e7kktFfWHwsqSmr8LiS1yAtfqhHcftCPcBJ",0,186,0,5000,706546
"edu1fZt5i82cFm6ujUoyXLMdujWxZyWYC8fkydWHRNT",10,187,5,800,666047
"2tucttroqFNXsrYeMBQ8LfzKNfgwT2rHBzAF6RzbbHEp",9,186,5,800,664505
"Haz7b47sZBpxh9SwggGndN3fAyNQ1S949BPdxWXS3ab6",10,22,0,0,662092
"BxFf75Vtzro2Hy3coFHKxFMZo5au8W7J8BmLC3gCMotU",10,187,0,0,641549
"oRAnGeU5h8h2UkvbfnE5cjXnnAa4rBoaxmS4kbFymSe",10,160,0,600,559952
"EwsDhgfbT6H4FRC7AHdhXNBxfBSbWCbDfknrw6g5Dph6",0,86,20,2000,548101
"B6nDYYLc2iwYqY3zdmavMmU9GjUL2hf79MkufviM2bXv",9,187,5,500,547794
"8hPk5CbKDoM7dN9LssTdVkFhDykeq7A8CZurA5AQSFJH",10,20,5,500,545923
"mintrNtxN3PhAB45Pt41XqyKghTTpqcoBkQTZqh96iR",0,185,7,10000,544890
"Ev3gPXRo6TJeQ2QhxfqWFoasdoGbmDytYvJbUabEHfLf",10,186,0,800,534537
"SmithX2hngQMZXVN36C6TsyjthTU3YnsALAs1MaDghV",7,186,0,9000,491888
"8yPiZWMNYMhEqTmPSRc6LsWLFC8pewYEzmgc5kRCLTrZ",10,119,0,0,481206
"8tjRQLzor4dP4qd1e7pVDdQmsdwdVv4kSeCVEHwWEiQW",10,185,3,800,477749
"J1to3PQfXidUUhprQWgdKkQAMWPJAEqSJ7amkBDE9qhF",10,186,0,800,468405
"mrgn2vsZ5EJ8YEfAMNPXmRux7th9cNfBasQ1JJvVwPn",10,177,0,0,467783
"8HR5rCobbFMDe5EbgKdJLNDWVCeGG79w837BUxtsCngs",7,185,6,10000,456494
"StepeLdhJ2znRjHcZdjwMWsC4nTRURNKQY8Nca82LJp",0,186,7,10000,452335
"46mwXQRqWwj8Jp4ZR2tL1Yr3Snm99xDfKUs5jz7hLmEK",10,66,1,100,446180
"EcLPNfLFgCkbcTuvdeQ85pnQMgAfBDqi2dkoNVPrSyr5",0,73,100,10000,446105
"7emL18Bnve7wbYE9Az7vYJjikxN6YPU81igf6rVU5FN8",9,187,2,10000,441086
"CAf8jfgqhia5VNrEF4A7Y9VLD3numMq9DVSceq7cPhNY",10,186,5,800,428646
"RNXpSdqrJL6eoLrbW69Q9qsFviEwRpfFfk3HiRRRohq",10,186,5,800,410825
"4PsiLMyoUQ7QRn1FFiFCvej4hsUTFzfvJnyN4bj1tmSN",10,187,5,500,406257
"HM5H6FAYWEMcm9PCXFbbiUFfFVLTN9UGy9AqmMQjdMRA",9,26,0,0,390939
"71nnaeTyVeA4pTozAPjRuQyMydQTZCrFUkz7Pzy5tiDJ",10,33,1,100,389040
"DriFTm3wM9ugxhCA1K3wVQMSdC4Dv4LNmyZMmZiuHRpp",10,165,0,0,387997
"J2nUHEAgZFRyuJbFjdqPrAa9gyWDuc7hErtDQHPhsYRp",0,187,9,800,384299
"7VGU4ZwR1e1AFekqbqv2gvjeg47e1PwMPm4BfLt6rxNk",0,187,5,1000,373368
"696fkFqwiLxsDG8Jr5MvU9kvGm9uuMuTPh3rn3ybRNQm",0,71,0,10000,367461
"J9pfW4dJM8fkoCLQazymPcbNrUV3DzDo9qqokYiTHLZ",0,141,100,10000,343989
"3xjfK9C9YNcta8MvK1US4sQ3bc6DEjoJoR3qLExGf9xE",0,114,5,1000,337464
"9sWYTuuR4s12Q4SuSfo5CfWaFggQwA6Z8pf8dWowN5rk",10,186,0,0,336662
"7K8DVxtNJGnMtUY1CQJT5jcs8sFGSZTDiG7kowvFpECh",0,187,5,1000,332641
"6hZL2FZim27WkQccMfygvvXH2eow5u3wR6XUJHbMoeWP",0,187,0,1000,331469
"D8aGMETy3q6ymADJs7YS81QY2qTQmptVox3iCfGDgSTA",10,186,0,0,326614
"BeachiopjxQxL7CaHNSZsynApiZCKx9QFVtcWNz3jDBo",0,184,8,800,324648
"FPjq7vB2V3TiseJJSPsp47UWSfT4AwvKjiU7GEro7bX9",0,95,0,1000,324061
"D3QPJm7BDzzPeRG51YZSEz3LfV7GvFNu9NkcibzURxuj",10,86,0,0,315735
"DUCKsGEPEdNv9QeskPNwoJdWgAXjxUFrkNDEKjAnLWyY",10,185,0,400,314894
"AjdEzodq5LpRA63AtQaiHyTLDfjTkr6csrtYWiSDPjaK",10,97,0,0,314719
"2Gife8andd4BkEbT5CncpriPxmQYqbspDh8cXkN6RUSH",10,186,0,800,313359
"HFLsfstZkJeWDgVEA5fmXeea876Ad9f1VxrbXk386bBY",10,95,0,0,310209
"GLCrZmxWYcrGMA5uRa8mmNnQurGBL2p9zrKk9DKugSZX",0,52,10,10000,305302
"6tgtejPHUHR1pECzXqQT8EHZqnKCWZFSqdZXDyBaKe3b",0,185,100,200,298521
"CzmqDuqEpfnkptuLAcikmJrhCnhFXo8aUBj6Rto1SPAc",10,186,0,0,295210
"HwcVgFSgmfeeF7zGFUBLoVA8Hpx8rtwyfCrJ1npBaSVC",10,185,0,500,291560
"eondcw2upjH14EuvBzmn6HfGEGo8t9hG9JbXtPj6cym",0,184,0,1000,291336
"5EYp3kCdMLq52vzZ4ucsVyYaaxQe5MKTquxahjXpcShS",10,185,2,800,291273
"4v2os15BGgAnqiy76YvPmAywp5xKh9jfBPfnQGzUVc9c",0,185,5,1000,290798
"DPhzpiNGU9C6576uLsNSHmdi2AxwxpjMsRdh2iVC4TPh",0,86,0,1000,287896
"HAK7iPgQTFwqEzPfVrRDbG5epFdk1dsA9qQexytsDoes",0,95,0,1000,286066
"GB44NXtM7zGm6QnzQjzHZcRKSswkJbox8aJsKiXGbFJr",10,186,1,800,285518
"Cn9bZCGSYN57GsTfJ5YLCy8HMejHZqrBQkv99eusJtEH",10,186,0,100,279374
"FahWJg2PkphJaMUUCzdYhXkD5NngUuuFRFD3YCE3BSwb",10,185,0,700,270062
"EKUh585fWD7LeDRHgmYd9EXpQnY6KNbNAhyBi3FuVw6Y",10,185,0,800,269466
"5K8qgC9nHzKHSSyo9fKLsMfYmavYdMgEaYx86cMmVKVv",0,187,0,10000,268826
"6W8yrMwtDU5G6ErazhZHfLjqZV8cMvajpSRGYgrZ3d4v",0,185,10,10000,267843
"49DJjUX3cwFvaZD5rCAwubiz7qdRWDez9xmB381XdHru",10,187,0,800,265067
"2w4dcnbJDcGrAh4CFAYYpAaEJiUB2q1rFMGByBuB5Cqz",10,142,0,800,262525
"1Dadio3JRvpEjY6iSmXmhbGy9RiU8Nxh2GmoVbNusbE",0,130,0,1000,262136
"7PmWxxiTneGteGxEYvzj5pGDVMQ4nuN9DfUypEXmaA8o",0,187,0,10000,259356
"EdGevanAjM8a6Gg9KxBVrmVdZAUGAZ9xaVd7t9R4H2x",10,153,0,0,258298
"76nwV8zz8tLz97SBRXH6uwHvgHXtqJDLQfF66jZhQ857",9,185,5,800,257674
"3r5ZXC1yFqMmk8VwDdUJbEdPmZ8KZvEkzd5ThEYRetTk",10,186,5,800,255256
"DimavhUqvCpWjUZqSFZGLqBiUVUYQ5jZEaCHutKKVs45",10,186,0,500,253091
"5HScvYkTWL9iojhPv26xK7GqB7oBsj9A2qHCeNRFmdyG",10,187,0,800,252358
"BWkvytz3MAiLkUbMuYK5yV1VYThbBYYQYG3gdef8NLw5",10,185,0,100,252205
"Ac1beBKixfNdrTAac7GRaTsJTxLyvgGvJjvy4qQfvyfc",0,119,3,1000,251100
"37BPVW1Ne1XHrzK15xguAS2BTdobVfThDzTE2mv8SsnJ",0,185,10,10000,251058
"1234LB7uvDC23rdCQoK8C3jNwnovUNyeKxz8wC3dghJ5",0,186,5,1000,249333
"NoRDTy8jpkpjPR7yxahVdoEUPngbojPhFU5jb8TtY4m",10,187,0,0,249223
"B1w6SZcyvjyp6zEyStcc8u9AxXAh2AbYvNzMmP9rRKE9",0,184,0,900,246797
"H7JJ6aE73ufbUuDCZSQMxguQsj28XHe4VQyMk2hsVGoo",10,185,0,800,245923
"2ayMCC4aizr8RGg5ptXYqu8uoxW1whNek1hE1zaAd58z",0,187,5,1000,245706
"Luck3DN3HhkV6oc7rPQ1hYGgU3b5AhdKW9o1ob6AyU9",10,185,0,800,245689
"34yvUa2fxfm2tUqxFEj9PHrVNwCcdzd51eo9hntWpZRs",10,154,0,800,244789
"6SmEcnuXJ3ZYqJWTqCoPQMhfvey6PfWb1LebLzoH3f7m",0,187,0,1000,244321
"GrefCNn5jSbcWv3uiervqZiCC87F8oX7PXz9LEBiog6s",0,23,5,1000,243339
"Rash24BXgUyy65JJ5KBzpYLrj3pyCqEMEixLVimTcDp",10,186,0,100,242943
"A7uqmajxP3NdzbYDXiGQRGTL8d3dZ5pjS4kR9NTZcxtg",10,186,0,800,241892
"FiijvR2ibXEHaFqB127CxrL3vSj19K2Kx1jf2RbK4BWS",0,182,10,2000,240733
"GA2t11gJcmuZ4y7pShTzgYDkxVaJaVQJqkVUqojhPPsT",10,186,0,500,239209
"3Xn3K5zeTzs4sURj1PCRaF6rvFg2hPgT49B4SiM998f7",10,185,0,800,238871
"tri1cHBy47fPyhCvrCf6FnR7Mz6XdSoSBah2FsZVQeT",0,112,0,1000,236951
"3zEbnWKibg574DaGC1EA3zLNwBK6MGQxEySUgQWKBaYV",0,187,0,1000,236854
"A2MtELFxn9wAiUrobrZ6vsypQtGHdH3ZesEnvAogvuFZ",10,186,0,800,236080
"yrfQfUfsZechz1zqQyTRRz43czTZQidcrm4SNVWiDPi",10,185,0,100,236030
"HQbdXrLm3EuFyu66mCpDS4ir9zRkhNHJVnck4vxG7jEo",10,186,0,700,235375
"Fy6zNoZ1eCPpQX3JXeQ9Yd1HW1BFL8rrFmDvYYDnuxjT",10,184,0,500,235267
"StakeyJXE1yJbEApBVswHN4JdZXcj7V5MHbzffa4dFp",10,37,5,800,235168
"5iJDEVRi1nMLwKAWhYbEokZnvBAe15rgFaHGkggVEP9z",0,185,0,1000,234699
"G8hvpQDLe7hGgYtWYt4TJJEbGbgLFCBJYiMi9pMD9Kk2",10,33,0,0,233508
"6n8taYki7RscA1XW7xGmevLcqj855oSgDgjPe1dZyHfW",0,186,7,10000,233056
"5AC692spnjbegP7ttCXJEzUe8S81sLYsqJd8Ae6Zv1xU",10,101,0,0,232282
"i6PZjkPHGYmPfPE8LsJuLn5huZyusXhmysiDiHGPjxb",0,186,0,1000,231536
"6JfBwvcz5QUKQJ37BMKTLrf968DDJBtwoZLw19aHwFtQ",0,184,0,1000,231468
"48oxpSHQkM4sdXUY9NQ8KnEtebzZbyk8uUT7JRdVQNuf",10,184,0,0,230702
"5iZ5PQPy5Z9XDnkfoWPi6nvUgtxWnRFwZ36WaftPuaVM",0,187,0,1000,230163
"vahVByZszdHguLa7U7GLz8UdUFN85mcwdkefiqVjtGt",10,186,0,700,230076
"Bwkz1ddKoGE8hgiSV6HZLXi9RBLqfBi3HZb2QujzVGgz",0,186,100,10000,230007
"8BbpzqTUCUa4oR71AMgcBiTQvd6Gta3xJHCG4xK9mKBp",0,187,5,1000,227581
"4AUED4uj6nSTuANzaAUnGBPJQRmhpDYDwoWJNkoUUBBW",3,26,4,10000,226265
"GuxBSrv5jnSwwPepkqnmkM7YCBSakKanbnw4BKMdda4j",10,186,0,0,225479
"De4k4hrdkxFHmAx4nVRA3g5ukdg4YqmDLdwuYUcrjjud",0,185,0,1000,224903
"Eajfs6oXGGkvjYsxkQZZJcDCLLkUajaHizfgg2xTsqyd",0,132,0,10000,222355
"8D8XL6ovqx15RKwC1XtFyTz6H8JYF2fUsxTnsY4b123P",10,187,0,0,221829
"6GoijNiK3JZVAY96ykCfPhcJnrQfrQMLvrQaX5HyMVhu",0,186,0,1000,221320
"1KXz4xKV2viJCGpxqnQqdf2J45vQr5USdmtcJLTaHkm",0,185,0,1000,220527
"39xF5qkfK5HBaG4Hkq6bjumUB2k4B5ozEAmfZoobhUVw",0,185,0,900,220389
"SLNDoinxE7cCgE5ga6FJZ19F4FiUaEmtzSatbY6cjWy",0,87,5,1000,219625
"7nwBKRcUZ4A6Ni1VSoKKSacgLCraqdyQxR8SdVUZmiPN",0,162,100,10000,217590
"QhyTEHb5JkMBki8Lq1npsaixefUyMXWJtbxK6jNjxnn",0,95,100,10000,217338
"LodezVTbz3v5GK6oULfWNFfcs7D4rtMZQkmRjnh65gq",10,185,1,800,215492
"7nhEnxoCtSavzxQyvmBhomaZiNRX41UNjfkAL6gurT6r",0,64,100,10000,215026
"NDf9Pv6TAxTDPR6ud3djsd2Ux1WS2m2YfTw4qEmSnQH",10,186,5,500,214913
"2PEyBgsPYBQ8pMdXQtEaPGNqWQHE9GCnmV2tTVN4GMru",5,187,0,1000,208493
"FnAPJkzf19s87sm24Qhv6bHZMZvZ43gjNUBRgjwXpD4v",10,186,0,800,207759
"845yWKspevkXJP3aUrXHsYPJAwmhmeFFzRGA93LC1Yfp",0,185,10,10000,207610
"9jVU1ET9Xxqnrsqjw8FGxmHgcXs6Hbj1HECckWqn2LUD",0,94,100,10000,206610
"5frYQSynysBe1akCVK9tNBJ5j8jgBgUsjAXAgqHxvykJ",0,120,0,1000,206361
"9Gko8QZBbV5SrEvHKtQHcMrGGSfgFP3KJUozEGifu25x",10,186,0,800,206326
"DzQHN1oTdN85Sbku2bc9Fu9yEwrgRMiu2XbRcntZ31yb",0,79,2,1000,205961
"3XDZhoRESsx9bU9rdX94qrtLL7YCxhgX3dKmXFRV2vU7",10,113,0,0,204936
"2EWi8L6xp62VgTqFo3LnhoSP5sL9CWqYxvK7UA63qK9x",0,185,5,1000,204522
"G1juWDqojmp5CWDhgRqtXrtpAFw9xqhjmEQAKr9faf4V",10,66,0,700,202996
"DPmsofVJ1UMRZADgwYAHotJnazMwohHzRHSoomL6Qcao",10,186,0,0,202560
"GQ8DSRSNCFGEdCEwc6em1ma18qSPc5cXCSDnSPSznWBP",10,187,0,800,201958
"4DcSke272vfn4QQK49RNzPPj9pYasbyjoiY1a5UxLDH1",0,122,0,1000,201404
"9Diao4uo6NpeMud7t5wvGnJ3WxDM7iaYxkGtJM36T4dy",0,23,10,10000,201222
"WENuuMXGi8adKogNbQj33Vxgia9oA2erkWAPF4szWN1",10,79,0,0,199670
"5BAi9YGCipHq4ZcXuen5vagRQqRTVTRszXNqBZC6uBPZ",0,186,5,1000,198956
"Ehdn9LdjTAURQSMoDPERXLehtvzy7QD762wwPkzGT7RS",10,186,5,800,198745
"2het6nBRLq9LLZER8fqUEk7j5pbLxq2mVGqSse2nS3tf",10,186,5,500,198708
"6tajb2FFdjiRJLrdwfKQsijHGmeVFcTcXJn6NH3BEoLW",0,186,0,1000,197756
"EBVj3uwSKZpqEb1K267JaPxDQhULVqCy6hYeQqjsPh81",0,127,0,1000,197198
"4aFj9VyXDrqU4TnKWnMVuPaAVTaF4GZLLKZN2iZivW29",10,187,5,500,196618
"1eufsJbqNgMProke17FLSw7JrD97fYhGggrnH9zyWnG",10,82,0,800,196330
"HeTyhZdUKswQoonJJTXqAnDN48ceyVAeFaKfYKayGPNS",0,186,5,1000,195938
"F9BQ33SM3CWo3wUK4GZwnKUWciKMB7pF54no9cKzj68u",0,111,5,1000,195754
"9xEFsHZt2mbuGQjtVGABxpeQiNeDvj54pfsJrrrUUev6",0,184,0,1000,195205
"GdVBPczdFaPf1GXvx8ByHeA1ZHAHwwmdQEPihH74SXm9",10,186,0,100,193387
"R1vAoSPFQdCc6wsAEMtxWXjqptSeN1YUiq2Zni1of21",0,185,5,1000,192665
"masvNDXtxVVMrYSV84RMry97JyHXAFcdfTZJ5VzpSYR",0,70,0,1000,192398
"2ZiMfQaT59j86HVWCvspuMtBotnVBeTc3BKk3kKpwgKP",10,134,0,0,192189
"Cc7UtVq4G25VbC3w6Ccs2XL2xikjc926q1sHp8zfddoL",10,187,0,800,190483
"JokeruQoFrVevoPR5QBRPGncPQbtrpq3PJEcY22JefC",0,187,5,1000,190210
"DvFTFLrEQSfEadPQdesvf5bpYWYqXK9iaJAjq95piQBs",10,51,0,700,189832
"BSRRvjdKd8SHApi3KtTGbzrdhUojitiwAt4xt4nAxbFh",0,185,0,1000,189818
"CqSMzh8DWZeqYVa5M1V1rHU825T19NCjYipM3pkdHncm",4,187,0,900,189815
"BK5Km4MyuncoBWKCM9y3zntA1JjhdqNcHd3mxitms4Xo",10,186,0,0,188537
"Ck2rHWiP22YzrMgwVSe9ngyRW81JXLRot2CUo1Bf5RFh",10,92,0,800,188015
"G3zgPda4Pr8hspBGYbVQmvQBqpep4zU9ngf9qbP71XMn",10,75,0,800,187756
