"pubkey","epochs_delegation_criteria_met_last_10","no_epochs_at_least_100_stake","max_observed_commission_last_10","max_observed_mev_commission_last_10","avg_activated_stake_last_10"
"Ezp1xiZC2mcenHjFB4nAfb8HW9YuGEBFit49yGG7XdAu",10,195,2,200,2092772
"FjkSLYmi6BJAJQn1iSLUGrPrBQjMaD4y1DVdnv3yaTsX",0,195,100,10000,2083334
"ERut3CwqVeoa616QBaoHc5jL52RpkXjZZZ7MeaMaCtLi",0,179,8,800,2008767
"F5b1wSUtpaYDnpjLQonCZC7iyFvizLcNqTactZbwSEXK",10,195,0,0,1995979
"8BMMDVM8Tb88a2Hx1VSZ1TKmH1rMHbVU7xVafMk9JrEW",0,193,100,10000,1875000
"HhYEE3dAShc3772wEiy73XDYnLjVxyBL8eAWKyRcF14y",0,195,100,10000,1835664
"51JBzSTU5rAM8gLAVQKgp4WoZerQcSqWC7BitBzgUNAm",0,194,10,1000,1811826
"GE6atKoWiQ2pt3zL7N13pjNHjdLVys8LinG8qeJLcAiL",10,195,5,500,1581936
"74pfDmYto6aAqCzFH1mNJ8NxF7A4LQ4cXkipGwgjY39u",0,194,100,10000,1566399
"DQ7D6ZRtKbBSxCcAunEkoTzQhCBKLPdzTjPRRnM6wo1f",10,194,7,0,1541013
"2LrSZWeyvFovnzVFpFPQE7Lxt64xs3s3Re9HLxMJtGwf",0,195,10,760,1533780
"9GJmEHGom9eWo4np4L5vC6b6ri1Df2xN8KFoWixvD1Bs",10,195,2,200,1447800
"7jPqpHuN5v59dtBom2tjmYEfi6WaM4sFtJeTD6fzhcdS",0,195,100,10000,1436993
"Chorus6Kis8tFHA7AowrPMcRJk3LbApHTYpgSNXzY5KE",0,193,8,5000,1416936
"FuvD3qqrVjuh355sBs1u8bUS3aU8NgknymLskPvtAc6N",0,93,100,800,1321007
"mrgn4t2JabSgvGnrCaHXMvz8ocr4F52scsxJnkQMQsQ",10,66,0,0,1320806
"DMSuZcavta8L1w1tSiH8bALWjz6Q6KSryGG6m6Az4Qt5",10,196,0,0,1312186
"mrgn6ETrBDM8mjjYN8rbVwFqVwF8z6rtmvGLbdGuVUU",10,184,0,0,1246839
"7KVnUL45FH4N8Z7x1dnvJ7GzMx12cs81mS26mHzNjQPN",10,50,0,0,1221730
"AzbQjKoLepbDS8C6hgkRY7UCRwbwZZ9HqdtnWyef9WjX",0,196,100,10000,1207979
"AS3nKBQfKs8fJ8ncyHrdvo4FDT6S8HMRhD75JjCcyr1t",0,195,2,1000,1102230
"RBFvvcGPBpgkBYmJGsphoDQJD8sszSuorM7TorWm12Y",10,196,6,800,1098611
"Bkskrv38Kn7zJR5mvmbCDGn2M4Jyhzt2ZqwQXV6rYnXa",0,194,100,10000,1085895
"EARNynHRWg6GfyJCmrrizcZxARB3HVzcaasvNa8kBS72",0,195,5,1000,1077530
"DsiG71AvUHUEo9rMMHqM9NAWQ6ptguRAHyot6wGzLJjx",10,196,0,800,1071319
"FsT844wGgZg7MLR9Uc9T9qHQxmSoFVanhfgAEQvS966r",10,61,5,500,1063988
"FQwewNXahV7MiZcLpY6p1xhUs2acVGQ3U5Xxc7FzV571",0,192,8,800,1045906
"A3ahHFBFkPkuLMhxLGEnKVVZu2J6Qy8Z7z2zozyXGhw2",0,196,100,200,1043880
"6F5xdRXh2W3B2vhte12VG79JVUkUSLYrHydGX1SAadfZ",0,193,0,10000,1006918
"J21SMPFJEY9ExCDPiSJQXN23PVSeoQe3LnKD7QcP3bgP",10,194,3,300,931854
"8hPk5CbKDoM7dN9LssTdVkFhDykeq7A8CZurA5AQSFJH",10,29,5,500,929221
"Haz7b47sZBpxh9SwggGndN3fAyNQ1S949BPdxWXS3ab6",10,31,0,0,915367
"GNZ1PAAS33davY4Q1BMEpZEpVBtRtGvSpcTH5wYVkkVt",10,195,0,200,897232
"GREEDkpTvpKzcGvBu9qd36yk6BfjTWPShB67gLWuixMv",10,89,0,0,897124
"7S9dHgoeMYvtShTjEC3x5D3THRDQz123WVGPseZsm3hm",0,195,100,10000,846177
"Va1idkzkB6LEmVFmxWbWU8Ao9qehC62Tjmf68L3uYKj",10,193,5,800,838011
"7opSZGmevWhRDyLt5Wu38FZFjUyredGmMki4DNmxDnjd",0,194,5,10000,833877
"QUANT7qKUEW4PS4eP9jq4K35rDHpgWkWcgjbW1CwnGJ",10,145,0,0,832937
"5sMmkL4BXjU6vZXQxE3RquH2CR8v8Zbfi1EAAFxLfxMx",0,196,100,10000,825470
"5orRi4tMEGneZ9U2y381JnBEnsqFJDBSNQLhBn98Bkcv",0,195,100,10000,824664
"3tUZu4CkwMLwYdosoGc85n48VgDMyxZVkL1VUJc7DrxW",0,196,100,10000,822411
"juicQdAnksqZ5Yb8NQwCLjLWhykvXGktxnQCDvMe6Nx",10,192,4,800,804743
"8uEgdseqbUrDLfmHbUpTHoH1LLRxeViYDk7K6NdXKRYM",0,195,100,10000,802369
"8zHJtME22tiY3UsSHtDJXo2J8hUfwikBxXNbVqQzA92r",0,195,100,10000,800569
"Pond1QyT1sQtiru3fi9G5LGaLRGeUpJKR1a2gdbq2u4",3,196,0,9500,800156
"voteRnv6PBzmiGP8NicWtQiqEJTwKKq2SxtqtdLUJjd",0,193,0,10000,787162
"CogentC52e7kktFfWHwsqSmr8LiS1yAtfqhHcftCPcBJ",0,195,0,5000,706750
"ALiQdX94fYbGUt8ar6chuAN1nj8g8bKSgJ7qV3W7bPsS",0,195,100,200,700541
"edu1fZt5i82cFm6ujUoyXLMdujWxZyWYC8fkydWHRNT",10,196,5,800,667777
"9Diao4uo6NpeMud7t5wvGnJ3WxDM7iaYxkGtJM36T4dy",0,32,10,10000,661948
"2tucttroqFNXsrYeMBQ8LfzKNfgwT2rHBzAF6RzbbHEp",10,195,5,800,646717
"BxFf75Vtzro2Hy3coFHKxFMZo5au8W7J8BmLC3gCMotU",10,196,0,0,635208
"oRAnGeU5h8h2UkvbfnE5cjXnnAa4rBoaxmS4kbFymSe",10,169,0,600,596717
"8tjRQLzor4dP4qd1e7pVDdQmsdwdVv4kSeCVEHwWEiQW",10,194,3,800,563236
"EwsDhgfbT6H4FRC7AHdhXNBxfBSbWCbDfknrw6g5Dph6",0,95,20,2000,552085
"B6nDYYLc2iwYqY3zdmavMmU9GjUL2hf79MkufviM2bXv",10,196,5,500,544463
"Ev3gPXRo6TJeQ2QhxfqWFoasdoGbmDytYvJbUabEHfLf",10,195,0,800,533371
"SmithX2hngQMZXVN36C6TsyjthTU3YnsALAs1MaDghV",10,195,0,0,519555
"mintrNtxN3PhAB45Pt41XqyKghTTpqcoBkQTZqh96iR",0,194,7,10000,506789
"8yPiZWMNYMhEqTmPSRc6LsWLFC8pewYEzmgc5kRCLTrZ",10,128,0,0,482421
"EcLPNfLFgCkbcTuvdeQ85pnQMgAfBDqi2dkoNVPrSyr5",0,82,100,10000,475790
"mrgn2vsZ5EJ8YEfAMNPXmRux7th9cNfBasQ1JJvVwPn",10,186,0,0,464816
"46mwXQRqWwj8Jp4ZR2tL1Yr3Snm99xDfKUs5jz7hLmEK",10,75,1,100,460007
"8HR5rCobbFMDe5EbgKdJLNDWVCeGG79w837BUxtsCngs",6,194,6,10000,458032
"StepeLdhJ2znRjHcZdjwMWsC4nTRURNKQY8Nca82LJp",0,195,7,10000,451566
"7emL18Bnve7wbYE9Az7vYJjikxN6YPU81igf6rVU5FN8",6,196,2,10000,440574
"J1to3PQfXidUUhprQWgdKkQAMWPJAEqSJ7amkBDE9qhF",10,195,0,800,434128
"CAf8jfgqhia5VNrEF4A7Y9VLD3numMq9DVSceq7cPhNY",10,195,5,800,430899
"DriFTm3wM9ugxhCA1K3wVQMSdC4Dv4LNmyZMmZiuHRpp",10,174,0,0,430414
"RNXpSdqrJL6eoLrbW69Q9qsFviEwRpfFfk3HiRRRohq",10,195,5,800,412052
"71nnaeTyVeA4pTozAPjRuQyMydQTZCrFUkz7Pzy5tiDJ",10,42,1,100,385768
"J2nUHEAgZFRyuJbFjdqPrAa9gyWDuc7hErtDQHPhsYRp",0,196,9,800,378662
"7VGU4ZwR1e1AFekqbqv2gvjeg47e1PwMPm4BfLt6rxNk",0,196,5,1000,376389
"696fkFqwiLxsDG8Jr5MvU9kvGm9uuMuTPh3rn3ybRNQm",0,80,0,10000,368806
"7K8DVxtNJGnMtUY1CQJT5jcs8sFGSZTDiG7kowvFpECh",0,196,5,1000,367511
"4PsiLMyoUQ7QRn1FFiFCvej4hsUTFzfvJnyN4bj1tmSN",9,196,5,500,362098
"9sWYTuuR4s12Q4SuSfo5CfWaFggQwA6Z8pf8dWowN5rk",10,195,0,0,341876
"6hZL2FZim27WkQccMfygvvXH2eow5u3wR6XUJHbMoeWP",0,196,0,1000,328605
"D8aGMETy3q6ymADJs7YS81QY2qTQmptVox3iCfGDgSTA",10,195,0,0,327473
"D3QPJm7BDzzPeRG51YZSEz3LfV7GvFNu9NkcibzURxuj",10,95,0,0,325687
"BeachiopjxQxL7CaHNSZsynApiZCKx9QFVtcWNz3jDBo",0,193,8,800,321748
"2Gife8andd4BkEbT5CncpriPxmQYqbspDh8cXkN6RUSH",10,195,0,800,315616
"39xF5qkfK5HBaG4Hkq6bjumUB2k4B5ozEAmfZoobhUVw",0,194,0,900,315503
"AjdEzodq5LpRA63AtQaiHyTLDfjTkr6csrtYWiSDPjaK",10,106,0,0,309516
"GLCrZmxWYcrGMA5uRa8mmNnQurGBL2p9zrKk9DKugSZX",0,61,10,10000,306293
"3xjfK9C9YNcta8MvK1US4sQ3bc6DEjoJoR3qLExGf9xE",0,123,5,1000,306256
"DUCKsGEPEdNv9QeskPNwoJdWgAXjxUFrkNDEKjAnLWyY",10,194,0,800,305699
"HM5H6FAYWEMcm9PCXFbbiUFfFVLTN9UGy9AqmMQjdMRA",9,35,0,0,301292
"76nwV8zz8tLz97SBRXH6uwHvgHXtqJDLQfF66jZhQ857",9,194,5,800,299563
"6tgtejPHUHR1pECzXqQT8EHZqnKCWZFSqdZXDyBaKe3b",0,194,100,200,298820
"GB44NXtM7zGm6QnzQjzHZcRKSswkJbox8aJsKiXGbFJr",10,195,1,800,296969
"4v2os15BGgAnqiy76YvPmAywp5xKh9jfBPfnQGzUVc9c",0,194,5,1000,292850
"eondcw2upjH14EuvBzmn6HfGEGo8t9hG9JbXtPj6cym",0,193,0,1000,287687
"yrfQfUfsZechz1zqQyTRRz43czTZQidcrm4SNVWiDPi",9,194,0,10000,287236
"BWkvytz3MAiLkUbMuYK5yV1VYThbBYYQYG3gdef8NLw5",8,194,0,1000,285427
"FPjq7vB2V3TiseJJSPsp47UWSfT4AwvKjiU7GEro7bX9",0,104,0,1000,285006
"2w4dcnbJDcGrAh4CFAYYpAaEJiUB2q1rFMGByBuB5Cqz",10,151,0,800,281719
"GQ8DSRSNCFGEdCEwc6em1ma18qSPc5cXCSDnSPSznWBP",10,196,0,800,276445
"CzmqDuqEpfnkptuLAcikmJrhCnhFXo8aUBj6Rto1SPAc",10,195,0,0,273241
"G8hvpQDLe7hGgYtWYt4TJJEbGbgLFCBJYiMi9pMD9Kk2",10,42,0,0,270586
"HFLsfstZkJeWDgVEA5fmXeea876Ad9f1VxrbXk386bBY",10,104,0,0,270362
"DPhzpiNGU9C6576uLsNSHmdi2AxwxpjMsRdh2iVC4TPh",0,95,0,1000,269663
"5K8qgC9nHzKHSSyo9fKLsMfYmavYdMgEaYx86cMmVKVv",0,196,0,10000,267697
"1Dadio3JRvpEjY6iSmXmhbGy9RiU8Nxh2GmoVbNusbE",0,139,0,1000,267525
"DimavhUqvCpWjUZqSFZGLqBiUVUYQ5jZEaCHutKKVs45",10,195,0,500,262222
"Cn9bZCGSYN57GsTfJ5YLCy8HMejHZqrBQkv99eusJtEH",10,195,0,100,259905
"5HScvYkTWL9iojhPv26xK7GqB7oBsj9A2qHCeNRFmdyG",10,196,0,800,259672
"6W8yrMwtDU5G6ErazhZHfLjqZV8cMvajpSRGYgrZ3d4v",0,194,10,10000,258957
"FahWJg2PkphJaMUUCzdYhXkD5NngUuuFRFD3YCE3BSwb",10,194,0,700,258450
"HwcVgFSgmfeeF7zGFUBLoVA8Hpx8rtwyfCrJ1npBaSVC",10,194,0,500,257202
"49DJjUX3cwFvaZD5rCAwubiz7qdRWDez9xmB381XdHru",10,196,0,800,257197
"9xEFsHZt2mbuGQjtVGABxpeQiNeDvj54pfsJrrrUUev6",0,193,0,1000,256387
"5mSBnz3zNSVzXQHxBmrTLESynukH2JHVcCN14GHtVsWD",0,194,5,1000,255190
"7PmWxxiTneGteGxEYvzj5pGDVMQ4nuN9DfUypEXmaA8o",0,196,0,10000,254790
"3r5ZXC1yFqMmk8VwDdUJbEdPmZ8KZvEkzd5ThEYRetTk",10,195,5,800,254140
"EKUh585fWD7LeDRHgmYd9EXpQnY6KNbNAhyBi3FuVw6Y",10,194,0,800,254130
"A7uqmajxP3NdzbYDXiGQRGTL8d3dZ5pjS4kR9NTZcxtg",10,195,0,0,252894
"37BPVW1Ne1XHrzK15xguAS2BTdobVfThDzTE2mv8SsnJ",0,194,10,10000,250875
"J9pfW4dJM8fkoCLQazymPcbNrUV3DzDo9qqokYiTHLZ",0,150,100,10000,250061
"H7JJ6aE73ufbUuDCZSQMxguQsj28XHe4VQyMk2hsVGoo",10,194,0,800,249415
"B1w6SZcyvjyp6zEyStcc8u9AxXAh2AbYvNzMmP9rRKE9",0,193,0,900,249264
"5iJDEVRi1nMLwKAWhYbEokZnvBAe15rgFaHGkggVEP9z",0,194,0,1000,247420
"FiijvR2ibXEHaFqB127CxrL3vSj19K2Kx1jf2RbK4BWS",0,191,10,2000,247326
"NoRDTy8jpkpjPR7yxahVdoEUPngbojPhFU5jb8TtY4m",10,196,0,0,247144
"HLM6hyDWrEca9QMS92nDBa2AreU1qDkppttPVuJ7E2CU",0,196,0,1000,246763
"6SmEcnuXJ3ZYqJWTqCoPQMhfvey6PfWb1LebLzoH3f7m",0,196,0,1000,246122
"6JfBwvcz5QUKQJ37BMKTLrf968DDJBtwoZLw19aHwFtQ",6,193,0,1000,245389
"Rash24BXgUyy65JJ5KBzpYLrj3pyCqEMEixLVimTcDp",10,195,0,100,242974
"DepooLoEUsBurWjv2xXnb4qfVFnExRCvAma94mcRzcmc",0,16,5,1000,240945
"GA2t11gJcmuZ4y7pShTzgYDkxVaJaVQJqkVUqojhPPsT",10,195,0,500,240783
"3Xn3K5zeTzs4sURj1PCRaF6rvFg2hPgT49B4SiM998f7",10,194,0,800,240563
"2ayMCC4aizr8RGg5ptXYqu8uoxW1whNek1hE1zaAd58z",0,196,5,1000,240259
"48oxpSHQkM4sdXUY9NQ8KnEtebzZbyk8uUT7JRdVQNuf",9,193,0,0,238422
"1KXz4xKV2viJCGpxqnQqdf2J45vQr5USdmtcJLTaHkm",0,194,0,10000,237877
"34yvUa2fxfm2tUqxFEj9PHrVNwCcdzd51eo9hntWpZRs",10,163,0,800,237647
"5EYp3kCdMLq52vzZ4ucsVyYaaxQe5MKTquxahjXpcShS",10,194,2,800,237020
"HAK7iPgQTFwqEzPfVrRDbG5epFdk1dsA9qQexytsDoes",0,104,0,1000,236805
"Luck3DN3HhkV6oc7rPQ1hYGgU3b5AhdKW9o1ob6AyU9",10,194,0,800,236232
"tri1cHBy47fPyhCvrCf6FnR7Mz6XdSoSBah2FsZVQeT",0,121,0,1000,235667
"6n8taYki7RscA1XW7xGmevLcqj855oSgDgjPe1dZyHfW",0,195,7,10000,234394
"StakeyJXE1yJbEApBVswHN4JdZXcj7V5MHbzffa4dFp",10,46,5,800,233985
"3zEbnWKibg574DaGC1EA3zLNwBK6MGQxEySUgQWKBaYV",0,196,0,1000,233765
"i6PZjkPHGYmPfPE8LsJuLn5huZyusXhmysiDiHGPjxb",0,195,0,1000,232675
"6GoijNiK3JZVAY96ykCfPhcJnrQfrQMLvrQaX5HyMVhu",0,195,0,1000,232473
"JokeruQoFrVevoPR5QBRPGncPQbtrpq3PJEcY22JefC",0,196,5,1000,230992
"vahVByZszdHguLa7U7GLz8UdUFN85mcwdkefiqVjtGt",10,195,0,700,230816
"HQbdXrLm3EuFyu66mCpDS4ir9zRkhNHJVnck4vxG7jEo",10,195,0,700,230706
"5iZ5PQPy5Z9XDnkfoWPi6nvUgtxWnRFwZ36WaftPuaVM",0,196,0,1000,230622
"EdGevanAjM8a6Gg9KxBVrmVdZAUGAZ9xaVd7t9R4H2x",10,162,0,0,230409
"BrRf2kyJEuW8TgdeDjvJcKK4NzTzRtM9RB6WuVKXHxkN",0,99,5,1000,230367
"Bwkz1ddKoGE8hgiSV6HZLXi9RBLqfBi3HZb2QujzVGgz",0,195,100,10000,230007
"FVhMWs3bbayWpUqDAbWUPH813gzFzJEo8fzhLhhkGstp",7,196,0,900,229857
"De4k4hrdkxFHmAx4nVRA3g5ukdg4YqmDLdwuYUcrjjud",0,194,0,1000,229782
"punK4RDD3pFbcum79ACHatYPLLE1hr5UNnQVUGNfeyP",0,47,5,1000,229639
"Ac1beBKixfNdrTAac7GRaTsJTxLyvgGvJjvy4qQfvyfc",0,128,3,1000,228978
"2het6nBRLq9LLZER8fqUEk7j5pbLxq2mVGqSse2nS3tf",10,195,5,500,228791
"4AUED4uj6nSTuANzaAUnGBPJQRmhpDYDwoWJNkoUUBBW",9,35,4,10000,227183
"8BbpzqTUCUa4oR71AMgcBiTQvd6Gta3xJHCG4xK9mKBp",0,196,5,1000,225913
"CooLbbZy5Xmdt7DiHPQ3ss2uRXawnTXXVgpMS8E8jDzr",10,33,0,0,223443
"FnAPJkzf19s87sm24Qhv6bHZMZvZ43gjNUBRgjwXpD4v",10,195,0,800,222556
"Eajfs6oXGGkvjYsxkQZZJcDCLLkUajaHizfgg2xTsqyd",1,141,0,10000,220900
"NipDoZC37aMQvv2fFq2moUyyiApQxszc7X4mvWHP2pZ",10,195,0,800,219949
"7X7oVv6K6wawMNzVriczSAEk18GzqyrYrvqyJbwLAY3s",0,195,0,1000,219566
"voEskim7SFWrPx1tV2PVisqyrJejxmDEARX11mtZ5vo",10,195,0,0,218538
"GuxBSrv5jnSwwPepkqnmkM7YCBSakKanbnw4BKMdda4j",10,195,0,0,218272
"QhyTEHb5JkMBki8Lq1npsaixefUyMXWJtbxK6jNjxnn",0,104,100,10000,217338
"Simpj3KyRQmpRkXuBvCQFS7DBBG6vqw93SkZb9UD1hp",0,195,5,1000,217035
"SLNDoinxE7cCgE5ga6FJZ19F4FiUaEmtzSatbY6cjWy",0,96,5,1000,216283
"NDf9Pv6TAxTDPR6ud3djsd2Ux1WS2m2YfTw4qEmSnQH",10,195,5,500,211591
"5frYQSynysBe1akCVK9tNBJ5j8jgBgUsjAXAgqHxvykJ",0,129,0,1000,211089
"9o4Y8WvRisPxEpuo4sZBq1CtfNsYanzp87bSgeYuGf3R",0,195,0,1000,209827
"9jVU1ET9Xxqnrsqjw8FGxmHgcXs6Hbj1HECckWqn2LUD",0,103,100,10000,209610
"845yWKspevkXJP3aUrXHsYPJAwmhmeFFzRGA93LC1Yfp",0,194,10,10000,208109
"5AC692spnjbegP7ttCXJEzUe8S81sLYsqJd8Ae6Zv1xU",10,110,0,0,207228
"3XDZhoRESsx9bU9rdX94qrtLL7YCxhgX3dKmXFRV2vU7",10,122,0,0,205436
"1234LB7uvDC23rdCQoK8C3jNwnovUNyeKxz8wC3dghJ5",0,195,5,10000,205221
"FGtsnE1HB4bBi6g4xAt5mvWtuC3qBPWPBgWVrnRmUiVH",0,195,0,900,204656
"8D8XL6ovqx15RKwC1XtFyTz6H8JYF2fUsxTnsY4b123P",10,196,0,0,204184
"Fy6zNoZ1eCPpQX3JXeQ9Yd1HW1BFL8rrFmDvYYDnuxjT",10,193,0,500,203227
"G1juWDqojmp5CWDhgRqtXrtpAFw9xqhjmEQAKr9faf4V",10,75,0,700,202001
"4tuMshQNpAFpy1YtEHnSsE5EPN1mAT8FevWvn2UPJHNM",0,196,0,1000,201237
"6hkfqeNAbURk7CmAQsP4Qm6WwHVF4LxHupEvQf7Tkrf1",0,195,0,1000,200578
"GrefCNn5jSbcWv3uiervqZiCC87F8oX7PXz9LEBiog6s",0,32,5,1000,200468
"6tajb2FFdjiRJLrdwfKQsijHGmeVFcTcXJn6NH3BEoLW",0,195,0,1000,200049
"4DcSke272vfn4QQK49RNzPPj9pYasbyjoiY1a5UxLDH1",0,131,0,1000,199427
"2PEyBgsPYBQ8pMdXQtEaPGNqWQHE9GCnmV2tTVN4GMru",0,196,0,1000,198602
"nymsndUdAZyUPpWYz5VEg8Ghj9cFvwTRgciLogpmYaQ",10,75,0,0,198031
"WENuuMXGi8adKogNbQj33Vxgia9oA2erkWAPF4szWN1",10,88,0,0,197795
"9vNLTLdwAdHw8EdiZrLzDtUpm3hp7E2MGaNi6SmdfBGz",0,196,0,1000,197126
"A1taSaBJrLMrqfWsPESYDujnZv5yD7bF35LjXoyNXhzN",0,100,0,1000,197117
"HeTyhZdUKswQoonJJTXqAnDN48ceyVAeFaKfYKayGPNS",0,195,5,1000,195585
"686JcEJ98r8fMtUiVuKiz4WRoBpJ2Sm9zMhdc2b6H4bu",0,195,5,1000,194634
"VotESBSkLKU8vebS6wTR2rzWWJsLc6YThYS6tebPxXq",0,98,5,1000,192641
"1eufsJbqNgMProke17FLSw7JrD97fYhGggrnH9zyWnG",10,91,0,800,192555
"21wUViiyG1g47VZ39ZZsSkFX9nu6bkyfy6jryHGD2TUB",0,110,0,1000,190962
"2iWXwF2Q5W6o7yntV2mkbxncB4rYHnX61y3NU8a8EFMJ",0,125,0,1000,190156
"5akpkYincAbsTBXVbf2GDCg4KatMnc8BKkXZCh7MWGPK",0,78,0,1000,189575
