"pubkey","epochs_delegation_criteria_met_last_10","no_epochs_at_least_100_stake","max_observed_commission_last_10","max_observed_mev_commission_last_10","avg_activated_stake_last_10"
"72LbWsZFEyB7xrB9ggeoPUrSw2vzPEnsPJJHZo1svkM7",0,127,100,10000,2502415
"At2rZHk554qWrjcmdNkCQGp8i4hdKLf52EXMrDmng5ab",0,128,100,10000,2502415
"oixpqSNX7CKWHw93ViA8u1CcLzZXDmacKJjV4AvxMZE",0,127,100,10000,2502395
"2uXzxR2EZVaHE3CuaDaUJ8C9Qr54LMfwkY5BtRPAzbPE",0,127,100,10000,2502391
"8mHUDJjzPo2AwJp8SHKmG9rk9ftWTp7UysqYz36cMpJe",0,128,100,10000,2502383
"BhREyEsP3YAtQbTCrKcXgTNTeaq9gdjWji3Nz4d8Q1P2",0,128,100,10000,2500000
"HDc84gs3CtqhebHycmoDpc5n2y3CFfd5GqYZkr2XiBMR",0,128,100,10000,2500000
"33hurzEz6aEnzfESL6pnNyR6DCgcKzssT1pwSzDCBTRQ",0,128,100,800,2499999
"JDMq8hxZnad2smKLGkFbfg8zVMZHKQcMugD4tMR9u2da",0,128,100,10000,2499999
"BU3ZgGBXFJwNTrN6VUJ88k9SJ71SyWfBJTabYqRErm4F",0,127,100,10000,2499999
"EXhYxF25PJEHb3v5G1HY8Jn8Jm7bRjJtaxEghGrUuhQw",0,126,6,10000,2429293
"E9W5kU2fnha9yp4RmFZgNNsRUvy6oKnB9ZyR9LC81WaE",0,127,100,10000,2409417
"HxYHGzR58gyf6c4JAX85eK8GVuaZU2zne4be82Lq9SBQ",0,128,100,10000,2322628
"GHViLgbrJdZDPb6sphRbeuPNM9cmjsFuGWzrTF1sKF5n",0,126,100,10000,2262890
"CatzoSMUkTRidT5DwBxAC2pEtnwMBTpkCepHkFgZDiqb",10,33,0,0,2256849
"CxFH1pqJnEmyaE4wEwqdqMKpQMpkmdaMxhS7SzpHokA8",0,129,100,800,2182665
"A9V5e8ZLwQ2ArKZnCcrmz9Q92pDCkUXE5tqJmJDZkCMo",0,115,8,800,2154780
"Cat8oWQiFfrR3c7BcceTYcpnYCzSWfCPjMXT7mfHXvEP",0,92,7,10000,2126381
"FjkSLYmi6BJAJQn1iSLUGrPrBQjMaD4y1DVdnv3yaTsX",0,128,100,10000,2083334
"Ezp1xiZC2mcenHjFB4nAfb8HW9YuGEBFit49yGG7XdAu",10,128,2,200,2058588
"ERut3CwqVeoa616QBaoHc5jL52RpkXjZZZ7MeaMaCtLi",0,112,8,800,1958960
"8BMMDVM8Tb88a2Hx1VSZ1TKmH1rMHbVU7xVafMk9JrEW",0,126,100,10000,1875000
"HZKopZYvv8v6un2H6KUNVQCnK5zM9emKKezvqhTBSpEc",0,129,100,10000,1875000
"HhYEE3dAShc3772wEiy73XDYnLjVxyBL8eAWKyRcF14y",0,128,100,10000,1835664
"mintrNtxN3PhAB45Pt41XqyKghTTpqcoBkQTZqh96iR",0,127,7,5000,1801390
"RBFvvcGPBpgkBYmJGsphoDQJD8sszSuorM7TorWm12Y",10,129,6,800,1622246
"9GJmEHGom9eWo4np4L5vC6b6ri1Df2xN8KFoWixvD1Bs",10,128,2,200,1613441
"2LrSZWeyvFovnzVFpFPQE7Lxt64xs3s3Re9HLxMJtGwf",0,128,10,760,1553465
"EARNynHRWg6GfyJCmrrizcZxARB3HVzcaasvNa8kBS72",0,128,5,1000,1528418
"DQ7D6ZRtKbBSxCcAunEkoTzQhCBKLPdzTjPRRnM6wo1f",10,127,7,0,1502219
"7jPqpHuN5v59dtBom2tjmYEfi6WaM4sFtJeTD6fzhcdS",0,128,100,800,1490701
"51JBzSTU5rAM8gLAVQKgp4WoZerQcSqWC7BitBzgUNAm",0,127,10,1000,1312482
"74pfDmYto6aAqCzFH1mNJ8NxF7A4LQ4cXkipGwgjY39u",0,127,100,10000,1278344
"DMSuZcavta8L1w1tSiH8bALWjz6Q6KSryGG6m6Az4Qt5",10,129,0,0,1240866
"AzbQjKoLepbDS8C6hgkRY7UCRwbwZZ9HqdtnWyef9WjX",0,129,100,10000,1207979
"FuvD3qqrVjuh355sBs1u8bUS3aU8NgknymLskPvtAc6N",0,26,100,10000,1178495
"AS3nKBQfKs8fJ8ncyHrdvo4FDT6S8HMRhD75JjCcyr1t",10,128,3,800,1172759
"A3ahHFBFkPkuLMhxLGEnKVVZu2J6Qy8Z7z2zozyXGhw2",0,129,100,200,1143880
"Chorus6Kis8tFHA7AowrPMcRJk3LbApHTYpgSNXzY5KE",0,126,8,5000,1104399
"DsiG71AvUHUEo9rMMHqM9NAWQ6ptguRAHyot6wGzLJjx",8,129,0,800,1080588
"6F5xdRXh2W3B2vhte12VG79JVUkUSLYrHydGX1SAadfZ",0,126,0,10000,1050858
"FQwewNXahV7MiZcLpY6p1xhUs2acVGQ3U5Xxc7FzV571",0,125,8,800,1050773
"Va1idkzkB6LEmVFmxWbWU8Ao9qehC62Tjmf68L3uYKj",10,126,5,800,1049762
"J21SMPFJEY9ExCDPiSJQXN23PVSeoQe3LnKD7QcP3bgP",0,127,3,10000,1048127
"ALiQdX94fYbGUt8ar6chuAN1nj8g8bKSgJ7qV3W7bPsS",0,128,100,200,1026528
"Bkskrv38Kn7zJR5mvmbCDGn2M4Jyhzt2ZqwQXV6rYnXa",0,127,100,200,978546
"voteRnv6PBzmiGP8NicWtQiqEJTwKKq2SxtqtdLUJjd",0,126,0,10000,963816
"GNZ1PAAS33davY4Q1BMEpZEpVBtRtGvSpcTH5wYVkkVt",10,128,0,200,871144
"Pond1QyT1sQtiru3fi9G5LGaLRGeUpJKR1a2gdbq2u4",0,129,0,9500,862058
"juicQdAnksqZ5Yb8NQwCLjLWhykvXGktxnQCDvMe6Nx",9,125,4,800,857369
"7S9dHgoeMYvtShTjEC3x5D3THRDQz123WVGPseZsm3hm",0,128,100,10000,846177
"3tUZu4CkwMLwYdosoGc85n48VgDMyxZVkL1VUJc7DrxW",0,129,100,10000,842411
"7opSZGmevWhRDyLt5Wu38FZFjUyredGmMki4DNmxDnjd",0,127,5,10000,839906
"5sMmkL4BXjU6vZXQxE3RquH2CR8v8Zbfi1EAAFxLfxMx",0,129,100,10000,825470
"5orRi4tMEGneZ9U2y381JnBEnsqFJDBSNQLhBn98Bkcv",0,128,100,10000,824664
"CogentC52e7kktFfWHwsqSmr8LiS1yAtfqhHcftCPcBJ",0,128,0,5000,819354
"8uEgdseqbUrDLfmHbUpTHoH1LLRxeViYDk7K6NdXKRYM",0,128,100,10000,801923
"SmithX2hngQMZXVN36C6TsyjthTU3YnsALAs1MaDghV",0,128,0,9000,755584
"BfxZj7ckfRGHxByn7aHgH2puyXhfjAUvULtRjJo4rd8C",0,126,100,10000,750647
"GREEDkpTvpKzcGvBu9qd36yk6BfjTWPShB67gLWuixMv",10,22,0,0,745129
"8zHJtME22tiY3UsSHtDJXo2J8hUfwikBxXNbVqQzA92r",0,128,100,10000,734107
"2PEyBgsPYBQ8pMdXQtEaPGNqWQHE9GCnmV2tTVN4GMru",8,129,0,800,717947
"StepeLdhJ2znRjHcZdjwMWsC4nTRURNKQY8Nca82LJp",0,128,7,10000,696793
"QUANT7qKUEW4PS4eP9jq4K35rDHpgWkWcgjbW1CwnGJ",10,78,0,0,695948
"2tucttroqFNXsrYeMBQ8LfzKNfgwT2rHBzAF6RzbbHEp",5,128,5,10000,683860
"7emL18Bnve7wbYE9Az7vYJjikxN6YPU81igf6rVU5FN8",10,129,2,200,668024
"edu1fZt5i82cFm6ujUoyXLMdujWxZyWYC8fkydWHRNT",10,129,5,800,654498
"7K8DVxtNJGnMtUY1CQJT5jcs8sFGSZTDiG7kowvFpECh",0,129,6,5000,644132
"8tjRQLzor4dP4qd1e7pVDdQmsdwdVv4kSeCVEHwWEiQW",10,127,3,800,643127
"BxFf75Vtzro2Hy3coFHKxFMZo5au8W7J8BmLC3gCMotU",10,129,0,0,636751
"6W8yrMwtDU5G6ErazhZHfLjqZV8cMvajpSRGYgrZ3d4v",0,127,10,10000,598390
"HAu1TuW2T3mBQYbQdQ7edzVhKxirqT2k7jwUcFxSJGWX",0,128,100,10000,574955
"Ev3gPXRo6TJeQ2QhxfqWFoasdoGbmDytYvJbUabEHfLf",10,128,0,800,569878
"J1to3PQfXidUUhprQWgdKkQAMWPJAEqSJ7amkBDE9qhF",9,128,4,800,546751
"B6nDYYLc2iwYqY3zdmavMmU9GjUL2hf79MkufviM2bXv",10,129,5,500,523654
"GB44NXtM7zGm6QnzQjzHZcRKSswkJbox8aJsKiXGbFJr",10,128,1,800,506019
"EwsDhgfbT6H4FRC7AHdhXNBxfBSbWCbDfknrw6g5Dph6",0,28,20,2000,493053
"J2nUHEAgZFRyuJbFjdqPrAa9gyWDuc7hErtDQHPhsYRp",0,129,9,800,486519
"8yPiZWMNYMhEqTmPSRc6LsWLFC8pewYEzmgc5kRCLTrZ",10,61,0,0,485169
"7ikNtivRm2EDHQtnheqSnxkbNvRxMgtmthEAG84V8AEf",9,128,5,800,480144
"mrgn2vsZ5EJ8YEfAMNPXmRux7th9cNfBasQ1JJvVwPn",10,119,0,200,459404
"oRAnGeU5h8h2UkvbfnE5cjXnnAa4rBoaxmS4kbFymSe",10,102,0,600,452736
"8HR5rCobbFMDe5EbgKdJLNDWVCeGG79w837BUxtsCngs",0,127,6,10000,445765
"2ayMCC4aizr8RGg5ptXYqu8uoxW1whNek1hE1zaAd58z",0,129,5,10000,439904
"AqCAXRpWJBpaJxEDyv7ruP2wi6fef6DBTaAHSxdTf7hA",0,129,100,10000,434574
"6hZL2FZim27WkQccMfygvvXH2eow5u3wR6XUJHbMoeWP",0,129,0,10000,431077
"4PsiLMyoUQ7QRn1FFiFCvej4hsUTFzfvJnyN4bj1tmSN",10,129,5,500,427518
"J9pfW4dJM8fkoCLQazymPcbNrUV3DzDo9qqokYiTHLZ",0,83,100,10000,406680
"RNXpSdqrJL6eoLrbW69Q9qsFviEwRpfFfk3HiRRRohq",0,128,6,10000,401759
"46mwXQRqWwj8Jp4ZR2tL1Yr3Snm99xDfKUs5jz7hLmEK",7,8,1,100,399387
"696fkFqwiLxsDG8Jr5MvU9kvGm9uuMuTPh3rn3ybRNQm",0,13,0,10000,358436
"EdGevanAjM8a6Gg9KxBVrmVdZAUGAZ9xaVd7t9R4H2x",10,95,0,0,356546
"7nwBKRcUZ4A6Ni1VSoKKSacgLCraqdyQxR8SdVUZmiPN",0,104,100,10000,345110
"CAf8jfgqhia5VNrEF4A7Y9VLD3numMq9DVSceq7cPhNY",10,128,5,800,340883
"8FPz3JG4E3HVXxGbPZVibarva4AGXSZWx3qKLUS5uFtN",9,129,0,0,340705
"mrgn6ETrBDM8mjjYN8rbVwFqVwF8z6rtmvGLbdGuVUU",10,117,0,200,337632
"Eajfs6oXGGkvjYsxkQZZJcDCLLkUajaHizfgg2xTsqyd",0,74,0,10000,332415
"FahWJg2PkphJaMUUCzdYhXkD5NngUuuFRFD3YCE3BSwb",0,127,0,1000,326604
"BeachiopjxQxL7CaHNSZsynApiZCKx9QFVtcWNz3jDBo",0,126,8,800,319420
"3xjfK9C9YNcta8MvK1US4sQ3bc6DEjoJoR3qLExGf9xE",0,56,0,10000,313721
"R1vAoSPFQdCc6wsAEMtxWXjqptSeN1YUiq2Zni1of21",10,127,0,800,308053
"5iJDEVRi1nMLwKAWhYbEokZnvBAe15rgFaHGkggVEP9z",10,127,0,0,301917
"A7uqmajxP3NdzbYDXiGQRGTL8d3dZ5pjS4kR9NTZcxtg",10,128,0,800,300591
"6tgtejPHUHR1pECzXqQT8EHZqnKCWZFSqdZXDyBaKe3b",0,127,100,200,298521
"SLNDoinxE7cCgE5ga6FJZ19F4FiUaEmtzSatbY6cjWy",0,29,7,10000,298442
"9sWYTuuR4s12Q4SuSfo5CfWaFggQwA6Z8pf8dWowN5rk",10,128,5,500,296325
"7VGU4ZwR1e1AFekqbqv2gvjeg47e1PwMPm4BfLt6rxNk",2,129,8,1000,292188
"7PmWxxiTneGteGxEYvzj5pGDVMQ4nuN9DfUypEXmaA8o",0,129,0,10000,291501
"3Xn3K5zeTzs4sURj1PCRaF6rvFg2hPgT49B4SiM998f7",10,127,0,800,288732
"BWkvytz3MAiLkUbMuYK5yV1VYThbBYYQYG3gdef8NLw5",10,127,0,700,287424
"B1w6SZcyvjyp6zEyStcc8u9AxXAh2AbYvNzMmP9rRKE9",10,126,0,800,278689
"Luck3DN3HhkV6oc7rPQ1hYGgU3b5AhdKW9o1ob6AyU9",10,127,0,800,278150
"J8xfTV9UVS1cdaZj4toDd5Q1kgJ41buq19YDB3xH77AU",0,128,7,10000,277886
"AuBB9st3RqhHBkzZgBSm6SVnHZNJQSHeBWCSkik4bzdA",10,127,0,800,274385
"eondcw2upjH14EuvBzmn6HfGEGo8t9hG9JbXtPj6cym",0,126,0,1000,274017
"HcbE5huUVDgsf7SURsRfQqnFMp3Zz3i49eXMddugPyAP",10,127,0,0,273763
"BSRRvjdKd8SHApi3KtTGbzrdhUojitiwAt4xt4nAxbFh",10,127,0,800,269451
"5iZ5PQPy5Z9XDnkfoWPi6nvUgtxWnRFwZ36WaftPuaVM",0,129,0,1000,269249
"NoRDTy8jpkpjPR7yxahVdoEUPngbojPhFU5jb8TtY4m",10,129,0,500,264133
"CzmqDuqEpfnkptuLAcikmJrhCnhFXo8aUBj6Rto1SPAc",10,128,0,0,263417
"49DJjUX3cwFvaZD5rCAwubiz7qdRWDez9xmB381XdHru",10,129,2,800,263070
"9xEFsHZt2mbuGQjtVGABxpeQiNeDvj54pfsJrrrUUev6",10,126,4,800,262916
"6JfBwvcz5QUKQJ37BMKTLrf968DDJBtwoZLw19aHwFtQ",0,126,0,1000,261197
"8EfUy8zz6DF2iTMQCUe4QAnoq4jVUzfU1yvZMCr2yJ7m",10,129,0,0,258507
"HQbdXrLm3EuFyu66mCpDS4ir9zRkhNHJVnck4vxG7jEo",0,128,0,1000,256824
"GA2t11gJcmuZ4y7pShTzgYDkxVaJaVQJqkVUqojhPPsT",10,128,0,500,256244
"34yvUa2fxfm2tUqxFEj9PHrVNwCcdzd51eo9hntWpZRs",10,96,0,800,254994
"9jYFwBfbjYmvasFbJyES9apLJDTkwtbgSDRWanHEvcRw",10,71,0,500,254052
"2qsJLygBZ2XoYkRtkngH4fH4CtFmzfnjARbtMSWkZAQs",10,128,0,500,253014
"37BPVW1Ne1XHrzK15xguAS2BTdobVfThDzTE2mv8SsnJ",0,127,10,10000,251235
"C9YVc5dBPRbmyi8tPJKnrBuVwXeULby1eGXWvUVv866a",0,127,0,1000,249686
"9w3YAf77BSGLQXahTpwAe9U9mNdCXkqmxH17uCyN1wyH",9,128,0,800,248743
"6n8taYki7RscA1XW7xGmevLcqj855oSgDgjPe1dZyHfW",0,128,7,10000,248287
"LodezVTbz3v5GK6oULfWNFfcs7D4rtMZQkmRjnh65gq",10,127,1,800,247502
"FVhMWs3bbayWpUqDAbWUPH813gzFzJEo8fzhLhhkGstp",10,129,0,800,247475
"2het6nBRLq9LLZER8fqUEk7j5pbLxq2mVGqSse2nS3tf",10,128,5,500,246286
"BXNW9ysAB9ksEDidcNWraaFkMeA88q6xzFRSyNnGvQYC",10,128,0,0,246149
"5K8qgC9nHzKHSSyo9fKLsMfYmavYdMgEaYx86cMmVKVv",0,129,0,10000,243712
"DySC6eaUthvVVzu4s8GFupm4PzYLNvq372AYnNrKP4xP",10,128,0,800,243520
"We11J5D4iXcNbdMwCZX2o9RRkwaWBo1AGLADfubmeTb",10,128,0,500,242827
"8F4e1nbeC6hn9jkojtboERZGaafxUUtsqUy3MKJLohkh",10,127,0,800,241225
"3r5ZXC1yFqMmk8VwDdUJbEdPmZ8KZvEkzd5ThEYRetTk",10,128,7,800,236136
"6SmEcnuXJ3ZYqJWTqCoPQMhfvey6PfWb1LebLzoH3f7m",0,129,0,1000,236051
"FiijvR2ibXEHaFqB127CxrL3vSj19K2Kx1jf2RbK4BWS",0,124,10,2000,235737
"Rash24BXgUyy65JJ5KBzpYLrj3pyCqEMEixLVimTcDp",8,128,0,1000,235560
"GREENr9zSeapgunqdMeTg8MCh2cDDn2y3py1mBGUzJYe",0,129,0,1000,234651
"NikGQUQqSLtsdHGGx7mQopojZcgd3N9uWFaZQ1r5EXn",10,129,0,0,233645
"BeSov1og3sEYyH9JY3ap7QcQDvVX8f4sugfNPf9YLkcV",0,114,0,1000,233225
"Atw2Wond9H3DHfgg5NGqi4dxMwF3Nrgdhm39x2oK8MCW",10,63,0,0,232677
"8D8XL6ovqx15RKwC1XtFyTz6H8JYF2fUsxTnsY4b123P",10,129,0,0,232240
"b3d74rXdGgdw9XeqRWgAnm7bsZgg9mf5J5hjZMqKxRD",10,128,0,500,232217
"AE6xdVD5e92ZgevjWAamoF5kuAu88AvmUv4RRdBcoyz3",10,128,0,800,231781
"cover89z945JotsCRGdbjakJm4rnL5XspFSPgN1mVZj",10,128,3,800,231134
"48oxpSHQkM4sdXUY9NQ8KnEtebzZbyk8uUT7JRdVQNuf",10,126,0,500,230995
"Bwkz1ddKoGE8hgiSV6HZLXi9RBLqfBi3HZb2QujzVGgz",0,128,100,10000,230007
"EKUh585fWD7LeDRHgmYd9EXpQnY6KNbNAhyBi3FuVw6Y",10,127,0,800,228425
"2EWi8L6xp62VgTqFo3LnhoSP5sL9CWqYxvK7UA63qK9x",10,127,7,800,228134
"i6PZjkPHGYmPfPE8LsJuLn5huZyusXhmysiDiHGPjxb",0,128,0,1000,227999
"EXrWdDxFaE3Sfsbh3TV5ToGhMqu53xrmeoVdvn467jUH",9,128,0,0,227882
"GuxBSrv5jnSwwPepkqnmkM7YCBSakKanbnw4BKMdda4j",10,128,0,800,226851
"CrLn7zEBytbmRBUGhkDyyUbGCa6H7bMCnw94Dip8QbcJ",10,128,0,0,226484
"GNajgJGjkdnmZTRGZzsQ4P4eL54gHRMfDDLyZpnZYmUy",0,129,0,1000,225422
"2g2QU1NDRax6i2mKzRwgRfdBFoDkMC6bj7Zp5Q3i8sCq",10,128,0,500,224307
"76nwV8zz8tLz97SBRXH6uwHvgHXtqJDLQfF66jZhQ857",10,127,7,800,223960
"9Gko8QZBbV5SrEvHKtQHcMrGGSfgFP3KJUozEGifu25x",10,128,0,800,223328
"DimavhUqvCpWjUZqSFZGLqBiUVUYQ5jZEaCHutKKVs45",10,128,0,500,223201
"Ac8zL56RqrEwZcJa2HL7ZVCBW8py1ehVYj5qmfJXcdFQ",10,129,0,800,220907
"EcLPNfLFgCkbcTuvdeQ85pnQMgAfBDqi2dkoNVPrSyr5",0,15,100,10000,217741
"QhyTEHb5JkMBki8Lq1npsaixefUyMXWJtbxK6jNjxnn",0,37,100,10000,217056
"A2MtELFxn9wAiUrobrZ6vsypQtGHdH3ZesEnvAogvuFZ",8,128,0,10000,216367
"3NXnw51gHc2rDWTCWU4eVpP1yHyKKbJa1p6JDgMkmiDa",10,127,0,500,216079
"HWeDLvzf8PhbYCuNFXB9E3fiCaz8RCtHW8b52iPAboCJ",10,129,0,800,210151
"G8GqFzoEZrxHqV279nYxD5PX1vWWHvxWHkBDkXU2qMy6",10,126,0,700,210033
"CqSMzh8DWZeqYVa5M1V1rHU825T19NCjYipM3pkdHncm",0,129,0,900,208686
"7wqiBhRVEkbV3A8LbR9W1eNb5s27CBwoRCVro1okB6ew",10,128,0,800,207677
"BJ6RVC6Moc9mB8u3qcubnhS9ejninfPfXvz6kFGgRH8v",10,127,0,800,207590
"DriFTm3wM9ugxhCA1K3wVQMSdC4Dv4LNmyZMmZiuHRpp",10,107,7,800,207423
"HsUhGC6yKwr8kLC5gdqVLrDfKsGCd2ZAXiabP1WojuzA",10,127,0,800,206229
"D4mLBafAJjpRABT5Tyj6UhuwJ8DLRk74JzyuTMUdU9Fz",9,128,0,0,205454
"4v2os15BGgAnqiy76YvPmAywp5xKh9jfBPfnQGzUVc9c",10,127,0,100,204922
"Fy6zNoZ1eCPpQX3JXeQ9Yd1HW1BFL8rrFmDvYYDnuxjT",10,126,0,700,204451
"BCRg6hEiLbrdgaTUbUbuz8deDcbyCgP37fCBMGqNhhq7",10,128,0,500,204281
"7DCb5VuNx9XFqsaEgERyb5mwwRunDNtLRudCEoqhcz6N",10,129,0,800,204132
"845yWKspevkXJP3aUrXHsYPJAwmhmeFFzRGA93LC1Yfp",0,127,10,10000,203370
"HQuUQmerqwvBRFo1moWgNPpcc43EJxGUQZmgrrmqA9sA",10,127,0,0,202399
"AAhcGqPdM9WdjhVH6T4vAQLvoDFrYQqirkxCdvxoKhgp",10,127,0,500,202057
"DUCKsGEPEdNv9QeskPNwoJdWgAXjxUFrkNDEKjAnLWyY",10,127,0,0,201459
"3uvqr8aX2fS3W9XHdud5avRGbUtY9uswBGmr9S2N7uF2",10,128,0,500,197530
"tri1cHBy47fPyhCvrCf6FnR7Mz6XdSoSBah2FsZVQeT",4,54,0,1000,194815
"Simpj3KyRQmpRkXuBvCQFS7DBBG6vqw93SkZb9UD1hp",0,128,0,5000,193804
"J5L2z5rVWQHFeM8PzSSTnDedLrYgnK6WKxU4X8hh4qry",10,128,0,500,193562
"8inoRcYLtHdDL1qHWvGph7pkJKuJdrE2kNkFpjcYaYHf",10,128,0,100,193415
"DPmsofVJ1UMRZADgwYAHotJnazMwohHzRHSoomL6Qcao",10,128,0,800,193395
"HVuzQEZtxQycpfJsLNAeykrqT2vLzKtUyKaAnNsnKy1A",10,129,0,500,193309
"H1ScoL1TosVSRvJgARRnMs9extCdXZRWdKRqY4H7k3ik",10,128,0,500,193213
"DTDvrj1mKFv453DMAGRuFwg77DuLjsfVHnbLe5BJPL9D",10,128,0,100,190889
"6anBvYWGwkkZPAaPF6BmzF6LUPfP2HFVhQUAWckKH9LZ",8,126,0,10000,190750
"LunaFpQkZsZVJL2P2BUqNDJqyVYqrw9buQnjQtMLXdK",0,128,7,1000,189112
"3UmhLuNdgE2NYDSfXmbu5DhPRxWUK8JwiRcG6tXV4JGc",10,95,0,800,188833
"7XTz9RDt9gbckonUUYvzQ8q3Pfdo36oiQsreXsHhNFzj",10,40,0,800,187904
"ASfKFAKz6fH4eip1jdLGt5Ym954kU9KYnwq2Csn9ogSz",10,128,0,100,187542
"J6XZBDuUpuBzgcVGmY8NgHQYKbGZegoYmbpadAKo1qRw",0,127,0,10000,186610
"7Eg46UwGgsufXdd9C9kF27UAyD2t4VdmCdVTtPFoqxCy",0,128,0,1000,184211
"1234LB7uvDC23rdCQoK8C3jNwnovUNyeKxz8wC3dghJ5",0,128,0,1000,183653
"9vNLTLdwAdHw8EdiZrLzDtUpm3hp7E2MGaNi6SmdfBGz",10,129,0,1000,183242
"39xF5qkfK5HBaG4Hkq6bjumUB2k4B5ozEAmfZoobhUVw",10,127,0,300,181326
"6tajb2FFdjiRJLrdwfKQsijHGmeVFcTcXJn6NH3BEoLW",0,128,0,10000,176633
"HjQugFHAUm7XbaZhmjnGioNUccdMUnFmwFTJgepm5q3n",0,50,7,10000,176506
"voEskim7SFWrPx1tV2PVisqyrJejxmDEARX11mtZ5vo",10,128,0,0,176214
"EsEtxoyhFTgfvudcy2VwwQJ1qA6BScLUW39PKpYczuxF",0,127,0,10000,174942
"AjdEzodq5LpRA63AtQaiHyTLDfjTkr6csrtYWiSDPjaK",10,39,0,800,174916
"2ZuVhyBsUbTh27LBCQH3BkenjPp86gUZiNBKmhPsTRpT",0,67,0,900,173221
"CiTYUYPAPHdcri5yEfsmqVcs54J6j8X1QaiFLgYqMVe",10,127,5,800,172479
