"pubkey","epochs_delegation_criteria_met_last_10","no_epochs_at_least_100_stake","max_observed_commission_last_10","max_observed_mev_commission_last_10","avg_activated_stake_last_10","total_vote_credits_last_10","criteria_value_super_miniority","criteria_value_commission","criteria_value_mev_commission","criteria_value_epoch_credits","criteria_met_super_minority","criteria_met_commission","criteria_met_mev_commission","criteria_met_epoch_credits","in_allow_list"
"8Pep3GmYiijRALqrMKpez92cxvF4YPTzoZg83uXh14pW",10,512,0,0,3895395,68851875,"0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0","6822629,6891246,6898010,6888916,6904512,6899100,6872779,6887282,6886790,6900611","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","no"
"iZADA4YKVRJZJaDUV3j79DzyK4VJkK3DGTfvvqvbC1K",0,509,100,10000,3598006,68848895,"0,0,0,0,0,0,0,0,0,0","100,100,100,100,100,100,100,100,100,100","10000,10000,10000,10000,10000,10000,10000,10000,10000,10000","6821333,6890165,6897555,6888590,6904523,6899011,6875013,6887477,6886680,6898548","true,true,true,true,true,true,true,true,true,true","false,false,false,false,false,false,false,false,false,false","false,false,false,false,false,false,false,false,false,false","true,true,true,true,true,true,true,true,true,true","no"
"shft7Fry1js37Hm9wq4dfwcZSp2DyKszeWMvEpjYCQ1",10,203,0,1000,3591050,68777827,"0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0","1000,1000,1000,1000,1000,1000,1000,1000,1000,1000","6822599,6891028,6896929,6888737,6904524,6797186,6884064,6894733,6894168,6903859","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","no"
"9jToNMWCLW1GeoLGPZNvEfuXE4AUwiRsrC1HMGmh3PTu",10,260,2,200,3569874,68854333,"0,0,0,0,0,0,0,0,0,0","2,2,2,2,2,2,2,2,2,2","200,200,200,200,200,200,200,200,200,200","6822711,6891165,6897986,6888913,6904545,6899114,6875022,6887470,6886793,6900614","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","no"
"2tucttroqFNXsrYeMBQ8LfzKNfgwT2rHBzAF6RzbbHEp",10,511,5,800,3228916,68705778,"0,0,0,0,0,0,0,0,0,0","5,5,5,5,5,5,5,5,5,5","800,800,800,800,800,800,800,800,800,800","6804321,6891247,6898049,6823837,6904536,6898676,6856055,6863121,6865313,6900623","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","no"
"Ak5BJzQe2R8qFuyYmaAFPjXuD7XPux3ZNTv52D7rfiqR",0,511,10,1000,3037343,68854330,"0,0,0,0,0,0,0,0,0,0","10,10,10,10,10,10,10,10,10,10","1000,1000,1000,1000,1000,1000,1000,1000,1000,1000","6822757,6891179,6897984,6888916,6904540,6899075,6874977,6887482,6886798,6900622","true,true,true,true,true,true,true,true,true,true","false,false,false,false,false,false,false,false,false,false","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","no"
"KRAKEnMdmT4EfM8ykTFH6yLoCd5vNLcQvJwF66Y2dag",0,509,10,1000,3013412,68853013,"0,0,0,0,0,0,0,0,0,0","10,10,10,10,10,10,10,10,10,10","1000,1000,1000,1000,1000,1000,1000,1000,1000,1000","6822239,6891244,6898057,6888551,6904507,6899100,6874431,6887482,6886777,6900625","true,true,true,true,true,true,true,true,true,true","false,false,false,false,false,false,false,false,false,false","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","no"
"AaVsZUEnrHUZoXC2oVgTY3GF5GGhzCTBGrjpBtuUWy1H",0,245,8,800,3001732,68853609,"0,0,0,0,0,0,0,0,0,0","8,8,8,8,8,8,8,8,8,8","800,800,800,800,800,800,800,800,800,800","6822772,6891254,6898041,6888914,6904546,6899122,6874042,6887480,6886797,6900641","true,true,true,true,true,true,true,true,true,true","false,false,false,false,false,false,false,false,false,false","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","no"
"AuGwcQWqWuNbnrkgERSp8VN6kZeJiM4AZuLMrwbkzg9m",10,81,5,500,2944773,68845974,"0,0,0,0,0,0,0,0,0,0","5,5,5,5,5,5,5,5,5,5","500,500,500,500,500,500,500,500,500,500","6822233,6890667,6897320,6882604,6904460,6899036,6874938,6887433,6886713,6900570","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","no"
"7xENfwKCajMB5aVTgmTB6h7d7Su91wTcnfMjoAQCMvKq",0,508,100,10000,2916667,68848027,"0,0,0,0,0,0,0,0,0,0","100,100,100,100,100,100,100,100,100,100","10000,10000,10000,10000,10000,10000,10000,10000,10000,10000","6822769,6884705,6898059,6888929,6904544,6899071,6875019,6887489,6886798,6900644","true,true,true,true,true,true,true,true,true,true","false,false,false,false,false,false,false,false,false,false","false,false,false,false,false,false,false,false,false,false","true,true,true,true,true,true,true,true,true,true","no"
"DriFTm3wM9ugxhCA1K3wVQMSdC4Dv4LNmyZMmZiuHRpp",10,492,0,0,2884796,68811924,"0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0","6815406,6876841,6893693,6884075,6902788,6896894,6872468,6885233,6884569,6899957","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","no"
"23XqhxnRHt5gQWHowvyRHDX4Ky6BZyFdYxjTzxx2QEFr",0,210,5,3000,2589428,68853640,"0,0,0,0,0,0,0,0,0,0","5,5,5,5,5,5,5,5,5,5","3000,3000,3000,3000,3000,3000,3000,3000,3000,3000","6822693,6891180,6897965,6888924,6904529,6899122,6874347,6887480,6886782,6900618","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","false,false,false,false,false,false,false,false,false,false","true,true,true,true,true,true,true,true,true,true","no"
"At2rZHk554qWrjcmdNkCQGp8i4hdKLf52EXMrDmng5ab",0,511,100,10000,2502415,68847464,"0,0,0,0,0,0,0,0,0,0","100,100,100,100,100,100,100,100,100,100","10000,10000,10000,10000,10000,10000,10000,10000,10000,10000","6822768,6884125,6898066,6888916,6904547,6899085,6875026,6887490,6886798,6900643","true,true,true,true,true,true,true,true,true,true","false,false,false,false,false,false,false,false,false,false","false,false,false,false,false,false,false,false,false,false","true,true,true,true,true,true,true,true,true,true","no"
"72LbWsZFEyB7xrB9ggeoPUrSw2vzPEnsPJJHZo1svkM7",0,510,100,10000,2502415,68846389,"0,0,0,0,0,0,0,0,0,0","100,100,100,100,100,100,100,100,100,100","10000,10000,10000,10000,10000,10000,10000,10000,10000,10000","6822764,6883064,6898055,6888927,6904545,6899086,6875019,6887489,6886798,6900642","true,true,true,true,true,true,true,true,true,true","false,false,false,false,false,false,false,false,false,false","false,false,false,false,false,false,false,false,false,false","true,true,true,true,true,true,true,true,true,true","no"
"oixpqSNX7CKWHw93ViA8u1CcLzZXDmacKJjV4AvxMZE",0,510,100,10000,2502395,68850897,"0,0,0,0,0,0,0,0,0,0","100,100,100,100,100,100,100,100,100,100","10000,10000,10000,10000,10000,10000,10000,10000,10000,10000","6821253,6890087,6897576,6888592,6904537,6899030,6874975,6887489,6886714,6900644","true,true,true,true,true,true,true,true,true,true","false,false,false,false,false,false,false,false,false,false","false,false,false,false,false,false,false,false,false,false","true,true,true,true,true,true,true,true,true,true","no"
"2uXzxR2EZVaHE3CuaDaUJ8C9Qr54LMfwkY5BtRPAzbPE",0,510,100,10000,2502391,68848021,"0,0,0,0,0,0,0,0,0,0","100,100,100,100,100,100,100,100,100,100","10000,10000,10000,10000,10000,10000,10000,10000,10000,10000","6822765,6884708,6898050,6888928,6904544,6899071,6875025,6887489,6886798,6900643","true,true,true,true,true,true,true,true,true,true","false,false,false,false,false,false,false,false,false,false","false,false,false,false,false,false,false,false,false,false","true,true,true,true,true,true,true,true,true,true","no"
"8mHUDJjzPo2AwJp8SHKmG9rk9ftWTp7UysqYz36cMpJe",0,511,100,10000,2502383,68851939,"0,0,0,0,0,0,0,0,0,0","100,100,100,100,100,100,100,100,100,100","10000,10000,10000,10000,10000,10000,10000,10000,10000,10000","6821507,6891032,6897744,6888694,6904546,6899128,6874364,6887491,6886789,6900644","true,true,true,true,true,true,true,true,true,true","false,false,false,false,false,false,false,false,false,false","false,false,false,false,false,false,false,false,false,false","true,true,true,true,true,true,true,true,true,true","no"
"HDc84gs3CtqhebHycmoDpc5n2y3CFfd5GqYZkr2XiBMR",0,511,100,10000,2500000,68847386,"0,0,0,0,0,0,0,0,0,0","100,100,100,100,100,100,100,100,100,100","10000,10000,10000,10000,10000,10000,10000,10000,10000,10000","6822765,6884054,6898058,6888934,6904546,6899074,6875025,6887489,6886798,6900643","true,true,true,true,true,true,true,true,true,true","false,false,false,false,false,false,false,false,false,false","false,false,false,false,false,false,false,false,false,false","true,true,true,true,true,true,true,true,true,true","no"
"BhREyEsP3YAtQbTCrKcXgTNTeaq9gdjWji3Nz4d8Q1P2",0,511,100,10000,2500000,68846975,"0,0,0,0,0,0,0,0,0,0","100,100,100,100,100,100,100,100,100,100","10000,10000,10000,10000,10000,10000,10000,10000,10000,10000","6822765,6883620,6898070,6888933,6904546,6899083,6875025,6887490,6886799,6900644","true,true,true,true,true,true,true,true,true,true","false,false,false,false,false,false,false,false,false,false","false,false,false,false,false,false,false,false,false,false","true,true,true,true,true,true,true,true,true,true","no"
"JDMq8hxZnad2smKLGkFbfg8zVMZHKQcMugD4tMR9u2da",0,511,100,10000,2499999,68850956,"0,0,0,0,0,0,0,0,0,0","100,100,100,100,100,100,100,100,100,100","10000,10000,10000,10000,10000,10000,10000,10000,10000,10000","6821360,6890076,6897568,6888585,6904528,6899022,6874970,6887489,6886715,6900643","true,true,true,true,true,true,true,true,true,true","false,false,false,false,false,false,false,false,false,false","false,false,false,false,false,false,false,false,false,false","true,true,true,true,true,true,true,true,true,true","no"
"BU3ZgGBXFJwNTrN6VUJ88k9SJ71SyWfBJTabYqRErm4F",0,510,100,10000,2499999,68850911,"0,0,0,0,0,0,0,0,0,0","100,100,100,100,100,100,100,100,100,100","10000,10000,10000,10000,10000,10000,10000,10000,10000,10000","6821200,6890170,6897574,6888590,6904538,6899021,6874975,6887489,6886710,6900644","true,true,true,true,true,true,true,true,true,true","false,false,false,false,false,false,false,false,false,false","false,false,false,false,false,false,false,false,false,false","true,true,true,true,true,true,true,true,true,true","no"
"33hurzEz6aEnzfESL6pnNyR6DCgcKzssT1pwSzDCBTRQ",0,511,100,10000,2499999,68851894,"0,0,0,0,0,0,0,0,0,0","100,100,100,100,100,100,100,100,100,100","10000,10000,10000,10000,10000,10000,10000,10000,10000,10000","6821536,6891014,6897700,6888688,6904539,6899127,6874372,6887491,6886786,6900641","true,true,true,true,true,true,true,true,true,true","false,false,false,false,false,false,false,false,false,false","false,false,false,false,false,false,false,false,false,false","true,true,true,true,true,true,true,true,true,true","no"
"2NxEEbhqqj1Qptq5LXLbDTP5tLa9f7PqkU8zNgxbGU9P",10,511,0,500,2487566,68838086,"0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0","500,500,500,500,500,500,500,500,500,500","6821304,6891165,6892702,6888156,6904527,6899105,6875012,6887482,6886791,6891842","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","no"
"E9W5kU2fnha9yp4RmFZgNNsRUvy6oKnB9ZyR9LC81WaE",0,510,100,10000,2409417,68847710,"0,0,0,0,0,0,0,0,0,0","100,100,100,100,100,100,100,100,100,100","10000,10000,10000,10000,10000,10000,10000,10000,10000,10000","6822769,6884381,6898058,6888926,6904539,6899081,6875025,6887489,6886798,6900644","true,true,true,true,true,true,true,true,true,true","false,false,false,false,false,false,false,false,false,false","false,false,false,false,false,false,false,false,false,false","true,true,true,true,true,true,true,true,true,true","no"
"HxYHGzR58gyf6c4JAX85eK8GVuaZU2zne4be82Lq9SBQ",0,512,100,10000,2322629,68851959,"0,0,0,0,0,0,0,0,0,0","100,100,100,100,100,100,100,100,100,100","10000,10000,10000,10000,10000,10000,10000,10000,10000,10000","6821490,6891020,6897735,6888692,6904545,6899131,6874426,6887491,6886785,6900644","true,true,true,true,true,true,true,true,true,true","false,false,false,false,false,false,false,false,false,false","false,false,false,false,false,false,false,false,false,false","true,true,true,true,true,true,true,true,true,true","no"
"CKYFpKErmUn75nS3uNcNCPXUxWSpuBqbwMM3QnwPEFHX",0,255,8,800,2293050,68741004,"0,0,0,0,0,0,0,0,0,0","8,8,8,8,8,8,8,8,8,8","800,800,800,800,800,800,800,800,800,800","6821969,6890590,6896249,6885912,6889657,6889260,6835424,6886004,6862196,6883743","true,true,true,true,true,true,true,true,true,true","false,false,false,false,false,false,false,false,false,false","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","no"
"6aow5rTURdbhbeMDrFrbP2GR5vZjMEhktEy87iH1VGPs",0,511,10,800,2280983,68848096,"0,0,0,0,0,0,0,0,0,0","10,10,10,10,10,10,10,10,10,10","800,800,800,800,800,800,800,800,800,800","6821242,6891249,6898050,6884018,6904491,6899116,6875020,6887488,6886781,6900641","true,true,true,true,true,true,true,true,true,true","false,false,false,false,false,false,false,false,false,false","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","no"
"JEJzKYzyYJJjtn6Yb1P7r6YV75TdSNmmJT49sgDoHvmk",10,272,0,0,2201378,68853715,"0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0","6822468,6891215,6897849,6888822,6904529,6898928,6875017,6887480,6886775,6900632","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","no"
"CxFH1pqJnEmyaE4wEwqdqMKpQMpkmdaMxhS7SzpHokA8",0,512,100,10000,2182665,68524671,"0,0,0,0,0,0,0,0,0,0","100,100,100,100,100,100,100,100,100,100","10000,10000,10000,10000,10000,10000,10000,10000,10000,10000","6501139,6891001,6897581,6888615,6904536,6898996,6867960,6887486,6886715,6900642","true,true,true,true,true,true,true,true,true,true","false,false,false,false,false,false,false,false,false,false","false,false,false,false,false,false,false,false,false,false","true,true,true,true,true,true,true,true,true,true","no"
"4AUED4uj6nSTuANzaAUnGBPJQRmhpDYDwoWJNkoUUBBW",10,353,0,0,2113754,68853753,"0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0","6822757,6891235,6897488,6888923,6904538,6898939,6874996,6887470,6886779,6900628","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","no"
"FjkSLYmi6BJAJQn1iSLUGrPrBQjMaD4y1DVdnv3yaTsX",0,511,100,10000,2083334,68847432,"0,0,0,0,0,0,0,0,0,0","100,100,100,100,100,100,100,100,100,100","10000,10000,10000,10000,10000,10000,10000,10000,10000,10000","6822767,6884100,6898063,6888925,6904545,6899083,6875020,6887490,6886798,6900641","true,true,true,true,true,true,true,true,true,true","false,false,false,false,false,false,false,false,false,false","false,false,false,false,false,false,false,false,false,false","true,true,true,true,true,true,true,true,true,true","no"
"LSTmLs1DENX82ihc7jU134mydiV3NDEPXsRrekAY6Ys",10,272,0,0,2053202,68820728,"0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0","6822770,6891259,6898060,6888924,6904534,6899109,6841658,6887480,6886400,6900534","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","no"
