"pubkey","epochs_delegation_criteria_met_last_10","no_epochs_at_least_100_stake","max_observed_commission_last_10","max_observed_mev_commission_last_10","avg_activated_stake_last_10","total_vote_credits_last_10","criteria_value_super_miniority","criteria_value_commission","criteria_value_mev_commission","criteria_value_epoch_credits","criteria_met_super_minority","criteria_met_commission","criteria_met_mev_commission","criteria_met_epoch_credits","in_allow_list"
"G9x1mqewTeVnXLmv3FamYD5tq1AdS395RHH3MLQPj6TY",0,473,100,10000,3954163,69027474,"1,1,1,1,1,1,1,1,1,1","100,100,100,100,100,100,100,100,100,100","10000,10000,10000,10000,10000,10000,10000,10000,10000,10000","6907776,6899468,6904140,6904219,6903484,6905988,6904020,6904395,6902058,6891926","false,false,false,false,false,false,false,false,false,false","false,false,false,false,false,false,false,false,false,false","false,false,false,false,false,false,false,false,false,false","true,true,true,true,true,true,true,true,true,true","no"
"AZoCYB4VgoM9DR9f1ZFcBn8xPSbtbqoxZnKJR7tkvEoX",0,471,100,10000,3935181,69026972,"1,1,1,1,1,1,1,1,1,1","100,100,100,100,100,100,100,100,100,100","10000,10000,10000,10000,10000,10000,10000,10000,10000,10000","6907768,6899602,6903941,6904014,6903296,6906170,6904172,6903970,6902121,6891918","false,false,false,false,false,false,false,false,false,false","false,false,false,false,false,false,false,false,false,false","false,false,false,false,false,false,false,false,false,false","true,true,true,true,true,true,true,true,true,true","no"
"8Pep3GmYiijRALqrMKpez92cxvF4YPTzoZg83uXh14pW",2,473,0,0,3885635,69026234,"1,1,1,1,1,1,1,0,1,0","0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0","6907726,6899088,6903920,6903960,6903243,6906132,6903793,6904128,6902342,6891902","false,false,false,false,false,false,false,true,false,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","no"
"EcEowA4GKDsdVBF9PNAZa6c9M4WgYG8y4GnpZSUaqioS",0,167,100,10000,3878521,69027749,"1,0,0,0,0,0,0,1,0,1","100,100,100,100,100,100,100,100,100,100","10000,10000,10000,10000,10000,10000,10000,10000,10000,10000","6907588,6899658,6903763,6904217,6903481,6906181,6904201,6904203,6902524,6891933","false,true,true,true,true,true,true,false,true,false","false,false,false,false,false,false,false,false,false,false","false,false,false,false,false,false,false,false,false,false","true,true,true,true,true,true,true,true,true,true","no"
"HkFuE9NJahP7uA8RooXtp64UQb7XNUMVisWsJTgx3far",0,164,100,10000,3789199,69028008,"0,0,0,0,0,0,0,0,0,0","100,100,100,100,100,100,100,100,100,100","10000,10000,10000,10000,10000,10000,10000,10000,10000,10000","6907767,6899667,6903951,6904208,6903483,6906174,6904189,6904375,6902265,6891929","true,true,true,true,true,true,true,true,true,true","false,false,false,false,false,false,false,false,false,false","false,false,false,false,false,false,false,false,false,false","true,true,true,true,true,true,true,true,true,true","no"
"AaVsZUEnrHUZoXC2oVgTY3GF5GGhzCTBGrjpBtuUWy1H",0,204,8,800,3749176,69027406,"0,0,0,0,0,0,0,0,0,0","8,8,8,8,8,8,8,8,8,8","800,800,800,800,800,800,800,800,800,800","6907773,6899289,6904139,6904035,6903485,6906166,6904188,6904198,6902259,6891874","true,true,true,true,true,true,true,true,true,true","false,false,false,false,false,false,false,false,false,false","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","no"
"H74qox1GASBWd94FWMyy6GVAbRVLf9SAMgbJ1tzSUAst",0,473,100,10000,3741377,69027236,"0,0,0,0,0,0,0,0,0,0","100,100,100,100,100,100,100,100,100,100","10000,10000,10000,10000,10000,10000,10000,10000,10000,10000","6907778,6899115,6904138,6904227,6903290,6905983,6904012,6904385,6902434,6891874","true,true,true,true,true,true,true,true,true,true","false,false,false,false,false,false,false,false,false,false","false,false,false,false,false,false,false,false,false,false","true,true,true,true,true,true,true,true,true,true","no"
"9jToNMWCLW1GeoLGPZNvEfuXE4AUwiRsrC1HMGmh3PTu",10,219,2,200,3600148,69027069,"0,0,0,0,0,0,0,0,0,0","2,2,2,2,2,2,2,2,2,2","200,200,200,200,200,200,200,200,200,200","6907767,6899266,6903936,6903999,6903657,6905968,6903987,6904149,6902485,6891855","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","no"
"iZADA4YKVRJZJaDUV3j79DzyK4VJkK3DGTfvvqvbC1K",0,470,100,10000,3598006,69023340,"0,0,0,0,0,0,0,0,0,0","100,100,100,100,100,100,100,100,100,100","10000,10000,10000,10000,10000,10000,10000,10000,10000,10000","6907566,6899293,6903725,6903660,6903469,6905888,6902139,6904109,6902062,6891429","true,true,true,true,true,true,true,true,true,true","false,false,false,false,false,false,false,false,false,false","false,false,false,false,false,false,false,false,false,false","true,true,true,true,true,true,true,true,true,true","no"
"FKsC411dik9ktS6xPADxs4Fk2SCENvAiuccQHLAPndvk",0,473,7,800,3591226,69026646,"0,0,0,0,0,0,0,0,0,0","7,7,7,7,7,7,7,7,7,7","800,800,800,800,800,800,800,800,800,800","6907139,6899642,6903048,6904201,6903649,6906149,6904173,6904339,6902393,6891913","true,true,true,true,true,true,true,true,true,true","false,false,false,false,false,false,false,false,false,false","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","no"
"CKYFpKErmUn75nS3uNcNCPXUxWSpuBqbwMM3QnwPEFHX",0,214,8,800,3298814,68968028,"0,0,0,0,0,0,0,0,0,0","8,8,8,8,8,8,8,8,8,8","800,800,800,800,800,800,800,800,800,800","6907548,6899648,6903755,6904202,6903665,6906164,6900193,6884660,6866301,6891892","true,true,true,true,true,true,true,true,true,true","false,false,false,false,false,false,false,false,false,false","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","no"
"shft7Fry1js37Hm9wq4dfwcZSp2DyKszeWMvEpjYCQ1",10,162,0,1000,3231335,69050777,"0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0","1000,1000,1000,1000,1000,1000,1000,1000,1000,1000","6908881,6903053,6906202,6906280,6905940,6906550,6906169,6906055,6904018,6897629","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","no"
"Ak5BJzQe2R8qFuyYmaAFPjXuD7XPux3ZNTv52D7rfiqR",0,472,10,1000,3081823,69026847,"0,0,0,0,0,0,0,0,0,0","10,10,10,10,10,10,10,10,10,10","1000,1000,1000,1000,1000,1000,1000,1000,1000,1000","6907750,6898897,6903925,6903991,6903451,6906128,6904158,6904348,6902382,6891817","true,true,true,true,true,true,true,true,true,true","false,false,false,false,false,false,false,false,false,false","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","no"
"DriFTm3wM9ugxhCA1K3wVQMSdC4Dv4LNmyZMmZiuHRpp",10,451,0,0,2919643,69028429,"0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0","6907755,6899644,6904119,6904200,6903668,6906135,6904162,6904359,6902478,6891909","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","no"
"7xENfwKCajMB5aVTgmTB6h7d7Su91wTcnfMjoAQCMvKq",0,469,100,10000,2916667,69027901,"0,0,0,0,0,0,0,0,0,0","100,100,100,100,100,100,100,100,100,100","10000,10000,10000,10000,10000,10000,10000,10000,10000,10000","6907722,6899614,6904087,6904151,6903602,6906107,6904116,6904271,6902358,6891873","true,true,true,true,true,true,true,true,true,true","false,false,false,false,false,false,false,false,false,false","false,false,false,false,false,false,false,false,false,false","true,true,true,true,true,true,true,true,true,true","no"
"KRAKEnMdmT4EfM8ykTFH6yLoCd5vNLcQvJwF66Y2dag",0,470,10,1000,2898299,69023608,"0,0,0,0,0,0,0,0,0,0","10,10,10,10,10,10,10,10,10,10","1000,1000,1000,1000,1000,1000,1000,1000,1000,1000","6907752,6898802,6904113,6904182,6903641,6906146,6904135,6904336,6898684,6891817","true,true,true,true,true,true,true,true,true,true","false,false,false,false,false,false,false,false,false,false","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","no"
"FQwewNXahV7MiZcLpY6p1xhUs2acVGQ3U5Xxc7FzV571",0,469,6,600,2730515,69007092,"0,0,0,0,0,0,0,0,0,0","6,6,6,6,6,6,6,6,6,6","600,600,600,600,600,600,600,600,600,600","6907705,6899581,6904096,6904075,6883666,6905926,6904062,6904102,6902043,6891836","true,true,true,true,true,true,true,true,true,true","false,false,false,false,false,false,false,false,false,false","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","no"
"23XqhxnRHt5gQWHowvyRHDX4Ky6BZyFdYxjTzxx2QEFr",0,169,5,3000,2717456,69023103,"0,0,0,0,0,0,0,0,0,0","5,5,5,5,5,5,5,5,5,5","3000,3000,3000,3000,3000,3000,3000,3000,3000,3000","6907728,6898446,6902862,6903795,6902872,6905741,6903771,6904118,6901915,6891855","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","false,false,false,false,false,false,false,false,false,false","true,true,true,true,true,true,true,true,true,true","no"
"AuGwcQWqWuNbnrkgERSp8VN6kZeJiM4AZuLMrwbkzg9m",10,40,5,500,2666573,69023846,"0,0,0,0,0,0,0,0,0,0","5,5,5,5,5,5,5,5,5,5","500,500,500,500,500,500,500,500,500,500","6907426,6899381,6903866,6903842,6903290,6905545,6903745,6903813,6901719,6891219","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","no"
"2NxEEbhqqj1Qptq5LXLbDTP5tLa9f7PqkU8zNgxbGU9P",10,472,0,500,2613723,69016319,"0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0","500,500,500,500,500,500,500,500,500,500","6907754,6895631,6901455,6900360,6903544,6906067,6904117,6903920,6901620,6891851","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","no"
"72LbWsZFEyB7xrB9ggeoPUrSw2vzPEnsPJJHZo1svkM7",0,471,100,10000,2502415,69027996,"0,0,0,0,0,0,0,0,0,0","100,100,100,100,100,100,100,100,100,100","10000,10000,10000,10000,10000,10000,10000,10000,10000,10000","6907727,6899636,6904092,6904151,6903617,6906103,6904132,6904301,6902366,6891871","true,true,true,true,true,true,true,true,true,true","false,false,false,false,false,false,false,false,false,false","false,false,false,false,false,false,false,false,false,false","true,true,true,true,true,true,true,true,true,true","no"
"At2rZHk554qWrjcmdNkCQGp8i4hdKLf52EXMrDmng5ab",0,472,100,10000,2502415,69028227,"0,0,0,0,0,0,0,0,0,0","100,100,100,100,100,100,100,100,100,100","10000,10000,10000,10000,10000,10000,10000,10000,10000,10000","6907762,6899652,6904113,6904191,6903643,6906136,6904162,6904333,6902326,6891909","true,true,true,true,true,true,true,true,true,true","false,false,false,false,false,false,false,false,false,false","false,false,false,false,false,false,false,false,false,false","true,true,true,true,true,true,true,true,true,true","no"
"oixpqSNX7CKWHw93ViA8u1CcLzZXDmacKJjV4AvxMZE",0,471,100,10000,2502395,69022882,"0,0,0,0,0,0,0,0,0,0","100,100,100,100,100,100,100,100,100,100","10000,10000,10000,10000,10000,10000,10000,10000,10000,10000","6907563,6899247,6903320,6903561,6903471,6905930,6902129,6904094,6902087,6891480","true,true,true,true,true,true,true,true,true,true","false,false,false,false,false,false,false,false,false,false","false,false,false,false,false,false,false,false,false,false","true,true,true,true,true,true,true,true,true,true","no"
"2uXzxR2EZVaHE3CuaDaUJ8C9Qr54LMfwkY5BtRPAzbPE",0,471,100,10000,2502391,69027921,"0,0,0,0,0,0,0,0,0,0","100,100,100,100,100,100,100,100,100,100","10000,10000,10000,10000,10000,10000,10000,10000,10000,10000","6907724,6899629,6904083,6904146,6903607,6906101,6904105,6904293,6902354,6891879","true,true,true,true,true,true,true,true,true,true","false,false,false,false,false,false,false,false,false,false","false,false,false,false,false,false,false,false,false,false","true,true,true,true,true,true,true,true,true,true","no"
"8mHUDJjzPo2AwJp8SHKmG9rk9ftWTp7UysqYz36cMpJe",0,472,100,10000,2502383,69026759,"0,0,0,0,0,0,0,0,0,0","100,100,100,100,100,100,100,100,100,100","10000,10000,10000,10000,10000,10000,10000,10000,10000,10000","6907597,6899524,6903971,6904058,6903538,6905977,6904021,6904141,6902165,6891767","true,true,true,true,true,true,true,true,true,true","false,false,false,false,false,false,false,false,false,false","false,false,false,false,false,false,false,false,false,false","true,true,true,true,true,true,true,true,true,true","no"
"HDc84gs3CtqhebHycmoDpc5n2y3CFfd5GqYZkr2XiBMR",0,472,100,10000,2500000,69027774,"0,0,0,0,0,0,0,0,0,0","100,100,100,100,100,100,100,100,100,100","10000,10000,10000,10000,10000,10000,10000,10000,10000,10000","6907724,6899632,6904085,6904152,6903614,6906112,6904104,6904282,6902285,6891784","true,true,true,true,true,true,true,true,true,true","false,false,false,false,false,false,false,false,false,false","false,false,false,false,false,false,false,false,false,false","true,true,true,true,true,true,true,true,true,true","no"
"BhREyEsP3YAtQbTCrKcXgTNTeaq9gdjWji3Nz4d8Q1P2",0,472,100,10000,2500000,69028137,"0,0,0,0,0,0,0,0,0,0","100,100,100,100,100,100,100,100,100,100","10000,10000,10000,10000,10000,10000,10000,10000,10000,10000","6907743,6899624,6904093,6904158,6903622,6906128,6904142,6904312,6902422,6891893","true,true,true,true,true,true,true,true,true,true","false,false,false,false,false,false,false,false,false,false","false,false,false,false,false,false,false,false,false,false","true,true,true,true,true,true,true,true,true,true","no"
"33hurzEz6aEnzfESL6pnNyR6DCgcKzssT1pwSzDCBTRQ",0,472,100,10000,2499999,69026901,"0,0,0,0,0,0,0,0,0,0","100,100,100,100,100,100,100,100,100,100","10000,10000,10000,10000,10000,10000,10000,10000,10000,10000","6907603,6899529,6903969,6904072,6903522,6905993,6904023,6904160,6902255,6891775","true,true,true,true,true,true,true,true,true,true","false,false,false,false,false,false,false,false,false,false","false,false,false,false,false,false,false,false,false,false","true,true,true,true,true,true,true,true,true,true","no"
"BU3ZgGBXFJwNTrN6VUJ88k9SJ71SyWfBJTabYqRErm4F",0,471,100,10000,2499999,69024692,"0,0,0,0,0,0,0,0,0,0","100,100,100,100,100,100,100,100,100,100","10000,10000,10000,10000,10000,10000,10000,10000,10000,10000","6907571,6899245,6903321,6903551,6903476,6905929,6903954,6904107,6902061,6891477","true,true,true,true,true,true,true,true,true,true","false,false,false,false,false,false,false,false,false,false","false,false,false,false,false,false,false,false,false,false","true,true,true,true,true,true,true,true,true,true","no"
"JDMq8hxZnad2smKLGkFbfg8zVMZHKQcMugD4tMR9u2da",0,472,100,10000,2499999,69022428,"0,0,0,0,0,0,0,0,0,0","100,100,100,100,100,100,100,100,100,100","10000,10000,10000,10000,10000,10000,10000,10000,10000,10000","6907567,6899255,6902978,6903500,6903467,6905912,6902116,6904098,6902051,6891484","true,true,true,true,true,true,true,true,true,true","false,false,false,false,false,false,false,false,false,false","false,false,false,false,false,false,false,false,false,false","true,true,true,true,true,true,true,true,true,true","no"
"6aow5rTURdbhbeMDrFrbP2GR5vZjMEhktEy87iH1VGPs",0,472,10,800,2495879,68824900,"0,0,0,0,0,0,0,0,0,0","10,10,10,10,10,10,10,10,10,10","800,800,800,800,800,800,800,800,800,800","6907763,6899651,6904127,6904195,6903646,6904392,6729951,6904353,6902501,6864321","true,true,true,true,true,true,true,true,true,true","false,false,false,false,false,false,false,false,false,false","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","no"
"GqcuMuWq4gKeCuCrD8iAjXTozCET2EP6qJXmZDFsSTWK",0,258,8,800,2477417,69025029,"0,0,0,0,0,0,0,0,0,0","8,8,8,8,8,8,8,8,8,8","800,800,800,800,800,800,800,800,800,800","6907558,6899425,6904120,6903969,6903402,6906113,6903935,6903716,6900977,6891814","true,true,true,true,true,true,true,true,true,true","false,false,false,false,false,false,false,false,false,false","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","no"
"E9W5kU2fnha9yp4RmFZgNNsRUvy6oKnB9ZyR9LC81WaE",0,471,100,10000,2409417,69028032,"0,0,0,0,0,0,0,0,0,0","100,100,100,100,100,100,100,100,100,100","10000,10000,10000,10000,10000,10000,10000,10000,10000,10000","6907735,6899637,6904105,6904161,6903620,6906131,6904140,6904257,6902374,6891872","true,true,true,true,true,true,true,true,true,true","false,false,false,false,false,false,false,false,false,false","false,false,false,false,false,false,false,false,false,false","true,true,true,true,true,true,true,true,true,true","no"
"HxYHGzR58gyf6c4JAX85eK8GVuaZU2zne4be82Lq9SBQ",0,472,100,10000,2322629,69024967,"0,0,0,0,0,0,0,0,0,0","100,100,100,100,100,100,100,100,100,100","10000,10000,10000,10000,10000,10000,10000,10000,10000,10000","6907597,6899527,6903966,6904067,6903532,6905991,6902192,6904164,6902168,6891763","true,true,true,true,true,true,true,true,true,true","false,false,false,false,false,false,false,false,false,false","false,false,false,false,false,false,false,false,false,false","true,true,true,true,true,true,true,true,true,true","no"
"2tucttroqFNXsrYeMBQ8LfzKNfgwT2rHBzAF6RzbbHEp",10,472,5,800,2255657,69010544,"0,0,0,0,0,0,0,0,0,0","5,5,5,5,5,5,5,5,5,5","800,800,800,800,800,800,800,800,800,800","6907290,6899259,6904048,6904129,6903591,6906111,6903296,6889601,6901365,6891854","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","no"
"JEJzKYzyYJJjtn6Yb1P7r6YV75TdSNmmJT49sgDoHvmk",10,231,0,0,2185524,69027506,"0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0","6907872,6899751,6904234,6904362,6903754,6906253,6902486,6904446,6902420,6891928","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","true,true,true,true,true,true,true,true,true,true","no"
"CxFH1pqJnEmyaE4wEwqdqMKpQMpkmdaMxhS7SzpHokA8",0,473,100,10000,2182665,69022868,"0,0,0,0,0,0,0,0,0,0","100,100,100,100,100,100,100,100,100,100","10000,10000,10000,10000,10000,10000,10000,10000,10000,10000","6907567,6899303,6903189,6903688,6903460,6905905,6902130,6904128,6902048,6891450","true,true,true,true,true,true,true,true,true,true","false,false,false,false,false,false,false,false,false,false","false,false,false,false,false,false,false,false,false,false","true,true,true,true,true,true,true,true,true,true","no"
"FjkSLYmi6BJAJQn1iSLUGrPrBQjMaD4y1DVdnv3yaTsX",0,472,100,10000,2083334,69028307,"0,0,0,0,0,0,0,0,0,0","100,100,100,100,100,100,100,100,100,100","10000,10000,10000,10000,10000,10000,10000,10000,10000,10000","6907766,6899638,6904109,6904181,6903650,6906144,6904146,6904335,6902440,6891898","true,true,true,true,true,true,true,true,true,true","false,false,false,false,false,false,false,false,false,false","false,false,false,false,false,false,false,false,false,false","true,true,true,true,true,true,true,true,true,true","no"
