"pubkey","epochs_delegation_criteria_met_last_10","no_epochs_at_least_100_stake","max_observed_commission_last_10","max_observed_mev_commission_last_10","avg_activated_stake_last_10"
"BU3ZgGBXFJwNTrN6VUJ88k9SJ71SyWfBJTabYqRErm4F",0,126,100,10000,2499999
"33hurzEz6aEnzfESL6pnNyR6DCgcKzssT1pwSzDCBTRQ",0,127,100,800,2499999
"JDMq8hxZnad2smKLGkFbfg8zVMZHKQcMugD4tMR9u2da",0,127,100,10000,2499999
"EXhYxF25PJEHb3v5G1HY8Jn8Jm7bRjJtaxEghGrUuhQw",0,125,6,10000,2433431
"E9W5kU2fnha9yp4RmFZgNNsRUvy6oKnB9ZyR9LC81WaE",0,126,100,10000,2409417
"HxYHGzR58gyf6c4JAX85eK8GVuaZU2zne4be82Lq9SBQ",0,127,100,10000,2322628
"GHViLgbrJdZDPb6sphRbeuPNM9cmjsFuGWzrTF1sKF5n",0,125,100,10000,2248541
"CxFH1pqJnEmyaE4wEwqdqMKpQMpkmdaMxhS7SzpHokA8",0,128,100,800,2182665
"A9V5e8ZLwQ2ArKZnCcrmz9Q92pDCkUXE5tqJmJDZkCMo",0,114,8,800,2139934
"Cat8oWQiFfrR3c7BcceTYcpnYCzSWfCPjMXT7mfHXvEP",0,91,7,10000,2125491
"CatzoSMUkTRidT5DwBxAC2pEtnwMBTpkCepHkFgZDiqb",10,32,0,0,2110536
"FjkSLYmi6BJAJQn1iSLUGrPrBQjMaD4y1DVdnv3yaTsX",0,127,100,10000,2083334
"Ezp1xiZC2mcenHjFB4nAfb8HW9YuGEBFit49yGG7XdAu",10,127,2,200,2063406
"ERut3CwqVeoa616QBaoHc5jL52RpkXjZZZ7MeaMaCtLi",0,111,8,800,1958144
"8BMMDVM8Tb88a2Hx1VSZ1TKmH1rMHbVU7xVafMk9JrEW",0,125,100,10000,1875000
"HZKopZYvv8v6un2H6KUNVQCnK5zM9emKKezvqhTBSpEc",0,128,100,10000,1850000
"HhYEE3dAShc3772wEiy73XDYnLjVxyBL8eAWKyRcF14y",0,127,100,10000,1835664
"mintrNtxN3PhAB45Pt41XqyKghTTpqcoBkQTZqh96iR",0,126,7,5000,1803009
"9GJmEHGom9eWo4np4L5vC6b6ri1Df2xN8KFoWixvD1Bs",10,127,2,200,1779294
"RBFvvcGPBpgkBYmJGsphoDQJD8sszSuorM7TorWm12Y",10,128,6,800,1623426
"2LrSZWeyvFovnzVFpFPQE7Lxt64xs3s3Re9HLxMJtGwf",0,127,10,760,1578753
"EARNynHRWg6GfyJCmrrizcZxARB3HVzcaasvNa8kBS72",0,127,5,1000,1522812
"DQ7D6ZRtKbBSxCcAunEkoTzQhCBKLPdzTjPRRnM6wo1f",10,126,7,0,1501851
"7jPqpHuN5v59dtBom2tjmYEfi6WaM4sFtJeTD6fzhcdS",0,127,100,800,1491391
"74pfDmYto6aAqCzFH1mNJ8NxF7A4LQ4cXkipGwgjY39u",0,126,100,10000,1278344
"DMSuZcavta8L1w1tSiH8bALWjz6Q6KSryGG6m6Az4Qt5",10,128,0,0,1240322
"51JBzSTU5rAM8gLAVQKgp4WoZerQcSqWC7BitBzgUNAm",0,126,10,1000,1238848
"AzbQjKoLepbDS8C6hgkRY7UCRwbwZZ9HqdtnWyef9WjX",0,128,100,10000,1207979
"AS3nKBQfKs8fJ8ncyHrdvo4FDT6S8HMRhD75JjCcyr1t",10,127,3,800,1170677
"A3ahHFBFkPkuLMhxLGEnKVVZu2J6Qy8Z7z2zozyXGhw2",0,128,100,200,1143880
"Chorus6Kis8tFHA7AowrPMcRJk3LbApHTYpgSNXzY5KE",0,125,8,5000,1122500
"FuvD3qqrVjuh355sBs1u8bUS3aU8NgknymLskPvtAc6N",0,25,100,10000,1106359
"J21SMPFJEY9ExCDPiSJQXN23PVSeoQe3LnKD7QcP3bgP",0,126,3,10000,1102443
"DsiG71AvUHUEo9rMMHqM9NAWQ6ptguRAHyot6wGzLJjx",8,128,0,800,1081165
"6F5xdRXh2W3B2vhte12VG79JVUkUSLYrHydGX1SAadfZ",0,125,0,10000,1050697
"Va1idkzkB6LEmVFmxWbWU8Ao9qehC62Tjmf68L3uYKj",10,125,5,800,1049395
"FQwewNXahV7MiZcLpY6p1xhUs2acVGQ3U5Xxc7FzV571",0,124,8,800,1048469
"ALiQdX94fYbGUt8ar6chuAN1nj8g8bKSgJ7qV3W7bPsS",0,127,100,200,1032528
"voteRnv6PBzmiGP8NicWtQiqEJTwKKq2SxtqtdLUJjd",0,125,0,10000,977213
"Bkskrv38Kn7zJR5mvmbCDGn2M4Jyhzt2ZqwQXV6rYnXa",0,126,100,200,973405
"CogentC52e7kktFfWHwsqSmr8LiS1yAtfqhHcftCPcBJ",0,127,0,5000,883139
"GNZ1PAAS33davY4Q1BMEpZEpVBtRtGvSpcTH5wYVkkVt",10,127,0,200,868285
"Pond1QyT1sQtiru3fi9G5LGaLRGeUpJKR1a2gdbq2u4",0,128,0,9500,864813
"juicQdAnksqZ5Yb8NQwCLjLWhykvXGktxnQCDvMe6Nx",9,124,4,800,863689
"7S9dHgoeMYvtShTjEC3x5D3THRDQz123WVGPseZsm3hm",0,127,100,10000,846177
"3tUZu4CkwMLwYdosoGc85n48VgDMyxZVkL1VUJc7DrxW",0,128,100,10000,842411
"7opSZGmevWhRDyLt5Wu38FZFjUyredGmMki4DNmxDnjd",0,126,5,10000,839703
"5sMmkL4BXjU6vZXQxE3RquH2CR8v8Zbfi1EAAFxLfxMx",0,128,100,10000,825470
"5orRi4tMEGneZ9U2y381JnBEnsqFJDBSNQLhBn98Bkcv",0,127,100,10000,824664
"8uEgdseqbUrDLfmHbUpTHoH1LLRxeViYDk7K6NdXKRYM",0,127,100,10000,801923
"SmithX2hngQMZXVN36C6TsyjthTU3YnsALAs1MaDghV",0,127,0,9000,757782
"BfxZj7ckfRGHxByn7aHgH2puyXhfjAUvULtRjJo4rd8C",0,125,100,10000,750647
"GREEDkpTvpKzcGvBu9qd36yk6BfjTWPShB67gLWuixMv",10,21,0,0,739283
"8zHJtME22tiY3UsSHtDJXo2J8hUfwikBxXNbVqQzA92r",0,127,100,10000,732665
"2PEyBgsPYBQ8pMdXQtEaPGNqWQHE9GCnmV2tTVN4GMru",8,128,0,800,718610
"StepeLdhJ2znRjHcZdjwMWsC4nTRURNKQY8Nca82LJp",0,127,7,10000,700430
"QUANT7qKUEW4PS4eP9jq4K35rDHpgWkWcgjbW1CwnGJ",10,77,0,0,693768
"2tucttroqFNXsrYeMBQ8LfzKNfgwT2rHBzAF6RzbbHEp",4,127,5,10000,680078
"7emL18Bnve7wbYE9Az7vYJjikxN6YPU81igf6rVU5FN8",10,128,2,200,674722
"7K8DVxtNJGnMtUY1CQJT5jcs8sFGSZTDiG7kowvFpECh",0,128,6,5000,655441
"edu1fZt5i82cFm6ujUoyXLMdujWxZyWYC8fkydWHRNT",10,128,5,800,654545
"BxFf75Vtzro2Hy3coFHKxFMZo5au8W7J8BmLC3gCMotU",10,128,0,0,634580
"8tjRQLzor4dP4qd1e7pVDdQmsdwdVv4kSeCVEHwWEiQW",10,126,3,800,632499
"6W8yrMwtDU5G6ErazhZHfLjqZV8cMvajpSRGYgrZ3d4v",0,126,10,10000,598167
"HAu1TuW2T3mBQYbQdQ7edzVhKxirqT2k7jwUcFxSJGWX",0,127,100,10000,574955
"Ev3gPXRo6TJeQ2QhxfqWFoasdoGbmDytYvJbUabEHfLf",10,127,0,800,570412
"J1to3PQfXidUUhprQWgdKkQAMWPJAEqSJ7amkBDE9qhF",9,127,4,800,548021
"B6nDYYLc2iwYqY3zdmavMmU9GjUL2hf79MkufviM2bXv",10,128,5,500,524052
"GB44NXtM7zGm6QnzQjzHZcRKSswkJbox8aJsKiXGbFJr",10,127,1,800,518996
"EwsDhgfbT6H4FRC7AHdhXNBxfBSbWCbDfknrw6g5Dph6",0,27,20,2000,492874
"J2nUHEAgZFRyuJbFjdqPrAa9gyWDuc7hErtDQHPhsYRp",0,128,9,800,486553
"8yPiZWMNYMhEqTmPSRc6LsWLFC8pewYEzmgc5kRCLTrZ",10,60,0,0,484420
"7ikNtivRm2EDHQtnheqSnxkbNvRxMgtmthEAG84V8AEf",10,127,5,800,479985
"mrgn2vsZ5EJ8YEfAMNPXmRux7th9cNfBasQ1JJvVwPn",10,118,0,200,460924
"oRAnGeU5h8h2UkvbfnE5cjXnnAa4rBoaxmS4kbFymSe",10,101,0,600,452350
"8HR5rCobbFMDe5EbgKdJLNDWVCeGG79w837BUxtsCngs",1,126,6,10000,445594
"2ayMCC4aizr8RGg5ptXYqu8uoxW1whNek1hE1zaAd58z",0,128,5,10000,445198
"AqCAXRpWJBpaJxEDyv7ruP2wi6fef6DBTaAHSxdTf7hA",0,128,100,10000,434574
"6hZL2FZim27WkQccMfygvvXH2eow5u3wR6XUJHbMoeWP",0,128,0,10000,434455
"J9pfW4dJM8fkoCLQazymPcbNrUV3DzDo9qqokYiTHLZ",0,82,100,10000,430314
"4PsiLMyoUQ7QRn1FFiFCvej4hsUTFzfvJnyN4bj1tmSN",10,128,5,500,421152
"RNXpSdqrJL6eoLrbW69Q9qsFviEwRpfFfk3HiRRRohq",0,127,6,10000,401877
"46mwXQRqWwj8Jp4ZR2tL1Yr3Snm99xDfKUs5jz7hLmEK",6,7,1,100,399298
"7nwBKRcUZ4A6Ni1VSoKKSacgLCraqdyQxR8SdVUZmiPN",0,103,100,10000,376322
"EdGevanAjM8a6Gg9KxBVrmVdZAUGAZ9xaVd7t9R4H2x",10,94,0,0,359339
"696fkFqwiLxsDG8Jr5MvU9kvGm9uuMuTPh3rn3ybRNQm",0,12,0,10000,358274
"8FPz3JG4E3HVXxGbPZVibarva4AGXSZWx3qKLUS5uFtN",9,128,0,0,345684
"Eajfs6oXGGkvjYsxkQZZJcDCLLkUajaHizfgg2xTsqyd",0,73,0,10000,344209
"mrgn6ETrBDM8mjjYN8rbVwFqVwF8z6rtmvGLbdGuVUU",10,116,0,200,336877
"CAf8jfgqhia5VNrEF4A7Y9VLD3numMq9DVSceq7cPhNY",10,127,5,800,336003
"FahWJg2PkphJaMUUCzdYhXkD5NngUuuFRFD3YCE3BSwb",0,126,0,1000,328442
"BeachiopjxQxL7CaHNSZsynApiZCKx9QFVtcWNz3jDBo",0,125,8,800,319332
"3xjfK9C9YNcta8MvK1US4sQ3bc6DEjoJoR3qLExGf9xE",0,55,0,10000,308975
"A7uqmajxP3NdzbYDXiGQRGTL8d3dZ5pjS4kR9NTZcxtg",10,127,0,800,304610
"R1vAoSPFQdCc6wsAEMtxWXjqptSeN1YUiq2Zni1of21",10,126,0,800,304453
"5iJDEVRi1nMLwKAWhYbEokZnvBAe15rgFaHGkggVEP9z",10,126,0,0,303786
"SLNDoinxE7cCgE5ga6FJZ19F4FiUaEmtzSatbY6cjWy",0,28,7,10000,299894
"6tgtejPHUHR1pECzXqQT8EHZqnKCWZFSqdZXDyBaKe3b",0,126,100,200,298521
"9sWYTuuR4s12Q4SuSfo5CfWaFggQwA6Z8pf8dWowN5rk",10,127,5,500,296779
"7VGU4ZwR1e1AFekqbqv2gvjeg47e1PwMPm4BfLt6rxNk",2,128,8,1000,291824
"7PmWxxiTneGteGxEYvzj5pGDVMQ4nuN9DfUypEXmaA8o",0,128,0,10000,290521
"BWkvytz3MAiLkUbMuYK5yV1VYThbBYYQYG3gdef8NLw5",10,126,0,700,288478
"3Xn3K5zeTzs4sURj1PCRaF6rvFg2hPgT49B4SiM998f7",10,126,0,800,283073
"J8xfTV9UVS1cdaZj4toDd5Q1kgJ41buq19YDB3xH77AU",0,127,7,10000,281005
"Luck3DN3HhkV6oc7rPQ1hYGgU3b5AhdKW9o1ob6AyU9",10,126,0,800,277453
"B1w6SZcyvjyp6zEyStcc8u9AxXAh2AbYvNzMmP9rRKE9",10,125,0,800,275748
"AuBB9st3RqhHBkzZgBSm6SVnHZNJQSHeBWCSkik4bzdA",10,126,0,800,275719
"eondcw2upjH14EuvBzmn6HfGEGo8t9hG9JbXtPj6cym",0,125,0,1000,275647
"HcbE5huUVDgsf7SURsRfQqnFMp3Zz3i49eXMddugPyAP",10,126,0,0,274974
"BSRRvjdKd8SHApi3KtTGbzrdhUojitiwAt4xt4nAxbFh",10,126,0,800,272729
"5iZ5PQPy5Z9XDnkfoWPi6nvUgtxWnRFwZ36WaftPuaVM",0,128,0,1000,271266
"49DJjUX3cwFvaZD5rCAwubiz7qdRWDez9xmB381XdHru",10,128,2,800,270882
"2qsJLygBZ2XoYkRtkngH4fH4CtFmzfnjARbtMSWkZAQs",10,127,0,500,268463
"CzmqDuqEpfnkptuLAcikmJrhCnhFXo8aUBj6Rto1SPAc",10,127,0,0,265890
"9xEFsHZt2mbuGQjtVGABxpeQiNeDvj54pfsJrrrUUev6",10,125,4,800,265815
"NoRDTy8jpkpjPR7yxahVdoEUPngbojPhFU5jb8TtY4m",10,128,0,500,264508
"9w3YAf77BSGLQXahTpwAe9U9mNdCXkqmxH17uCyN1wyH",9,127,0,800,263781
"6JfBwvcz5QUKQJ37BMKTLrf968DDJBtwoZLw19aHwFtQ",0,125,0,1000,262240
"8EfUy8zz6DF2iTMQCUe4QAnoq4jVUzfU1yvZMCr2yJ7m",10,128,0,0,260540
"GA2t11gJcmuZ4y7pShTzgYDkxVaJaVQJqkVUqojhPPsT",10,127,0,500,257914
"34yvUa2fxfm2tUqxFEj9PHrVNwCcdzd51eo9hntWpZRs",10,95,0,800,257775
"HQbdXrLm3EuFyu66mCpDS4ir9zRkhNHJVnck4vxG7jEo",0,127,0,1000,257412
"We11J5D4iXcNbdMwCZX2o9RRkwaWBo1AGLADfubmeTb",10,127,0,500,256513
"9jYFwBfbjYmvasFbJyES9apLJDTkwtbgSDRWanHEvcRw",10,70,0,500,254316
"C9YVc5dBPRbmyi8tPJKnrBuVwXeULby1eGXWvUVv866a",0,126,0,1000,251948
"37BPVW1Ne1XHrzK15xguAS2BTdobVfThDzTE2mv8SsnJ",0,126,10,10000,251146
"GREENr9zSeapgunqdMeTg8MCh2cDDn2y3py1mBGUzJYe",0,128,0,1000,250370
"3r5ZXC1yFqMmk8VwDdUJbEdPmZ8KZvEkzd5ThEYRetTk",10,127,7,800,249241
"FVhMWs3bbayWpUqDAbWUPH813gzFzJEo8fzhLhhkGstp",10,128,0,800,249056
"6n8taYki7RscA1XW7xGmevLcqj855oSgDgjPe1dZyHfW",0,127,7,10000,248256
"LodezVTbz3v5GK6oULfWNFfcs7D4rtMZQkmRjnh65gq",10,126,1,800,247638
"2het6nBRLq9LLZER8fqUEk7j5pbLxq2mVGqSse2nS3tf",10,127,5,500,247339
"BXNW9ysAB9ksEDidcNWraaFkMeA88q6xzFRSyNnGvQYC",10,127,0,0,246439
"5K8qgC9nHzKHSSyo9fKLsMfYmavYdMgEaYx86cMmVKVv",0,128,0,10000,244433
"AE6xdVD5e92ZgevjWAamoF5kuAu88AvmUv4RRdBcoyz3",10,127,0,800,244205
"DySC6eaUthvVVzu4s8GFupm4PzYLNvq372AYnNrKP4xP",10,127,0,800,243643
"8F4e1nbeC6hn9jkojtboERZGaafxUUtsqUy3MKJLohkh",10,126,0,800,241863
"6SmEcnuXJ3ZYqJWTqCoPQMhfvey6PfWb1LebLzoH3f7m",0,128,0,1000,237628
"FiijvR2ibXEHaFqB127CxrL3vSj19K2Kx1jf2RbK4BWS",0,123,10,2000,235612
"Rash24BXgUyy65JJ5KBzpYLrj3pyCqEMEixLVimTcDp",9,127,0,1000,235459
"NikGQUQqSLtsdHGGx7mQopojZcgd3N9uWFaZQ1r5EXn",10,128,0,0,233649
"BeSov1og3sEYyH9JY3ap7QcQDvVX8f4sugfNPf9YLkcV",0,113,0,1000,233139
"8D8XL6ovqx15RKwC1XtFyTz6H8JYF2fUsxTnsY4b123P",10,128,0,0,232959
"Atw2Wond9H3DHfgg5NGqi4dxMwF3Nrgdhm39x2oK8MCW",10,62,0,0,232749
"b3d74rXdGgdw9XeqRWgAnm7bsZgg9mf5J5hjZMqKxRD",10,127,0,500,232418
"cover89z945JotsCRGdbjakJm4rnL5XspFSPgN1mVZj",10,127,3,800,231465
"GNajgJGjkdnmZTRGZzsQ4P4eL54gHRMfDDLyZpnZYmUy",0,128,0,1000,231216
"48oxpSHQkM4sdXUY9NQ8KnEtebzZbyk8uUT7JRdVQNuf",10,125,0,500,230890
"Bwkz1ddKoGE8hgiSV6HZLXi9RBLqfBi3HZb2QujzVGgz",0,127,100,10000,230007
"GuxBSrv5jnSwwPepkqnmkM7YCBSakKanbnw4BKMdda4j",10,127,0,800,229416
"i6PZjkPHGYmPfPE8LsJuLn5huZyusXhmysiDiHGPjxb",0,127,0,1000,228007
"EKUh585fWD7LeDRHgmYd9EXpQnY6KNbNAhyBi3FuVw6Y",10,126,0,800,227535
"CrLn7zEBytbmRBUGhkDyyUbGCa6H7bMCnw94Dip8QbcJ",10,127,0,0,226941
"EXrWdDxFaE3Sfsbh3TV5ToGhMqu53xrmeoVdvn467jUH",9,127,0,0,226877
"2g2QU1NDRax6i2mKzRwgRfdBFoDkMC6bj7Zp5Q3i8sCq",10,127,0,500,225587
"76nwV8zz8tLz97SBRXH6uwHvgHXtqJDLQfF66jZhQ857",10,126,7,800,225010
"9Gko8QZBbV5SrEvHKtQHcMrGGSfgFP3KJUozEGifu25x",10,127,0,800,224738
"DimavhUqvCpWjUZqSFZGLqBiUVUYQ5jZEaCHutKKVs45",10,127,0,500,223143
"Ac8zL56RqrEwZcJa2HL7ZVCBW8py1ehVYj5qmfJXcdFQ",10,128,0,800,221335
"BJ6RVC6Moc9mB8u3qcubnhS9ejninfPfXvz6kFGgRH8v",10,126,0,800,220180
"A2MtELFxn9wAiUrobrZ6vsypQtGHdH3ZesEnvAogvuFZ",8,127,0,10000,219557
"HsUhGC6yKwr8kLC5gdqVLrDfKsGCd2ZAXiabP1WojuzA",10,126,0,800,218891
"2EWi8L6xp62VgTqFo3LnhoSP5sL9CWqYxvK7UA63qK9x",10,126,7,800,217641
"QhyTEHb5JkMBki8Lq1npsaixefUyMXWJtbxK6jNjxnn",0,36,100,10000,216915
"3NXnw51gHc2rDWTCWU4eVpP1yHyKKbJa1p6JDgMkmiDa",10,126,0,500,216224
"HQuUQmerqwvBRFo1moWgNPpcc43EJxGUQZmgrrmqA9sA",10,126,0,0,213171
"HWeDLvzf8PhbYCuNFXB9E3fiCaz8RCtHW8b52iPAboCJ",10,128,0,800,212130
"G8GqFzoEZrxHqV279nYxD5PX1vWWHvxWHkBDkXU2qMy6",10,125,0,700,210300
"7DCb5VuNx9XFqsaEgERyb5mwwRunDNtLRudCEoqhcz6N",10,128,0,800,210163
"CqSMzh8DWZeqYVa5M1V1rHU825T19NCjYipM3pkdHncm",0,128,0,900,209082
"7wqiBhRVEkbV3A8LbR9W1eNb5s27CBwoRCVro1okB6ew",10,127,0,800,208533
"EcLPNfLFgCkbcTuvdeQ85pnQMgAfBDqi2dkoNVPrSyr5",0,14,100,10000,208498
"D4mLBafAJjpRABT5Tyj6UhuwJ8DLRk74JzyuTMUdU9Fz",9,127,0,0,206243
"Fy6zNoZ1eCPpQX3JXeQ9Yd1HW1BFL8rrFmDvYYDnuxjT",10,125,0,700,205939
"4v2os15BGgAnqiy76YvPmAywp5xKh9jfBPfnQGzUVc9c",10,126,0,100,205534
"BCRg6hEiLbrdgaTUbUbuz8deDcbyCgP37fCBMGqNhhq7",10,127,0,500,203802
"845yWKspevkXJP3aUrXHsYPJAwmhmeFFzRGA93LC1Yfp",0,126,10,10000,203344
"AAhcGqPdM9WdjhVH6T4vAQLvoDFrYQqirkxCdvxoKhgp",10,126,0,500,202381
"DUCKsGEPEdNv9QeskPNwoJdWgAXjxUFrkNDEKjAnLWyY",10,126,0,0,201735
"DPmsofVJ1UMRZADgwYAHotJnazMwohHzRHSoomL6Qcao",10,127,0,800,198348
"3uvqr8aX2fS3W9XHdud5avRGbUtY9uswBGmr9S2N7uF2",10,127,0,500,197958
"Simpj3KyRQmpRkXuBvCQFS7DBBG6vqw93SkZb9UD1hp",0,127,0,5000,196727
"8inoRcYLtHdDL1qHWvGph7pkJKuJdrE2kNkFpjcYaYHf",10,127,0,100,194580
"J5L2z5rVWQHFeM8PzSSTnDedLrYgnK6WKxU4X8hh4qry",10,127,0,500,192829
"HVuzQEZtxQycpfJsLNAeykrqT2vLzKtUyKaAnNsnKy1A",10,128,0,500,192608
"H1ScoL1TosVSRvJgARRnMs9extCdXZRWdKRqY4H7k3ik",10,127,0,500,192428
"LunaFpQkZsZVJL2P2BUqNDJqyVYqrw9buQnjQtMLXdK",0,127,7,1000,191950
"tri1cHBy47fPyhCvrCf6FnR7Mz6XdSoSBah2FsZVQeT",4,53,0,4000,191919
"6anBvYWGwkkZPAaPF6BmzF6LUPfP2HFVhQUAWckKH9LZ",9,125,0,10000,191547
"3UmhLuNdgE2NYDSfXmbu5DhPRxWUK8JwiRcG6tXV4JGc",10,94,0,800,190814
"ASfKFAKz6fH4eip1jdLGt5Ym954kU9KYnwq2Csn9ogSz",10,127,0,100,190358
"39xF5qkfK5HBaG4Hkq6bjumUB2k4B5ozEAmfZoobhUVw",10,126,0,800,188667
"J6XZBDuUpuBzgcVGmY8NgHQYKbGZegoYmbpadAKo1qRw",0,126,0,10000,188156
"7XTz9RDt9gbckonUUYvzQ8q3Pfdo36oiQsreXsHhNFzj",10,39,0,800,188037
"1234LB7uvDC23rdCQoK8C3jNwnovUNyeKxz8wC3dghJ5",0,127,0,1000,187105
"DriFTm3wM9ugxhCA1K3wVQMSdC4Dv4LNmyZMmZiuHRpp",10,106,7,800,186954
"7Eg46UwGgsufXdd9C9kF27UAyD2t4VdmCdVTtPFoqxCy",0,127,0,1000,185710
"9vNLTLdwAdHw8EdiZrLzDtUpm3hp7E2MGaNi6SmdfBGz",10,128,0,800,183736
"DTDvrj1mKFv453DMAGRuFwg77DuLjsfVHnbLe5BJPL9D",10,127,0,100,181351
"Hi8vxcjvAoLSDB9a9xjreJBFurMg41UQhNndx3qS1BJW",0,126,0,950,177757
"6tajb2FFdjiRJLrdwfKQsijHGmeVFcTcXJn6NH3BEoLW",0,127,0,10000,176983
"HjQugFHAUm7XbaZhmjnGioNUccdMUnFmwFTJgepm5q3n",0,49,7,10000,176432
"EsEtxoyhFTgfvudcy2VwwQJ1qA6BScLUW39PKpYczuxF",0,126,0,10000,176390
"voEskim7SFWrPx1tV2PVisqyrJejxmDEARX11mtZ5vo",10,127,0,0,176039
"AjdEzodq5LpRA63AtQaiHyTLDfjTkr6csrtYWiSDPjaK",10,38,0,800,174640
"yrfQfUfsZechz1zqQyTRRz43czTZQidcrm4SNVWiDPi",10,126,0,100,172436
